218.00,364431.53,3714279.86
219.00,364412.18,3714268.77
220.00,364324.32,3714248.87
221.00,364311.07,3714245.62
222.00,364332.77,3714145.12
223.00,364330.81,3714154.48
224.00,364422.31,3714220.15
225.00,364327.88,3714198.64
226.00,364155.92,3714152.09
227.00,364164.63,3714154.23
228.00,364239.58,3714172.67
229.00,364318.04,3714192.43
230.00,364145.79,3714193.16
231.00,364142.48,3714206.76
232.00,364142.48,3714206.76
233.00,364128.49,3714203.66
234.00,364092.11,3714195.12
235.00,364086.04,3714212.94
236.00,364124.57,3714220.36
237.00,364138.33,3714223.57
238.00,363948.44,3714106.01
239.00,363939.02,3714151.24
240.00,363937.59,3714158.93
241.00,363936.03,3714168.41
242.00,363937.59,3714158.93
243.00,363924.01,3714156.15
244.00,363775.99,3714124.31
245.00,363762.15,3714121.77
246.00,363750.93,3714127.57
247.00,363759.78,3714137.95
248.00,363773.08,3714140.96
249.00,363919.91,3714174.06
250.00,363934.47,3714177.89
251.00,363911.73,3714292.34
252.00,363913.46,3714280.94
253.00,363932.21,3714189.28
254.00,363934.47,3714177.89
255.00,363934.47,3714177.89
256.00,363949.27,3714181.09
257.00,363953.81,3714162.34
258.00,363937.59,3714158.93
259.00,363960.13,3714047.54
260.00,363958.86,3714055.98
261.00,363771.32,3714010.24
262.00,363770.74,3714010.15
263.00,363751.68,3714119.28
264.00,363762.15,3714121.77
265.00,363780.58,3714020.74
266.00,363781.92,3714012.15
267.00,363760.77,3714008.32
268.00,363759.96,3714016.55
269.00,363742.07,3714117.32
270.00,363737.90,3714190.84
271.00,363741.32,3714178.38
272.00,363746.64,3714143.74
273.00,363748.00,3714135.28
274.00,363739.71,3714133.37
275.00,363738.29,3714141.81
276.00,363731.93,3714176.71
277.00,363751.03,3714190.02
278.00,363758.39,3714146.46
279.00,363759.78,3714137.95
280.00,363742.07,3714117.32
281.00,363732.17,3714115.28
282.00,363589.95,3714085.39
283.00,363579.04,3714097.92
284.00,363721.82,3714129.20
285.00,363729.07,3714130.89
286.00,363739.71,3714133.37
287.00,364747.35,3714260.17
288.00,364743.76,3714236.28
289.00,364737.30,3714194.00
290.00,364749.84,3714276.70
291.00,364775.03,3714272.45
292.00,364806.66,3714267.31
293.00,364840.87,3714261.54
294.00,364863.14,3714257.77
295.00,364871.33,3714257.26
296.00,364878.01,3714258.01
297.00,364881.97,3714259.11
298.00,364922.46,3714275.86
299.00,364936.94,3714281.33
300.00,364733.48,3714279.56
301.00,364743.98,3714342.30
302.00,364752.40,3714418.65
303.00,364753.67,3714430.14
304.00,364760.90,3714428.54
305.00,364768.13,3714426.94
306.00,364766.82,3714416.41
307.00,364757.52,3714340.62
308.00,364749.84,3714276.70
309.00,364728.93,3714238.42
310.00,364731.84,3714261.85
311.00,364607.90,3714296.85
312.00,364618.39,3714296.64
313.00,364705.45,3714283.69
314.00,364710.03,3714282.88
315.00,364733.48,3714279.56
316.00,364746.31,3714192.37
317.00,364793.73,3714182.98
318.00,364727.93,3714117.89
319.00,364725.99,3714102.23
320.00,364718.37,3714103.52
321.00,363730.09,3714253.63
322.00,363731.37,3714244.16
323.00,363737.11,3714204.54
324.00,364909.95,3714352.45
325.00,364908.35,3714339.08
326.00,364905.89,3714318.15
327.00,364906.60,3714314.10
328.00,364922.12,3714293.56
329.00,364923.09,3714292.28
330.00,364950.20,3714282.69
331.00,364963.41,3714281.05
332.00,364977.80,3714277.28
333.00,364980.56,3714276.48
334.00,364993.76,3714272.65
335.00,364084.44,3714220.83
336.00,364080.28,3714238.49
337.00,364078.65,3714245.73
338.00,364077.02,3714252.96
339.00,364072.93,3714271.08
340.00,364062.58,3714320.48
341.00,364061.57,3714325.02
342.00,364725.99,3714102.23
343.00,364723.60,3714088.67
344.00,364717.97,3714050.86
345.00,364780.89,3714093.92
346.00,364734.96,3714100.70
347.00,364725.99,3714102.23
348.00,364668.18,3714112.88
349.00,364700.80,3714106.55
350.00,364710.75,3714104.81
351.00,364710.75,3714104.81
352.00,364712.83,3714120.02
353.00,364702.29,3714035.57
354.00,364704.43,3714052.66
355.00,364708.56,3714090.46
356.00,364710.75,3714104.81
357.00,364716.86,3714044.48
358.00,364714.01,3714020.54
359.00,364713.82,3714012.97
360.00,364774.73,3714043.04
361.00,364727.97,3714049.46
362.00,364806.34,3714090.17
363.00,364775.89,3714050.97
364.00,364780.13,3714087.34
365.00,364786.88,3714139.87
366.00,364781.95,3714102.08
367.00,364746.19,3713767.84
368.00,364754.50,3713767.64
369.00,364762.85,3713751.08
370.00,364794.20,3713694.69
371.00,364802.87,3713678.36
372.00,364796.35,3713675.05
373.00,364789.84,3713671.73
374.00,364781.63,3713687.32
375.00,364750.37,3713744.01
376.00,364737.88,3713768.03
377.00,364792.53,3713761.86
378.00,364763.40,3713766.45
379.00,364754.50,3713767.64
380.00,364737.88,3713768.03
381.00,364733.92,3713774.90
382.00,364727.73,3713792.69
383.00,364721.39,3713812.90
384.00,364715.45,3713840.34
385.00,364725.78,3713838.67
386.00,364732.88,3713832.43
387.00,364736.53,3713816.97
388.00,364743.62,3713794.48
389.00,364748.59,3713780.62
390.00,364754.50,3713767.64
391.00,364684.46,3713757.56
392.00,364728.34,3713766.77
393.00,364737.88,3713768.03
394.00,364716.51,3713708.16
395.00,364730.92,3713752.83
396.00,364733.88,3713756.84
397.00,364737.88,3713768.03
398.00,364802.87,3713678.36
399.00,364814.51,3713657.74
400.00,364815.93,3713655.38
401.00,364749.38,3713651.28
402.00,364756.16,3713654.87
403.00,364780.68,3713667.08
404.00,364789.84,3713671.73
405.00,364858.98,3713546.33
406.00,364801.38,3713650.72
407.00,364789.84,3713671.73
408.00,364796.90,3713821.86
409.00,364852.50,3713749.59
410.00,364842.57,3713751.38
411.00,365568.79,3712143.51
412.00,365581.20,3712176.48
413.00,365590.39,3712202.40
414.00,365593.21,3712211.80
415.00,365590.39,3712202.40
416.00,365581.84,3712220.06
417.00,365559.10,3712261.86
418.00,365535.85,3712303.89
419.00,365520.48,3712332.86
420.00,365512.36,3712348.05
421.00,365505.92,3712359.73
422.00,365461.51,3712442.72
423.00,365467.26,3712445.95
424.00,365601.82,3712103.49
425.00,365621.36,3712115.11
426.00,365626.53,3712120.09
427.00,365628.92,3712123.53
428.00,365629.37,3712129.60
429.00,365629.31,3712134.23
430.00,365627.61,3712139.18
431.00,365604.14,3712179.28
432.00,365590.39,3712202.40
433.00,365596.03,3712221.20
434.00,365601.99,3712213.52
435.00,365608.80,3712206.47
436.00,365614.71,3712203.71
437.00,365622.25,3712200.92
438.00,365674.86,3712188.87
439.00,365596.03,3712221.20
440.00,365602.31,3712251.08
441.00,365604.99,3712258.73
442.00,365780.22,3712159.88
443.00,365779.12,3712154.95
444.00,365760.25,3712159.50
445.00,365710.34,3712171.52
446.00,365680.60,3712177.64
447.00,365620.64,3712192.23
448.00,365605.00,3712196.74
449.00,365600.74,3712197.96
450.00,365590.39,3712202.40
451.00,365686.19,3712449.91
452.00,365678.24,3712453.49
453.00,365637.60,3712328.24
454.00,365623.37,3712286.23
455.00,365606.98,3712244.97
456.00,365596.03,3712221.20
457.00,365580.78,3712256.85
458.00,365592.30,3712234.48
459.00,365594.49,3712227.67
460.00,365596.03,3712221.20
461.00,365546.74,3712067.27
462.00,365540.10,3712068.99
463.00,365547.25,3712087.48
464.00,365584.29,3712134.51
465.00,365576.51,3712139.70
466.00,365461.51,3712442.72
467.00,365366.94,3712614.19
468.00,365373.74,3712617.69
469.00,365380.54,3712621.19
470.00,365435.30,3712518.54
471.00,365473.02,3712449.17
472.00,365341.47,3712350.10
473.00,365358.79,3712372.55
474.00,365371.02,3712386.73
475.00,365380.19,3712395.46
476.00,365392.56,3712404.09
477.00,365452.99,3712437.96
478.00,365461.51,3712442.72
479.00,365473.02,3712449.17
480.00,365484.27,3712432.47
481.00,365492.15,3712420.31
482.00,365498.33,3712407.38
483.00,365502.38,3712398.52
484.00,365512.52,3712379.28
485.00,365544.39,3712324.83
486.00,365553.38,3712065.55
487.00,365557.27,3712072.64
488.00,365561.97,3712078.08
489.00,365486.75,3711718.10
490.00,365487.64,3711714.37
491.00,365501.20,3711664.07
492.00,365530.17,3711579.85
493.00,365535.10,3711565.51
494.00,365473.52,3711782.95
495.00,365476.46,3711766.65
496.00,365477.31,3711762.00
497.00,365484.15,3711730.30
498.00,365485.86,3711721.84
499.00,365340.15,3711700.32
500.00,365411.07,3711712.34
501.00,365447.56,3711717.79
502.00,365475.75,3711720.79
503.00,365485.86,3711721.84
504.00,367684.57,3712109.77
505.00,367679.91,3712126.99
506.00,367676.23,3712136.54
507.00,367643.35,3712222.27
508.00,367640.73,3712229.46
509.00,367626.72,3712267.91
510.00,367625.20,3712278.35
511.00,367626.43,3712295.36
512.00,367355.97,3712405.52
513.00,367434.10,3712375.63
514.00,367514.25,3712342.55
515.00,367607.24,3712303.30
516.00,367651.66,3712347.64
517.00,367648.51,3712341.31
518.00,367647.48,3712339.24
519.00,367630.30,3712304.35
520.00,367798.21,3712181.22
521.00,367795.38,3712183.80
522.00,367765.75,3712212.12
523.00,367752.54,3712224.31
524.00,367741.92,3712233.24
525.00,367731.15,3712242.18
526.00,367718.96,3712251.13
527.00,367706.21,3712259.04
528.00,367690.65,3712268.31
529.00,367680.14,3712273.30
530.00,367647.22,3712287.31
531.00,367631.39,3711935.96
532.00,367681.35,3712081.11
533.00,367683.91,3712091.54
534.00,367684.03,3712093.71
535.00,367684.60,3712103.48
536.00,367790.25,3712176.85
537.00,367719.27,3712132.98
538.00,367696.61,3712119.76
539.00,367249.01,3712446.04
540.00,367283.48,3712434.41
541.00,367344.54,3712220.19
542.00,367313.04,3712289.47
543.00,367316.11,3712298.51
544.00,367377.79,3712325.89
545.00,367380.89,3712332.48
546.00,367353.30,3712391.90
547.00,367353.59,3712398.38
548.00,367899.13,3712317.01
549.00,367900.98,3712311.01
550.00,367889.05,3712307.38
551.00,367841.43,3712306.21
552.00,367833.12,3712306.54
553.00,367824.53,3712307.44
554.00,367811.78,3712309.40
555.00,367802.02,3712311.77
556.00,367774.58,3712318.15
557.00,367738.67,3712326.04
558.00,367661.44,3712343.01
559.00,367897.27,3712323.01
560.00,367890.23,3712324.02
561.00,367881.63,3712323.63
562.00,367866.11,3712323.87
563.00,367813.53,3712328.07
564.00,367812.44,3712328.09
565.00,367792.65,3712330.17
566.00,367779.28,3712331.75
567.00,367763.83,3712334.81
568.00,367747.64,3712338.40
569.00,367742.34,3712339.97
570.00,367724.32,3712346.35
571.00,367716.28,3712348.52
572.00,367707.28,3712350.44
573.00,367697.86,3712352.13
574.00,367692.43,3712353.06
575.00,367678.19,3712354.42
576.00,367659.89,3712354.97
577.00,367655.85,3712352.97
578.00,367590.45,3712392.59
579.00,367597.54,3712382.99
580.00,367606.22,3712375.17
581.00,367614.03,3712369.00
582.00,367622.00,3712364.65
583.00,367628.23,3712361.54
584.00,367645.74,3712351.15
585.00,368078.86,3712018.14
586.00,368064.65,3712020.41
587.00,368045.36,3712023.91
588.00,368022.99,3712029.44
589.00,367996.80,3712038.49
590.00,367981.55,3712044.56
591.00,367955.33,3712056.46
592.00,367938.19,3712065.40
593.00,367922.62,3712075.02
594.00,367895.16,3712093.36
595.00,367857.54,3712124.78
596.00,367809.37,3712169.90
597.00,367806.26,3712173.05
598.00,368008.73,3712262.26
599.00,368001.08,3712259.83
600.00,367937.18,3712228.17
601.00,367919.45,3712220.83
602.00,367901.97,3712215.20
603.00,367848.98,3712199.37
604.00,367830.23,3712194.44
605.00,367809.16,3712186.50
606.00,367805.23,3712185.19
607.00,367226.82,3712451.45
608.00,366886.25,3712534.26
609.00,366870.95,3712538.09
610.00,366855.71,3712543.47
611.00,366842.80,3712550.32
612.00,366836.49,3712554.36
613.00,366831.98,3712558.04
614.00,366826.52,3712564.62
615.00,366822.05,3712570.00
616.00,366815.29,3712576.83
617.00,366812.52,3712582.17
618.00,366810.73,3712586.76
619.00,366806.48,3712602.83
620.00,366780.43,3712744.50
621.00,366778.97,3712752.51
622.00,366783.07,3712753.30
623.00,366808.69,3712637.16
624.00,366814.63,3712604.75
625.00,366815.83,3712596.20
626.00,366817.76,3712587.52
627.00,366820.64,3712578.25
628.00,367235.65,3712385.38
629.00,367237.98,3712396.11
630.00,367247.01,3712439.11
631.00,366778.97,3712752.51
632.00,366774.17,3712778.94
633.00,366772.97,3712787.48
634.00,366776.50,3712788.07
635.00,366780.03,3712788.65
636.00,366781.67,3712780.17
637.00,366787.18,3712754.08
638.00,366787.18,3712754.08
639.00,366788.62,3712746.23
640.00,366740.86,3712957.60
641.00,366725.21,3713043.66
642.00,366670.27,3712944.59
643.00,366735.97,3712956.69
644.00,366756.57,3712871.24
645.00,366721.12,3713065.91
646.00,366719.74,3713073.39
647.00,366719.29,3713079.23
648.00,366719.41,3713087.24
649.00,366735.93,3713182.72
650.00,366653.86,3713030.02
651.00,366720.69,3713042.80
652.00,366686.44,3712859.78
653.00,366607.50,3712933.03
654.00,366645.57,3712940.05
655.00,366707.85,3713361.08
656.00,366711.68,3713359.56
657.00,366715.99,3713358.36
658.00,366722.97,3713356.96
659.00,366732.27,3713356.35
660.00,366737.10,3713356.07
661.00,366760.14,3713351.99
662.00,366733.27,3713398.21
663.00,366740.51,3713387.65
664.00,366742.41,3713384.45
665.00,366749.33,3713372.88
666.00,367076.04,3713079.41
667.00,367070.88,3713079.99
668.00,367062.51,3713083.17
669.00,366784.36,3713335.01
670.00,366779.06,3713338.85
671.00,366771.95,3713344.46
672.00,366764.14,3713344.43
673.00,366766.17,3713338.34
674.00,366767.22,3713332.59
675.00,366766.88,3713328.13
676.00,366766.72,3713325.07
677.00,366765.82,3713318.71
678.00,366761.61,3713294.52
679.00,366745.71,3713194.03
680.00,366739.26,3713149.08
681.00,366946.76,3713792.72
682.00,366948.68,3713791.71
683.00,366894.84,3713681.12
684.00,366878.62,3713648.71
685.00,366863.69,3713614.99
686.00,366847.64,3713567.04
687.00,366837.49,3713536.71
688.00,366831.95,3713527.17
689.00,366769.27,3713397.84
690.00,366764.09,3713385.43
691.00,366761.21,3713379.93
692.00,366759.70,3713371.64
693.00,366754.63,3713287.82
694.00,366755.82,3713295.35
695.00,366759.38,3713320.04
696.00,366760.26,3713329.51
697.00,366760.69,3713340.90
698.00,366607.19,3713415.56
699.00,366702.55,3713363.88
700.00,366725.30,3713392.82
701.00,366714.18,3713371.49
702.00,366711.54,3713367.05
703.00,366720.29,3713415.96
704.00,367100.77,3713053.02
705.00,367092.42,3713048.33
706.00,367086.02,3713060.48
707.00,367079.27,3713069.20
708.00,367070.88,3713079.99
709.00,367109.12,3713057.71
710.00,367106.35,3713060.42
711.00,367086.66,3713074.84
712.00,367081.21,3713078.84
713.00,367224.68,3713185.77
714.00,367221.41,3713183.34
715.00,367213.13,3713180.24
716.00,367206.90,3713177.94
717.00,367178.78,3713172.62
718.00,367157.60,3713162.31
719.00,367141.20,3713152.33
720.00,367119.00,3713146.10
721.00,367081.96,3713100.96
722.00,367076.89,3713093.64
723.00,367070.88,3713079.99
724.00,367081.21,3713078.84
725.00,367089.20,3713078.52
726.00,367115.03,3713063.24
727.00,367141.59,3713049.65
728.00,367145.31,3713048.80
729.00,367148.49,3713048.26
730.00,367152.06,3713047.97
731.00,367154.86,3713047.53
732.00,367160.65,3713045.58
733.00,367163.63,3713044.07
734.00,367166.15,3713042.49
735.00,367171.74,3713036.00
736.00,367173.49,3713032.82
737.00,367177.76,3713023.56
738.00,367180.90,3713019.16
739.00,367185.15,3713017.11
740.00,367188.96,3713018.06
741.00,367191.59,3713019.90
742.00,367193.35,3713023.18
743.00,367193.48,3713027.56
744.00,367192.60,3713030.75
745.00,367190.85,3713034.17
746.00,367172.78,3713050.62
747.00,367160.97,3713058.69
748.00,367152.55,3713061.14
749.00,367145.69,3713064.00
750.00,367132.27,3713070.23
751.00,367119.56,3713082.01
752.00,367116.79,3713085.28
753.00,367115.68,3713089.17
754.00,367115.38,3713092.73
755.00,367116.72,3713095.94
756.00,367122.67,3713105.59
757.00,367126.56,3713110.05
758.00,367135.14,3713114.88
759.00,367149.35,3713121.90
760.00,367160.56,3713126.34
761.00,367170.49,3713128.04
762.00,367216.35,3713126.88
763.00,367226.46,3713127.83
764.00,367237.73,3713124.70
765.00,367250.29,3713119.92
766.00,367261.76,3713113.19
767.00,367268.02,3713106.75
768.00,367297.60,3713086.66
769.00,367303.05,3713085.17
770.00,367306.60,3713084.81
771.00,367310.59,3713084.87
772.00,367315.89,3713085.78
773.00,367343.19,3713095.03
774.00,367348.52,3713096.02
775.00,367355.66,3713095.77
776.00,367360.70,3713094.03
777.00,367380.00,3713082.29
778.00,367387.92,3713079.20
779.00,367392.46,3713078.85
780.00,367401.59,3713081.03
781.00,367407.13,3713081.21
782.00,367411.82,3713079.93
783.00,367432.57,3713067.34
784.00,367443.43,3713059.39
785.00,367450.40,3713054.80
786.00,367457.21,3713051.04
787.00,367469.14,3713047.09
788.00,367478.31,3713045.96
789.00,367488.42,3713046.04
790.00,367502.96,3713049.31
791.00,367523.08,3713053.79
792.00,367545.80,3713056.66
793.00,367554.27,3713058.88
794.00,367560.77,3713061.15
795.00,367566.98,3713065.51
796.00,367571.05,3713069.57
797.00,367588.22,3713097.48
798.00,367593.54,3713107.08
799.00,367597.77,3713111.71
800.00,367604.03,3713115.78
801.00,367610.42,3713119.04
802.00,367614.26,3713120.28
803.00,367617.89,3713121.09
804.00,367629.91,3713122.06
805.00,367634.89,3713123.89
806.00,367640.53,3713126.58
807.00,367643.96,3713129.28
808.00,367646.86,3713132.19
809.00,367660.34,3713152.71
810.00,367662.59,3713155.62
811.00,367665.92,3713158.53
812.00,367670.15,3713160.91
813.00,367673.89,3713161.60
814.00,367678.50,3713161.41
815.00,367685.71,3713158.29
816.00,367690.55,3713155.18
817.00,367695.72,3713151.10
818.00,367699.58,3713147.02
819.00,367706.45,3713138.02
820.00,367713.49,3713127.45
821.00,367716.14,3713122.48
822.00,367718.35,3713116.65
823.00,367719.85,3713107.08
824.00,367719.93,3713101.13
825.00,367719.33,3713096.25
826.00,367720.48,3713092.63
827.00,367722.20,3713090.16
828.00,367729.45,3713082.83
829.00,367741.31,3713077.26
830.00,367762.54,3713069.26
831.00,367766.63,3713067.81
832.00,367768.96,3713066.16
833.00,367771.91,3713062.45
834.00,367773.88,3713058.81
835.00,367773.89,3713055.20
836.00,367772.36,3713050.89
837.00,367769.40,3713048.53
838.00,367765.79,3713047.68
839.00,367758.29,3713047.20
840.00,367750.93,3713047.76
841.00,367747.24,3713048.51
842.00,367742.81,3713050.05
843.00,367734.63,3713058.21
844.00,367731.90,3713060.26
845.00,367716.63,3713072.01
846.00,367703.98,3713085.45
847.00,367696.91,3713092.67
848.00,367691.66,3713097.82
849.00,367688.25,3713100.07
850.00,367685.47,3713101.24
851.00,367682.54,3713102.31
852.00,367679.60,3713102.51
853.00,367672.93,3713100.98
854.00,367660.42,3713094.97
855.00,367658.38,3713094.01
856.00,367636.87,3713079.43
857.00,367630.73,3713074.70
858.00,367625.35,3713069.31
859.00,367621.55,3713064.18
860.00,367618.30,3713058.61
861.00,367617.03,3713055.84
862.00,367616.19,3713053.15
863.00,367615.59,3713050.27
864.00,367614.51,3713028.03
865.00,367611.07,3713016.19
866.00,367600.86,3712996.44
867.00,367592.02,3712983.91
868.00,367585.89,3712975.22
869.00,367575.18,3712966.81
870.00,367555.55,3712961.32
871.00,366727.69,3713086.85
872.00,366727.24,3713076.26
873.00,366728.43,3713067.67
874.00,366748.77,3712959.48
875.00,366792.19,3712967.40
876.00,366790.31,3712973.09
877.00,366763.31,3713122.76
878.00,366765.86,3713143.74
879.00,367001.05,3713900.44
880.00,366998.99,3713896.04
881.00,366948.68,3713791.71
882.00,365837.99,3713941.72
883.00,365842.87,3713940.72
884.00,365858.97,3713937.30
885.00,365945.71,3713918.90
886.00,365953.16,3713917.31
887.00,366084.56,3713843.31
888.00,366078.90,3713846.49
889.00,365960.88,3713912.94
890.00,365937.92,3713875.27
891.00,365949.80,3713908.62
892.00,365962.02,3713943.96
893.00,365961.06,3713941.16
894.00,365955.55,3713924.46
895.00,365842.87,3713940.72
896.00,365841.04,3713919.05
897.00,365836.20,3713919.63
898.00,365831.37,3713920.20
899.00,365833.12,3713942.71
900.00,365833.12,3713942.71
901.00,365838.31,3713992.49
902.00,365839.36,3714002.23
903.00,365844.16,3714000.78
904.00,365845.87,3713969.58
905.00,365842.87,3713940.72
906.00,366174.04,3713793.12
907.00,366092.23,3713839.01
908.00,366093.32,3713867.41
909.00,366087.57,3713850.74
910.00,366067.48,3713797.81
911.00,366081.36,3713834.82
912.00,365925.58,3713843.01
913.00,365942.68,3713871.12
914.00,365833.75,3713898.98
915.00,365838.53,3713898.14
916.00,365845.40,3713896.64
917.00,365931.75,3713878.20
918.00,366102.92,3713894.41
919.00,366097.77,3713897.57
920.00,365961.06,3713941.16
921.00,365974.50,3713977.68
922.00,365972.70,3713972.45
923.00,365962.98,3713946.76
924.00,365852.45,3713968.19
925.00,365962.98,3713946.76
926.00,365839.36,3714002.23
927.00,365840.52,3714011.75
928.00,365841.98,3714030.53
929.00,365843.53,3714040.79
930.00,365777.63,3714015.48
931.00,365783.01,3714014.51
932.00,365832.23,3714005.66
