BldCode,CenterX,CenterY,Height,Area
1,363580.36,3713979.71,60,27.12
2,363547.76,3713983.59,60,237.75
3,363541.52,3714004.05,60,82.02
4,363530.95,3714024.45,60,32.11
5,363512.89,3713998.65,60,173.71
6,363522.19,3714003.85,60,97.00
7,363533.31,3713991.31,60,167.12
8,363534.64,3713974.99,90,94.09
9,363522.90,3713982.92,120,50.27
10,363517.88,3713973.02,90,93.67
11,363515.45,3713968.10,60,13.77
12,363511.48,3713974.48,60,25.32
13,363514.06,3713982.10,150,76.46
14,363515.91,3713990.20,150,124.28
15,363530.95,3714205.82,120,135.56
16,363480.61,3714197.15,60,102.78
17,363488.13,3714156.63,150,77.52
18,363487.43,3714164.00,90,76.65
19,363484.66,3714171.82,120,100.87
20,363481.78,3714188.57,120,98.04
21,363487.00,3714180.70,150,170.91
22,363490.50,3714194.78,90,137.96
23,363500.29,3714194.72,90,249.40
24,363521.33,3714195.97,150,200.77
25,363511.94,3714197.70,150,270.05
26,363536.22,3714189.74,60,31.65
27,363517.31,3714142.93,60,161.25
28,363503.15,3714129.69,60,614.08
29,363499.63,3714099.46,90,92.68
30,363510.32,3714100.77,120,112.21
31,363517.32,3714102.06,120,29.24
32,363520.90,3714103.62,90,42.72
33,363544.54,3714113.89,60,145.16
34,363555.02,3714116.94,90,230.60
35,363584.56,3714118.53,120,66.24
36,363591.97,3714119.77,90,72.34
37,363578.55,3714149.39,90,160.17
38,363560.52,3714145.02,60,93.24
39,363541.80,3714136.81,240,566.77
40,363554.87,3714152.30,120,74.80
41,363538.73,3714172.71,150,116.13
42,363549.23,3714174.18,60,153.08
43,363603.85,3714154.20,90,1208.27
44,363585.12,3714127.85,60,64.65
45,363609.17,3714126.70,120,259.88
46,363659.67,3714187.39,60,8.67
47,363590.37,3714199.80,90,1931.76
48,363548.82,3714192.56,60,106.17
49,363542.39,3714206.19,150,174.09
50,363550.72,3714206.19,90,81.17
51,363625.44,3714228.36,60,67.92
52,363644.02,3714227.95,60,57.09
53,363661.06,3714195.36,60,5.80
54,363653.64,3714210.12,150,1752.55
55,363664.44,3714196.01,60,422.11
56,363673.20,3714171.59,60,1002.10
57,363714.50,3714164.65,60,23.95
58,363722.89,3714154.90,150,60.20
59,363700.62,3714147.67,90,96.84
60,363705.85,3714148.88,120,93.30
61,363711.30,3714150.42,210,101.93
62,363716.72,3714150.59,60,75.04
63,363724.02,3714147.62,180,68.25
64,363723.42,3714173.59,60,21.99
65,363732.39,3714055.05,60,80.17
66,363730.75,3714048.40,60,32.40
67,363736.71,3714027.90,120,506.97
68,363729.05,3714072.30,240,427.06
69,363730.88,3714097.77,180,73.68
70,363716.14,3714094.34,150,153.08
71,363690.36,3714025.06,90,1171.57
72,363680.76,3714074.08,180,827.04
73,363701.89,3714077.91,60,444.08
74,363695.35,3714146.43,60,95.15
75,363688.23,3714144.90,90,162.50
76,363674.19,3714142.12,60,86.47
77,363668.86,3714140.53,60,73.16
78,363652.45,3714170.48,60,397.58
79,363656.81,3714138.01,60,266.15
80,363639.45,3714129.49,210,67.54
81,363645.80,3714135.48,90,111.92
82,363623.99,3714130.18,150,154.33
83,363649.12,3714080.19,180,178.73
84,363641.56,3714061.87,180,194.79
85,363628.87,3714066.13,150,596.18
86,363602.58,3714062.91,120,191.07
87,363584.30,3714062.75,90,154.80
88,363586.12,3714049.57,60,42.84
89,363578.62,3714051.88,90,82.85
90,363567.08,3714060.00,60,40.55
91,363559.16,3714067.08,60,6.42
92,363545.49,3714056.42,60,79.68
93,363544.23,3714030.66,90,225.40
94,363565.07,3714041.84,150,606.17
95,363587.65,3714039.57,60,90.50
96,363617.10,3714028.39,120,662.96
97,363610.41,3714058.42,150,272.38
98,363619.90,3714045.92,60,235.73
99,363624.92,3714007.94,60,194.45
100,363626.25,3713995.12,60,332.99
101,363645.83,3714006.05,60,166.25
102,363654.78,3714020.73,60,856.65
103,363716.25,3714034.88,210,602.07
