BldCode,CenterX,CenterY,Height,Area
1,363084.79,3715485.58,60,102.72
2,363074.90,3715486.95,60,123.05
3,363073.33,3715507.81,60,62.68
4,363083.16,3715504.44,60,125.55
5,363099.42,3715501.79,60,72.93
6,363108.61,3715491.50,60,24.22
7,363106.41,3715498.30,60,8.66
8,363102.66,3715487.49,60,89.91
9,363115.26,3715485.91,60,41.17
10,363110.70,3715469.39,60,214.84
11,363132.23,3715469.05,60,135.67
12,363148.68,3715488.68,60,281.87
13,363160.67,3715495.39,60,22.57
14,363208.43,3715500.30,60,168.76
15,363223.11,3715499.38,60,12.62
16,363298.68,3715528.09,60,88.31
17,363284.07,3715525.83,60,48.71
18,363250.06,3715515.40,60,90.41
19,363255.86,3715531.11,60,136.40
20,363268.75,3715544.24,60,65.67
21,363273.66,3715538.05,60,42.67
22,363278.24,3715530.67,60,48.46
23,363259.08,3715559.61,60,178.67
24,363248.85,3715572.22,60,61.53
25,363254.30,3715578.61,60,58.02
26,363244.09,3715564.30,60,62.12
27,363242.32,3715553.75,60,11.99
28,363248.93,3715546.22,60,46.15
29,363237.48,3715555.84,60,39.22
30,363243.11,3715525.60,60,61.57
31,363242.83,3715509.02,60,24.69
32,363225.92,3715512.93,60,175.92
33,363219.31,3715544.27,120,368.13
34,363209.94,3715517.77,60,62.83
35,363199.69,3715511.93,60,35.76
36,363192.55,3715543.04,60,59.78
37,363194.77,3715534.65,60,68.46
38,363199.03,3715524.63,60,128.79
39,363201.42,3715557.25,60,72.75
40,363205.74,3715573.10,60,151.31
41,363229.00,3715562.25,60,99.56
42,363235.28,3715567.73,60,24.15
43,363238.31,3715575.95,60,107.06
44,363217.88,3715591.82,60,217.69
45,363215.08,3715608.12,60,44.55
46,363213.53,3715622.40,90,196.72
47,363182.88,3715592.33,60,175.11
48,363167.90,3715589.32,60,32.48
49,363158.19,3715598.62,60,87.09
50,363147.51,3715597.23,60,72.53
51,363187.27,3715572.26,60,116.74
52,363189.16,3715554.84,60,63.31
53,363178.18,3715549.61,60,137.77
54,363165.37,3715544.37,60,119.55
55,363182.97,3715535.77,60,73.96
56,363170.50,3715527.85,60,124.54
57,363185.13,3715521.88,60,66.37
58,363187.51,3715515.44,60,8.50
59,363182.69,3715501.46,60,285.03
60,363172.48,3715518.39,60,149.92
61,363131.67,3715531.32,60,6.99
62,363147.38,3715561.99,60,13.04
63,363116.01,3715529.66,60,8.98
64,363123.14,3715538.77,60,124.46
65,363109.35,3715528.85,60,6.38
66,363102.61,3715536.40,60,128.15
67,363096.93,3715528.64,60,5.24
68,363072.40,3715521.64,60,3.18
69,363066.31,3715573.35,60,79.68
70,363097.06,3715572.63,60,12.25
71,363107.63,3715573.88,60,8.85
72,363123.98,3715576.00,60,13.37
73,363102.90,3715590.03,60,63.72
74,363100.99,3715602.29,60,46.93
75,363107.74,3715603.19,60,50.11
76,363111.81,3715591.65,60,60.25
77,363092.75,3715618.95,60,140.53
78,363093.62,3715588.44,60,61.11
79,363071.99,3715596.35,60,76.18
80,363071.27,3715608.44,60,48.20
81,363088.71,3715601.49,60,46.39
82,363075.41,3715644.35,60,212.84
83,363088.06,3715642.76,60,24.36
84,363086.48,3715632.39,60,167.23
85,363126.27,3715604.09,60,43.12
86,363116.65,3715604.72,90,83.02
87,363121.05,3715592.96,60,61.26
88,363139.83,3715608.00,60,50.27
89,363138.69,3715595.57,60,45.19
90,363130.53,3715594.43,60,70.90
91,363132.89,3715605.54,60,31.20
92,363133.37,3715647.54,90,154.11
93,363146.26,3715652.37,60,510.19
94,363166.31,3715650.37,60,163.74
95,363092.71,3715705.29,60,40.28
96,363077.54,3715788.11,60,126.65
97,363084.62,3715780.47,60,15.90
98,363093.13,3715780.56,60,51.53
99,363103.26,3715770.50,90,125.58
100,363100.31,3715794.72,60,43.39
101,363119.56,3715774.29,60,43.12
102,363116.87,3715781.83,60,76.78
103,363110.35,3715762.00,60,37.58
104,363115.45,3715755.43,60,67.71
105,363155.92,3715770.97,60,44.09
106,363135.51,3715756.77,60,120.91
107,363132.25,3715791.36,60,73.49
