BldCode,CenterX,CenterY,Height,Area
1,365012.62,3715174.49,60,121.32
2,365003.33,3715170.56,90,177.20
3,365005.91,3715119.21,60,171.84
4,365037.17,3715040.75,90,5218.11
5,365042.14,3715111.36,60,21.33
6,365057.56,3715123.94,60,173.09
7,365035.71,3715133.32,210,302.53
8,365053.81,3715175.04,60,28.59
9,365049.46,3715169.27,150,465.01
10,365082.98,3715127.89,90,82.96
11,365089.87,3715171.45,60,69.78
12,365088.23,3715159.90,60,50.14
13,365089.60,3715191.06,60,51.51
14,365098.20,3715191.22,60,83.69
15,365097.53,3715171.62,90,56.54
16,365116.71,3715171.90,60,61.77
17,365115.79,3715160.63,150,96.40
18,365133.97,3715144.28,60,57.49
19,365134.62,3715131.15,60,77.94
20,365091.37,3715128.62,60,46.31
21,365100.50,3715105.37,60,564.54
22,365166.16,3715105.90,60,13.97
23,365155.03,3715103.58,60,123.65
24,365175.23,3715129.83,60,20.57
25,365176.71,3715144.52,60,51.31
26,365165.59,3715145.53,60,84.62
27,365167.74,3715134.18,60,141.92
28,365143.73,3715144.17,60,78.85
29,365153.60,3715144.35,60,51.35
30,365149.46,3715132.29,90,167.54
31,365136.19,3715171.52,60,116.97
32,365154.93,3715174.98,60,188.26
33,365171.52,3715163.04,60,64.05
34,365179.59,3715175.00,60,49.19
35,365179.82,3715164.12,60,50.66
36,365171.61,3715175.20,90,60.13
37,365184.44,3715175.36,90,49.09
38,365194.32,3715177.17,90,96.14
39,365200.20,3715164.23,60,65.13
40,365227.64,3715167.77,90,227.69
41,365223.75,3715181.08,90,88.23
42,365221.00,3715143.42,150,799.85
43,365217.68,3715117.42,90,216.56
44,365226.75,3715191.37,60,67.92
45,365201.30,3715195.54,60,106.20
46,365185.99,3715213.07,60,69.08
47,365191.20,3715194.89,90,44.53
48,365184.73,3715194.67,90,45.31
49,365162.45,3715195.34,60,60.25
50,365152.12,3715194.74,60,68.04
51,365152.51,3715211.35,90,117.13
52,365108.73,3715211.29,60,34.11
53,365089.65,3715209.28,90,67.93
54,365040.66,3715207.66,150,251.37
