BldCode,CenterX,CenterY,Height,Area
1,365295.32,3713026.44,90,87.68
2,365305.26,3713028.21,60,223.60
3,365314.37,3713039.81,90,57.58
4,365297.25,3713048.12,60,80.30
5,365297.20,3713060.82,60,39.90
6,365291.71,3713056.83,60,43.14
7,365285.42,3713021.00,60,94.39
8,365262.89,3713006.95,60,90.41
9,365256.30,3713000.02,90,45.91
10,365252.97,3713006.53,60,39.18
11,365230.87,3713011.44,60,31.64
12,365247.24,3713025.83,60,329.91
13,365238.46,3713050.03,60,216.34
14,365244.76,3713066.01,60,121.01
15,365258.81,3713064.71,60,104.23
16,365253.89,3713059.01,90,40.11
17,365253.72,3713076.03,60,62.94
18,365231.97,3713080.51,120,365.63
19,365251.04,3713107.05,60,87.29
20,365231.11,3713120.66,60,175.82
21,365237.42,3713129.40,60,56.16
22,365227.72,3713102.37,60,91.91
23,365210.69,3713106.58,90,353.59
24,365213.04,3713091.44,150,258.62
25,365200.16,3713038.66,450,657.29
26,365196.14,3713062.36,60,99.26
27,365195.47,3712993.72,60,77.86
28,365211.59,3713012.34,60,355.13
29,365180.50,3713022.80,60,184.28
30,365127.53,3713021.59,60,16.93
31,365138.44,3712973.60,60,96.43
32,365149.60,3712975.45,120,110.81
33,365142.62,3712965.73,90,98.69
34,365214.85,3712987.95,60,264.02
35,365149.39,3712952.31,60,271.70
36,365138.11,3712950.10,60,74.98
37,365127.39,3712945.96,60,70.22
38,365128.58,3712939.72,90,96.48
39,365125.90,3712930.22,60,24.95
40,365116.23,3712950.25,60,42.36
41,365114.27,3712959.66,90,93.63
42,365123.79,3712955.19,60,67.16
43,365129.52,3712964.34,60,121.79
44,365072.38,3712970.87,60,277.41
45,365097.67,3712948.40,60,112.99
46,365106.36,3712931.50,90,252.13
47,365084.91,3712933.36,60,573.39
48,365068.69,3712952.10,60,16.36
49,365063.15,3712932.11,90,65.65
50,365053.37,3712921.61,60,135.92
51,365059.39,3712925.18,60,99.63
52,365080.53,3712903.86,90,39.90
53,365077.43,3712911.61,60,91.97
54,365098.38,3712920.89,90,105.70
55,365057.72,3712896.44,120,106.68
56,365067.87,3712903.38,60,75.31
57,365045.33,3712896.26,60,53.11
58,365051.99,3712901.73,60,5.57
59,365037.18,3712911.54,60,232.38
60,365015.41,3712900.79,60,186.71
61,365029.07,3712898.84,60,164.01
62,365017.14,3712876.65,90,140.25
63,365008.83,3712886.32,60,111.34
64,364997.01,3712862.66,120,77.50
65,364987.95,3712857.87,60,50.19
66,364983.43,3712864.27,60,73.81
67,364993.28,3712869.91,60,56.47
68,364978.82,3712881.97,60,259.86
69,365003.77,3712898.07,120,102.71
70,364997.62,3712917.99,60,257.39
71,365026.61,3712991.96,120,447.45
72,365044.52,3712981.59,60,35.92
73,365039.61,3712979.25,60,51.18
74,365033.85,3712976.01,60,56.45
75,365028.37,3712971.93,60,62.02
76,365042.86,3712938.83,60,22.99
77,365050.38,3712983.97,60,28.30
78,365093.14,3713030.57,120,1578.91
79,365022.87,3713021.33,120,701.78
80,364996.24,3713034.81,120,370.16
81,365000.80,3713069.06,120,1122.74
82,365007.96,3713099.02,120,445.24
83,365046.43,3713119.67,120,372.40
84,365043.01,3713059.76,120,800.04
85,365039.01,3713088.85,120,975.49
86,365072.53,3713116.53,120,147.30
87,365037.31,3713147.08,120,564.54
88,365165.42,3713117.34,120,471.15
89,365160.70,3713086.49,60,53.66
90,365166.44,3713089.45,90,43.40
91,365163.41,3713071.89,120,611.95
92,365180.92,3713097.01,60,77.54
93,365111.00,3713273.46,60,22.11
94,365087.91,3713253.72,120,642.90
95,365114.39,3713204.60,210,1105.53
96,365009.33,3713186.61,90,555.94
97,365027.62,3713174.57,60,686.24
98,365000.97,3713169.86,60,12.93
99,364990.85,3713190.13,120,52.82
100,365020.04,3713217.04,60,111.92
101,365014.65,3713224.37,90,43.81
102,365171.11,3713170.90,60,6214.23
103,365259.56,3713134.88,60,83.55
104,365258.60,3713119.84,60,131.88
105,365264.76,3713110.67,60,19.78
106,365265.14,3713126.54,60,8.42
107,365292.33,3713081.61,60,55.22
108,365306.71,3713052.37,90,62.04
109,364978.65,3713082.05,120,168.52
110,364937.98,3713060.51,120,267.61
111,364899.88,3713038.93,120,482.97
112,364926.48,3713022.22,120,2049.71
113,364974.83,3712861.62,60,8.87
114,364969.56,3712868.77,90,54.50
115,364961.86,3712877.05,90,117.75
116,364949.54,3712891.73,60,30.22
