BldCode,CenterX,CenterY,Height,Area
1,366506.02,3714028.70,60,600.23
2,366521.25,3714091.51,60,39.26
3,366549.92,3714093.95,60,188.54
4,366771.02,3714053.90,90,224.28
5,366749.99,3713990.26,90,952.39
6,366699.45,3714063.01,60,827.59
7,366744.16,3714056.86,60,147.66
8,366644.33,3714070.51,240,304.37
9,366701.19,3713980.17,120,1588.13
10,366668.16,3713989.01,90,1278.13
11,366647.39,3714017.30,90,120.35
12,366636.48,3714017.22,60,94.53
13,366634.56,3714004.45,60,30.87
14,366607.90,3713994.10,90,1038.43
15,366621.84,3714072.59,240,182.57
16,366562.48,3714080.58,150,277.79
17,366537.26,3714087.59,60,116.18
18,366586.18,3714077.76,60,171.29
19,366564.95,3714020.34,60,1387.71
20,366522.82,3714029.40,90,297.36
21,366642.00,3713984.25,60,379.33
22,366732.59,3713973.16,60,54.85
23,366832.05,3713971.98,240,384.90
24,366845.01,3713992.04,90,95.53
25,366858.76,3713976.28,60,542.77
26,366881.01,3713968.25,60,50.59
27,366889.19,3713957.89,60,169.97
28,366908.00,3713976.37,60,76.86
29,366900.77,3713980.35,60,47.34
30,366920.15,3713978.96,60,164.37
