BldCode,CenterX,CenterY,Height,Area
1,363408.76,3715675.86,60,143.98
2,363395.16,3715687.85,60,59.38
3,363382.59,3715710.53,120,44.86
4,363369.25,3715786.31,60,65.06
5,363373.63,3715766.98,60,119.55
6,363360.57,3715776.10,90,154.01
7,363357.09,3715766.75,60,43.93
8,363355.82,3715758.95,90,58.21
9,363371.75,3715753.22,60,143.78
10,363387.46,3715751.93,60,123.00
11,363380.22,3715758.97,60,20.31
12,363387.06,3715768.56,60,39.51
13,363400.48,3715786.12,60,65.18
14,363404.42,3715757.94,60,64.51
15,363408.47,3715789.37,60,20.80
16,363417.51,3715788.49,60,96.75
17,363434.07,3715779.74,60,138.40
18,363423.38,3715766.22,60,100.80
19,363414.00,3715759.65,60,73.34
20,363432.07,3715748.22,60,75.92
21,363422.53,3715739.71,60,98.55
22,363410.29,3715739.12,60,147.87
23,363387.29,3715737.29,60,167.44
24,363393.06,3715725.58,60,83.07
25,363396.94,3715718.79,60,10.62
26,363413.65,3715722.11,60,145.63
27,363432.89,3715723.75,60,90.04
28,363415.70,3715691.08,60,67.32
29,363405.16,3715690.76,60,102.27
30,363423.87,3715678.91,60,135.11
31,363438.64,3715677.84,60,25.78
32,363434.93,3715685.46,60,59.46
33,363444.90,3715679.15,60,4.40
34,363448.90,3715701.42,60,85.14
35,363438.38,3715702.68,60,43.43
36,363458.38,3715707.65,60,105.93
37,363463.44,3715701.28,60,16.51
38,363458.98,3715688.97,60,248.25
39,363494.16,3715717.04,60,103.03
40,363450.06,3715728.18,60,100.10
41,363445.88,3715750.73,60,109.83
42,363439.91,3715766.07,60,99.61
43,363443.24,3715773.90,60,24.78
44,363457.16,3715792.83,60,140.66
45,363471.92,3715780.60,120,385.46
46,363470.49,3715761.68,60,6.59
47,363493.25,3715787.47,60,114.86
48,363506.93,3715747.81,60,95.16
49,363504.52,3715790.25,60,122.64
50,363521.91,3715769.88,60,72.85
51,363530.83,3715771.34,60,104.71
52,363531.17,3715791.10,60,10.13
53,363548.52,3715775.39,60,72.79
54,363554.02,3715776.72,90,62.22
55,363548.93,3715760.80,60,185.95
56,363543.39,3715773.82,90,62.89
57,363537.33,3715772.64,60,49.32
58,363529.90,3715754.87,60,162.33
59,363557.29,3715735.00,60,113.90
