BldCode,CenterX,CenterY,Height,Area
1,365883.88,3714226.80,60,89.79
2,365883.02,3714217.69,90,40.39
3,365913.15,3714219.90,90,139.52
4,365897.53,3714246.66,90,71.80
5,365884.72,3714236.06,90,44.83
6,365915.58,3714243.70,90,65.37
7,365907.82,3714245.12,60,19.57
8,365922.47,3714231.11,60,44.39
9,365965.59,3714239.27,60,116.46
10,365964.16,3714229.09,60,145.40
11,365943.40,3714226.26,150,316.18
12,365934.74,3714239.52,90,110.76
13,365924.53,3714219.14,60,58.27
14,365930.98,3714221.53,60,173.11
15,365962.81,3714218.64,60,147.72
16,365961.34,3714208.52,60,137.20
17,365971.28,3714162.83,90,68.86
18,365957.29,3714164.05,60,240.73
19,365930.65,3714167.13,180,176.83
20,365941.58,3714194.66,60,15.37
21,365975.67,3714175.36,210,1984.43
22,365927.24,3714195.75,120,43.74
23,365920.50,3714217.68,60,49.36
24,365885.85,3714190.96,90,404.83
25,365914.45,3714183.78,90,344.24
26,365889.13,3714170.15,120,51.90
27,365880.31,3714171.84,150,86.17
28,365896.78,3714114.09,60,377.50
29,365917.69,3714094.36,60,78.67
30,365919.17,3714112.24,60,133.68
31,365959.85,3714106.22,180,322.50
32,365976.31,3714104.03,90,113.95
33,365969.22,3714086.76,270,158.87
34,365935.28,3714110.31,60,438.45
35,365952.79,3714090.05,60,73.28
36,365903.63,3714096.05,90,189.53
37,365887.77,3714097.73,120,222.32
38,365877.20,3714096.74,60,72.46
39,365876.08,3714111.78,60,73.67
40,366168.30,3714215.08,120,100.14
41,366179.15,3714211.89,90,90.38
42,366188.90,3714208.43,60,70.98
43,366182.19,3714199.54,60,103.70
44,366196.77,3714193.97,90,34.30
45,366197.14,3714205.91,60,71.89
46,366188.20,3714179.35,90,90.33
47,366175.73,3714159.85,120,102.45
48,366170.04,3714203.79,90,36.49
49,366154.88,3714207.16,90,49.41
50,366162.48,3714205.16,60,50.96
51,366167.55,3714181.93,120,252.94
52,366149.69,3714138.10,270,442.34
53,366155.00,3714084.57,60,198.50
54,366174.24,3714138.98,60,269.68
55,366120.26,3714065.92,240,631.99
56,366141.14,3714085.08,120,164.71
57,366097.35,3714089.83,60,250.26
58,366120.85,3714087.85,210,343.38
59,366087.34,3714094.08,90,81.14
60,366071.44,3714094.76,60,266.89
61,366065.60,3714074.02,60,190.51
62,366049.17,3714085.70,90,116.04
63,366048.68,3714073.09,60,102.34
64,366037.11,3714074.83,90,133.92
65,366005.35,3714094.65,60,208.23
66,365998.56,3714076.26,90,53.73
67,366018.93,3714076.86,120,98.22
68,366018.95,3714147.70,60,3.23
69,366029.02,3714094.28,60,91.69
70,366049.66,3714094.76,60,32.08
71,366039.28,3714102.21,60,102.03
72,366041.39,3714147.28,120,50.05
73,366050.10,3714147.60,60,26.57
74,366069.11,3714145.23,60,126.51
75,366083.30,3714143.24,60,53.62
76,366109.49,3714139.92,90,374.11
77,366051.23,3714166.96,60,170.30
78,366040.67,3714163.58,90,48.23
79,366042.77,3714178.50,60,70.00
80,366046.52,3714195.64,120,45.87
81,366047.79,3714206.73,90,22.07
82,366047.31,3714202.93,60,28.71
83,366048.77,3714215.52,60,18.87
84,366048.13,3714210.37,60,27.82
85,366026.25,3714200.03,60,36.56
86,366012.25,3714184.54,60,181.20
87,366023.10,3714181.06,90,27.41
88,366022.30,3714155.28,60,53.21
89,366018.67,3714167.00,120,96.81
90,366016.18,3714175.73,60,47.42
91,365980.06,3714160.65,60,170.89
92,366005.20,3714201.45,60,107.65
93,366021.26,3714199.88,60,17.31
94,366022.43,3714208.41,60,13.42
95,366006.91,3714211.81,60,139.39
96,366009.35,3714223.40,60,125.55
97,366026.72,3714216.81,120,86.11
98,366029.60,3714228.56,90,95.96
99,366010.48,3714232.64,60,76.95
100,365995.29,3714229.75,120,163.31
101,366053.31,3714241.39,60,58.62
102,366076.23,3714243.67,90,462.79
103,366080.10,3714234.01,60,30.32
104,366068.61,3714237.03,90,26.28
105,366063.48,3714238.34,60,19.17
106,366052.31,3714223.83,60,20.31
107,366058.61,3714210.03,60,125.11
108,366068.09,3714205.73,60,69.58
109,366074.65,3714200.53,60,142.92
110,366067.37,3714219.25,60,133.53
111,366084.60,3714170.61,60,180.54
112,366113.25,3714164.96,60,165.93
113,366117.73,3714220.40,60,54.80
114,366124.27,3714219.50,60,56.80
115,366117.84,3714201.85,60,103.85
116,366128.10,3714202.02,60,13.93
117,366146.92,3714210.02,60,37.10
118,366154.66,3714219.37,60,129.96
119,366137.16,3714226.47,60,72.39
120,366127.64,3714228.69,120,67.17
121,366120.71,3714230.05,90,66.67
122,366112.99,3714228.37,60,107.77
123,366101.48,3714232.82,150,208.38
