BldCode,CenterX,CenterY,Height,Area
1,366207.15,3715671.65,60,88.72
2,366229.04,3715653.86,60,75.53
3,366186.40,3715654.96,60,54.59
4,366189.54,3715575.30,60,141.70
5,366208.32,3715600.26,60,199.72
6,366234.54,3715576.36,60,317.52
7,366236.19,3715489.54,60,116.23
8,366279.04,3715554.59,60,161.93
9,366263.66,3715555.29,60,425.65
10,366216.49,3715563.87,60,335.99
11,366254.10,3715575.49,120,87.85
12,366263.21,3715575.27,120,75.47
13,366279.03,3715574.96,120,249.48
14,366341.27,3715571.58,90,233.18
15,366332.99,3715609.65,90,310.16
16,366314.77,3715648.15,90,261.19
17,366252.18,3715612.53,60,1129.72
18,366251.92,3715641.46,60,984.59
19,366299.53,3715687.03,60,170.05
20,366267.21,3715703.43,60,192.49
21,366239.49,3715689.41,60,741.80
22,366317.17,3715665.49,60,155.88
23,366333.93,3715663.45,90,166.66
24,366324.22,3715680.99,60,195.11
25,366377.24,3715641.60,60,124.25
26,366385.82,3715691.72,60,166.26
27,366408.87,3715598.48,60,696.37
28,366417.73,3715568.58,60,78.25
29,366434.55,3715588.34,90,72.14
30,366449.15,3715588.40,60,108.35
31,366467.54,3715595.08,90,169.78
32,366445.04,3715533.00,60,214.38
33,366451.46,3715496.73,90,126.39
34,366455.72,3715519.18,60,504.40
35,366463.45,3715483.54,60,163.98
36,366475.00,3715492.60,60,17.53
37,366482.71,3715483.98,60,77.71
38,366432.02,3715483.37,60,537.76
39,366443.28,3715462.04,60,90.08
40,366400.73,3715496.15,60,93.74
41,366394.92,3715460.16,60,184.81
42,366402.03,3715529.24,60,1568.24
43,366315.12,3715550.36,60,1591.62
44,366336.83,3715511.72,60,68.36
45,366343.44,3715487.17,60,155.30
46,366332.06,3715487.90,60,50.51
47,366325.01,3715488.16,60,54.74
48,366341.67,3715467.70,60,321.79
49,366307.00,3715467.78,90,115.33
50,366282.47,3715490.35,120,142.94
51,366294.70,3715468.45,90,115.53
52,366284.40,3715467.27,60,54.83
53,366276.33,3715469.03,90,71.11
54,366267.24,3715489.29,60,139.86
55,366267.26,3715467.91,60,40.20
56,366258.55,3715469.32,90,100.43
57,366249.28,3715470.93,90,43.41
58,366317.75,3715467.69,90,60.23
59,366393.52,3715448.89,60,115.44
60,366423.40,3715457.66,60,26.34
61,366429.56,3715460.30,60,50.67
62,366459.24,3715455.00,60,23.53
63,366478.21,3715445.12,120,93.92
64,366487.71,3715445.79,90,70.05
65,366495.34,3715446.06,60,56.53
66,366503.67,3715444.46,60,69.99
67,366516.64,3715445.25,60,114.84
68,366529.63,3715443.78,60,69.29
69,366539.75,3715444.55,60,79.46
70,366559.27,3715442.69,60,115.66
71,366576.71,3715441.07,60,273.83
72,366594.02,3715441.32,60,103.76
73,366598.07,3715454.48,60,65.53
74,366605.47,3715453.57,60,59.08
75,366613.56,3715441.29,60,272.02
76,366616.41,3715455.96,60,156.61
77,366650.54,3715440.07,60,484.14
78,366639.13,3715451.10,60,87.03
79,366660.77,3715453.82,60,203.98
80,366684.07,3715442.14,60,55.72
81,366680.18,3715453.73,60,67.70
82,366678.86,3715477.13,60,63.08
83,366669.48,3715476.63,60,129.12
84,366648.27,3715476.97,60,380.96
85,366619.24,3715477.74,60,292.16
86,366618.66,3715500.46,60,182.10
87,366632.55,3715502.29,60,79.72
88,366642.95,3715502.50,60,64.03
89,366621.58,3715548.92,60,194.53
90,366564.84,3715501.86,60,236.72
91,366587.69,3715501.26,60,226.56
92,366604.50,3715500.53,60,129.49
93,366599.91,3715479.73,60,120.22
94,366570.83,3715456.43,60,353.25
95,366589.25,3715479.18,60,63.64
96,366578.63,3715479.78,60,157.42
97,366559.88,3715480.17,60,144.18
98,366536.70,3715475.10,90,26.38
99,366516.19,3715460.39,60,313.87
100,366526.81,3715481.75,60,94.34
101,366500.78,3715483.37,60,103.74
102,366510.70,3715482.82,60,31.88
103,366517.14,3715481.82,60,71.08
104,366493.19,3715458.10,60,74.71
105,366490.86,3715483.51,60,44.58
106,366523.16,3715525.08,60,285.14
107,366517.87,3715591.94,150,404.21
108,366557.66,3715630.35,60,27.17
109,366568.70,3715631.20,60,16.91
110,366484.51,3715663.08,60,241.11
111,366484.10,3715639.81,60,3049.37
112,366509.07,3715676.24,60,374.65
113,366594.25,3715679.55,90,106.85
114,366595.25,3715664.43,90,282.59
115,366626.37,3715673.85,60,118.76
116,366668.17,3715628.82,60,10.44
117,366667.64,3715621.96,60,21.07
118,366619.04,3715621.72,60,1796.68
119,366227.49,3715472.06,60,63.90
120,366219.64,3715471.73,60,70.11
121,366204.80,3715472.49,60,175.07
122,366187.73,3715472.48,60,118.88
