BldCode,CenterX,CenterY,Height,Area
1,359715.92,3713957.66,60,142.22
2,359706.48,3713978.10,60,70.18
3,359669.53,3714004.63,60,15.07
4,359662.88,3713994.16,90,45.18
5,359666.56,3713986.90,60,54.01
6,359671.20,3713976.41,60,48.00
7,359673.65,3713969.50,60,56.02
8,359616.65,3714017.36,60,266.69
9,359648.72,3714018.35,60,64.98
10,359654.02,3714011.85,60,50.77
11,359658.19,3714028.80,60,49.58
12,359666.91,3714044.41,60,29.38
13,359658.56,3714044.38,60,67.06
14,359649.92,3714046.27,60,50.14
15,359645.40,3714025.44,60,66.53
16,359640.97,3714029.91,60,83.20
17,359634.91,3714033.06,60,77.94
18,359628.48,3714036.60,60,62.85
19,359616.64,3714043.64,60,120.16
20,359605.40,3714051.82,60,55.43
21,359581.20,3714073.25,60,93.06
22,359589.23,3714073.49,60,9.38
23,359597.27,3714112.87,60,27.59
24,359568.73,3714097.89,60,425.29
25,359570.27,3714113.95,60,16.23
26,359570.45,3714126.16,60,11.36
27,359585.28,3714129.92,60,161.07
28,359583.36,3714140.91,60,23.31
29,359572.19,3714140.66,60,7.73
30,359562.93,3714135.62,60,92.24
31,359552.26,3714156.00,60,21.62
32,359551.93,3714130.50,60,44.94
33,359534.46,3714162.15,60,38.57
34,359543.86,3714149.35,60,136.80
35,359544.28,3714182.03,60,19.56
36,359532.17,3714174.43,60,111.76
37,359451.42,3714288.48,60,60.72
38,359447.03,3714297.72,60,58.91
39,359433.29,3714271.67,60,11.45
40,359389.76,3714290.96,60,212.15
41,359415.40,3714299.97,60,234.96
42,359436.81,3714325.90,60,151.75
43,359407.54,3714341.98,90,88.20
44,359396.76,3714337.98,60,76.99
45,359386.12,3714388.33,90,87.42
46,359373.68,3714383.50,60,113.63
47,359386.74,3714332.40,60,92.95
48,359364.27,3714376.21,60,45.14
49,359366.37,3714398.88,60,130.23
50,359364.12,3714411.77,60,95.81
51,359392.41,3714546.21,60,240.59
52,359367.84,3714568.74,60,17.36
53,359370.30,3714479.96,60,184.34
54,359379.01,3714449.46,60,87.64
55,359362.46,3714437.30,60,92.36
56,359361.15,3714426.30,60,23.60
57,359377.43,3714405.88,60,72.14
58,359424.26,3714451.99,60,55.43
59,359417.29,3714488.68,60,96.13
60,359413.42,3714468.60,60,23.69
61,359395.54,3714470.03,60,220.46
62,359409.51,3714502.17,60,58.32
63,359394.91,3714510.68,60,24.62
64,359597.74,3714600.61,60,28.77
65,359626.41,3714472.59,60,9.40
66,359456.14,3714403.40,60,28.88
67,359447.34,3714411.54,60,110.03
68,359427.75,3714440.94,60,46.77
69,359429.91,3714422.01,60,28.51
70,359431.41,3714355.12,60,13.05
71,359502.31,3714299.48,60,10.74
72,359507.56,3714292.64,60,164.27
73,359494.66,3714278.69,60,219.17
74,359525.86,3714280.07,60,93.26
75,359534.32,3714272.23,60,6.30
76,359523.15,3714266.41,60,34.21
77,359572.64,3714225.46,60,17.19
78,359594.84,3714152.85,60,119.25
79,359647.01,3714133.70,60,71.13
80,359644.79,3714145.11,60,67.52
81,359647.03,3714163.33,60,93.09
82,359660.05,3714146.31,60,82.36
83,359660.67,3714163.02,60,74.82
84,359677.71,3714163.28,60,37.22
85,359685.90,3714448.95,60,15.76
86,359755.40,3714167.49,60,10.45
87,359699.85,3714165.31,60,93.50
88,359711.25,3714166.27,60,78.22
89,359711.46,3714148.96,60,59.69
90,359722.93,3714148.26,60,16.42
91,359722.30,3714166.83,60,87.21
92,359737.39,3714157.49,60,61.38
93,359736.72,3714107.12,60,41.62
94,359711.61,3714116.14,60,104.37
95,359712.94,3714104.78,60,84.46
96,359697.09,3714114.65,60,86.04
97,359707.86,3714135.65,60,143.26
98,359691.91,3714141.38,60,145.82
99,359688.69,3714162.72,90,95.53
100,359681.68,3714142.46,60,59.16
101,359665.04,3714134.37,60,61.42
102,359687.02,3714112.17,60,71.49
103,359669.92,3714100.68,60,68.01
104,359668.58,3714116.16,60,55.86
105,359653.99,3714117.64,60,157.52
106,359655.78,3714134.09,60,66.44
107,359650.76,3714083.60,60,113.35
108,359649.93,3714068.58,60,91.11
109,359659.98,3714067.06,60,78.66
110,359665.34,3714081.82,60,144.70
111,359677.99,3714083.30,60,10.09
112,359679.80,3714084.05,60,3.89
113,359677.60,3714060.04,60,107.63
114,359669.31,3714068.35,60,45.66
115,359676.34,3714043.45,60,39.78
116,359704.37,3714080.41,60,78.10
117,359699.29,3714058.37,60,106.30
118,359696.05,3714100.17,60,138.89
119,359713.79,3714083.45,60,83.22
120,359716.47,3714072.18,60,17.30
121,359721.08,3714065.72,60,85.51
122,359724.28,3714086.37,60,102.72
123,359733.95,3714089.72,60,74.87
124,359742.64,3714092.16,60,39.09
125,359736.57,3714074.79,60,41.43
126,359728.48,3714072.17,60,79.73
127,359718.83,3714001.58,60,4.59
128,359739.98,3713961.96,60,84.10
129,359753.06,3713976.31,60,139.01
130,359765.57,3713998.66,60,48.67
131,359761.23,3714011.30,60,31.64
132,359789.43,3714038.76,60,35.38
133,359749.64,3714079.57,60,58.27
134,359804.43,3714067.02,60,56.58
135,359811.80,3714059.00,60,69.48
136,359793.46,3714071.68,60,55.71
137,359797.98,3714047.22,60,72.37
138,359802.35,3714039.13,60,43.33
139,359808.79,3714030.49,60,91.12
140,359818.47,3714049.20,60,80.62
141,359830.41,3714042.25,60,40.97
142,359824.29,3714037.06,60,46.19
