BldCode,CenterX,CenterY,Height,Area
1,364995.96,3716256.92,60,55.49
2,365002.00,3716244.96,90,205.76
3,365013.45,3716275.92,60,199.99
4,365027.58,3716237.61,60,36.28
5,365028.14,3716205.45,60,56.03
6,365010.34,3716230.63,90,147.00
7,364994.05,3716226.83,60,96.15
8,364991.78,3716172.14,60,27.83
9,364992.66,3716198.65,60,102.33
10,365008.98,3716212.28,60,261.36
11,365006.76,3716200.51,60,102.62
12,365016.15,3716164.40,60,181.42
13,365024.17,3716144.80,60,121.89
14,365028.29,3716133.39,60,86.02
15,364994.03,3716141.59,60,199.35
16,365010.03,3716143.20,60,79.15
17,365000.53,3716174.36,60,11.39
18,364988.01,3716157.14,60,92.05
19,364997.58,3716159.92,90,78.79
20,364996.62,3716127.25,60,89.68
21,365005.67,3716107.95,60,86.18
22,365013.02,3716130.57,60,225.04
23,365022.05,3716110.35,60,158.64
24,365012.67,3716095.41,60,85.42
25,365025.43,3716097.09,60,141.02
26,365023.35,3716078.72,60,26.78
27,365023.37,3716072.53,60,43.60
28,365029.63,3716027.50,60,7.86
29,365284.39,3715962.25,60,21.94
30,365279.04,3715974.15,60,103.80
31,365241.84,3716027.84,60,129.99
32,365261.85,3716012.22,60,55.10
33,365264.78,3715997.07,90,89.41
34,365257.61,3715997.39,60,58.00
35,365255.72,3716010.71,60,67.87
36,365244.28,3716007.62,60,124.96
37,365233.81,3716005.08,60,77.53
38,365227.50,3715990.18,90,74.35
39,365224.67,3716003.88,60,65.91
40,365218.37,3715987.83,60,77.41
41,365229.60,3715969.95,60,133.20
42,365236.67,3715991.44,60,108.91
43,365233.91,3715956.74,60,98.35
44,365252.76,3715975.80,90,76.18
45,365241.88,3715971.03,60,81.52
46,365247.76,3715994.21,60,112.32
47,365259.96,3715979.08,60,38.75
48,365267.81,3715980.12,60,57.98
49,365269.00,3715966.96,60,47.06
50,365256.67,3715964.27,60,61.53
51,365257.57,3715956.09,60,41.52
52,365246.46,3715956.66,120,140.43
53,365214.35,3715948.33,90,166.28
54,365223.66,3715954.18,60,97.07
55,365207.10,3715983.74,90,113.24
56,365211.13,3715966.09,60,102.18
57,365192.73,3715960.14,60,97.28
58,365197.95,3715941.92,60,104.35
59,365196.74,3715952.18,90,85.49
60,365183.10,3715938.52,90,48.47
61,365180.21,3715947.93,60,31.64
62,365167.34,3715936.09,60,5.56
63,365175.39,3715940.98,60,91.33
64,365106.39,3715917.81,60,63.55
65,365137.74,3715928.44,60,35.51
66,365130.96,3715926.75,60,48.91
67,365131.24,3715936.98,90,77.67
