BldCode,CenterX,CenterY,Height,Area
1,361920.37,3715311.18,60,32.27
2,361907.85,3715310.92,90,51.41
3,361906.37,3715304.92,60,84.37
4,361915.29,3715292.66,90,91.73
5,361920.57,3715302.57,60,65.36
6,361929.26,3715300.04,90,44.28
7,361923.47,3715287.91,60,50.41
8,361928.06,3715283.35,60,39.48
9,361935.68,3715280.44,90,98.81
10,361943.70,3715288.72,60,16.28
11,361940.06,3715292.91,60,48.32
12,361934.30,3715297.80,60,47.64
13,361947.55,3715294.08,60,4.41
14,361952.20,3715283.51,60,107.69
15,361956.90,3715266.70,90,73.76
16,361950.29,3715271.82,60,57.54
17,361943.98,3715253.07,60,90.69
18,361954.56,3715247.49,60,87.51
19,361934.53,3715256.62,60,71.78
20,361931.42,3715230.52,90,71.78
21,361923.73,3715237.24,90,66.20
22,361915.63,3715239.44,90,81.01
23,361905.64,3715251.08,60,5.64
24,361908.06,3715243.17,60,97.40
25,361920.24,3715264.35,60,132.95
26,361908.07,3715268.73,90,86.42
27,361903.99,3715294.13,90,87.05
28,361898.37,3715274.70,90,104.57
29,361894.04,3715249.83,60,123.35
30,361892.82,3715238.25,90,73.14
31,361872.55,3715231.41,60,53.00
32,361876.37,3715260.75,60,79.73
33,361866.00,3715245.40,90,67.31
34,361859.96,3715231.05,60,108.40
35,361858.12,3715246.67,60,52.13
36,361846.57,3715234.09,90,169.17
37,361850.00,3715248.17,60,57.26
38,361842.04,3715248.83,60,68.59
39,361856.07,3715266.87,60,78.30
40,361866.35,3715263.47,60,58.78
41,361847.54,3715270.22,60,55.70
42,361846.33,3715291.94,60,140.67
43,361861.80,3715288.19,60,181.02
44,361871.14,3715290.05,60,11.31
45,361880.36,3715282.58,60,121.30
46,361883.87,3715301.87,90,118.06
47,361871.93,3715309.16,90,99.59
48,361874.69,3715320.78,60,28.06
49,361867.80,3715325.40,60,77.34
50,361860.51,3715306.96,60,9.65
51,361864.24,3715314.19,60,67.50
52,361852.70,3715318.61,60,80.29
53,361856.33,3715309.63,60,5.83
54,361842.37,3715321.01,60,121.60
55,361860.70,3715327.06,120,54.51
56,361888.73,3715325.86,60,63.62
57,361908.66,3715317.61,60,94.25
58,361767.71,3715332.55,60,57.80
59,361782.24,3715326.07,60,25.19
60,361788.59,3715330.65,60,8.73
61,361794.96,3715327.41,60,49.32
62,361820.43,3715325.43,60,146.30
63,361832.98,3715325.32,90,93.64
64,361805.89,3715326.07,60,98.88
65,361799.74,3715309.18,60,46.62
66,361791.34,3715311.51,60,80.17
67,361802.13,3715292.01,60,55.19
68,361799.98,3715282.23,90,70.73
69,361812.16,3715282.97,60,136.41
70,361809.09,3715306.70,60,123.25
71,361821.12,3715303.79,60,77.54
72,361829.49,3715300.98,60,114.50
73,361837.25,3715296.93,90,87.27
74,361838.35,3715271.33,60,90.43
75,361828.01,3715269.03,60,51.62
76,361829.16,3715278.43,60,57.87
77,361834.04,3715251.13,60,68.95
78,361823.09,3715237.47,90,69.28
79,361814.71,3715238.73,60,82.74
80,361817.12,3715252.45,60,72.60
81,361802.27,3715251.77,60,18.03
82,361791.93,3715243.60,60,105.38
83,361778.62,3715247.58,60,73.06
84,361790.67,3715259.21,60,154.25
85,361808.45,3715272.30,60,35.01
86,361799.22,3715273.69,60,47.72
87,361781.89,3715285.94,60,122.76
88,361784.93,3715297.33,90,56.40
89,361769.95,3715290.46,90,75.95
90,361767.99,3715281.56,60,73.27
91,361766.53,3715257.83,60,24.96
92,361766.47,3715266.53,60,49.56
93,361777.81,3715263.17,60,45.04
94,361754.19,3715306.76,60,49.19
95,361772.87,3715299.88,60,71.72
96,361758.79,3715320.76,60,114.68
97,361755.47,3715334.40,60,115.27
98,361742.37,3715311.39,60,40.54
99,361730.63,3715315.47,60,48.57
100,361734.77,3715330.66,60,71.36
101,361739.04,3715341.95,120,128.33
102,361728.22,3715347.34,60,50.59
103,361700.53,3715355.33,60,96.19
104,361696.51,3715345.12,60,62.80
105,361708.00,3715342.95,60,118.44
106,361722.25,3715343.75,60,7.64
107,361723.96,3715334.32,60,83.00
108,361716.13,3715320.54,60,50.83
109,361705.88,3715324.17,60,38.78
110,361688.89,3715330.26,60,56.16
111,361646.05,3715284.74,60,10.25
112,361694.97,3715226.30,60,134.21
113,361773.62,3715158.43,60,70.07
114,361757.74,3715179.62,60,182.54
115,361737.76,3715188.38,60,41.77
116,361757.41,3715209.22,60,30.97
117,361759.55,3715215.53,60,43.02
118,361763.11,3715230.89,90,44.33
119,361761.95,3715224.18,60,37.29
120,361768.32,3715219.27,60,2.23
121,361776.10,3715225.60,60,144.95
122,361773.76,3715218.97,60,3.12
123,361755.21,3715193.13,60,64.13
124,361766.03,3715192.30,60,106.76
125,361776.68,3715191.26,60,42.30
126,361774.48,3715176.96,60,76.44
127,361785.70,3715174.38,60,76.73
128,361784.43,3715189.19,60,58.32
129,361793.48,3715188.02,60,71.22
130,361802.58,3715185.26,60,55.10
131,361782.97,3715209.32,60,347.24
132,361795.73,3715221.72,90,92.32
133,361788.54,3715222.95,60,71.97
134,361802.67,3715221.11,60,52.33
135,361804.64,3715204.69,60,40.45
136,361812.03,3715204.86,60,61.06
137,361812.02,3715218.03,60,99.46
138,361832.27,3715235.99,60,72.47
139,361833.39,3715215.34,90,74.15
140,361824.67,3715216.30,60,110.86
141,361827.39,3715180.23,60,70.20
142,361827.99,3715200.84,60,191.17
143,361837.91,3715178.45,60,58.75
144,361836.13,3715164.80,60,65.81
145,361826.17,3715166.36,60,106.73
146,361814.50,3715177.57,60,4.46
147,361811.39,3715184.29,60,74.91
148,361808.50,3715169.54,60,73.74
149,361796.62,3715172.76,60,80.47
150,361788.92,3715152.07,60,182.10
151,361802.92,3715151.40,60,64.41
152,361802.49,3715141.80,60,77.86
153,361814.14,3715135.00,60,91.04
154,361815.32,3715148.51,60,84.53
155,361823.63,3715144.43,60,39.86
156,361837.49,3715144.65,60,67.52
157,361830.62,3715129.95,60,282.31
