BldCode,CenterX,CenterY,Height,Area
1,362340.23,3712877.27,60,72.59
2,362344.81,3712887.23,60,79.05
3,362352.45,3712880.22,60,91.79
4,362362.37,3712877.95,60,193.83
5,362375.34,3712893.92,60,61.77
6,362376.13,3712884.17,60,88.62
7,362375.96,3712872.26,60,104.57
8,362390.88,3712874.35,60,39.63
9,362390.95,3712886.14,60,34.28
10,362402.69,3712885.32,60,190.65
11,362416.80,3712886.33,60,77.06
12,362417.36,3712876.12,60,82.64
13,362414.77,3712866.05,60,11.92
14,362405.69,3712898.76,60,63.96
15,362392.03,3712901.24,60,59.89
16,362391.87,3712914.20,60,112.87
17,362375.21,3712910.31,60,56.83
18,362371.98,3712900.72,60,5.02
19,362366.75,3712895.46,60,57.82
20,362366.87,3712912.96,60,49.96
21,362314.51,3712970.86,60,46.88
22,362334.60,3713024.59,60,314.93
23,362394.36,3713022.79,60,130.36
24,362390.23,3713040.41,60,116.66
25,362386.92,3713057.89,60,116.75
26,362366.11,3713077.38,60,135.77
27,362390.45,3713077.08,60,13.57
28,362378.97,3713082.37,60,66.78
29,362351.27,3713071.14,60,154.54
30,362350.01,3713055.27,60,11.72
31,362351.03,3713046.68,60,21.49
32,362334.46,3713051.72,60,249.26
33,362349.21,3713109.35,60,26.89
34,362337.60,3713102.44,60,755.28
35,362313.73,3713174.61,60,110.22
36,362295.34,3713128.20,60,34.32
37,362281.73,3713126.53,60,120.03
38,362262.53,3713133.23,60,13.78
39,362282.89,3713113.22,60,44.27
40,362299.49,3713382.27,60,69.98
41,362284.54,3713353.47,60,157.84
42,362298.79,3713366.96,60,73.45
43,362302.43,3713355.94,60,52.41
44,362286.74,3713336.57,60,82.68
45,362274.90,3713331.11,60,91.93
46,362274.97,3713361.32,60,126.00
47,362265.75,3713351.47,60,56.14
48,362268.61,3713339.11,60,45.63
49,362257.33,3713337.91,90,46.33
50,362260.29,3713328.98,60,51.33
51,362263.52,3713320.00,90,19.03
52,362274.85,3713321.56,120,38.58
53,362301.37,3713326.10,60,6.25
54,362292.93,3713322.79,60,65.48
