BldCode,CenterX,CenterY,Height,Area
1,363287.15,3714621.33,60,6.55
2,363563.70,3714755.37,60,99.52
3,363547.63,3714749.29,60,60.48
4,363574.13,3714752.82,60,40.70
5,363576.19,3714759.93,60,143.54
6,363594.84,3714766.21,60,147.22
7,363610.23,3714770.45,60,116.28
8,363622.62,3714755.08,90,70.11
9,363614.66,3714802.27,120,58.49
10,363602.15,3714806.43,60,282.70
11,363592.95,3714835.71,60,148.53
12,363605.86,3714827.68,60,40.70
13,363608.88,3714819.75,90,51.14
14,363597.77,3714821.78,60,77.75
15,363585.81,3714809.29,90,102.12
16,363587.11,3714799.11,120,80.13
17,363608.50,3714791.08,60,112.66
18,363601.94,3714777.17,60,49.22
19,363587.60,3714790.55,60,36.28
20,363566.34,3714800.65,90,60.46
21,363564.21,3714786.99,60,44.06
22,363568.20,3714793.50,90,64.61
23,363572.75,3714781.85,60,55.25
24,363553.54,3714789.44,90,104.54
25,363552.66,3714777.74,60,75.45
26,363553.19,3714802.40,60,20.23
27,363563.14,3714808.12,120,91.82
28,363585.22,3714820.18,60,104.30
29,363505.61,3715117.30,60,53.22
30,363513.74,3715118.67,60,52.86
31,363515.42,3715102.45,60,140.19
32,363491.52,3715096.14,60,112.24
33,363505.07,3715090.43,60,58.03
34,363498.09,3715111.10,60,59.57
35,363484.01,3715107.76,60,103.83
36,363463.79,3715104.23,60,33.55
37,363476.88,3715095.58,60,201.71
38,363449.14,3715094.87,60,54.90
39,363462.21,3715088.08,60,110.84
40,363454.13,3715084.17,90,59.96
41,363443.93,3715080.26,60,60.76
42,363428.23,3715067.53,60,34.72
43,363424.37,3715034.80,120,2592.88
44,363537.55,3715012.81,120,1015.95
45,363488.81,3714930.74,60,36.43
46,363437.28,3714929.53,60,54.62
47,363400.17,3714977.18,120,514.82
48,363369.69,3714980.45,60,34.85
49,363349.65,3714956.59,150,293.80
50,363320.91,3714931.05,60,22.25
51,363322.18,3714908.27,60,25.80
52,363354.18,3714923.58,150,307.45
53,363356.12,3714891.49,150,313.64
54,363389.26,3714891.47,60,88.95
55,363423.91,3714897.94,120,590.25
56,363444.51,3714849.80,120,2529.82
57,363391.17,3714879.43,60,37.53
58,363377.45,3714864.35,60,223.45
59,363380.52,3714844.20,60,209.06
60,363379.84,3714815.25,120,529.10
61,363429.02,3714915.32,60,56.99
62,363469.22,3714916.75,120,573.30
63,363536.74,3714824.79,90,98.17
64,363519.22,3714814.18,60,133.20
65,363541.00,3714792.43,60,42.78
66,363522.85,3714775.83,60,39.42
67,363484.26,3714796.14,90,198.32
68,363500.29,3714805.61,60,176.25
69,363498.60,3714795.74,120,34.26
70,363483.28,3714823.77,60,19.56
71,363470.02,3714793.40,60,85.92
72,363472.49,3714782.54,60,95.48
73,363462.01,3714780.56,60,47.61
74,363456.00,3714782.36,90,70.07
75,363434.37,3714772.96,120,146.41
76,363490.89,3714729.82,60,21.93
77,363483.63,3714737.70,60,134.62
78,363505.32,3714761.24,60,83.31
79,363515.50,3714763.69,90,112.76
80,363534.89,3714769.64,60,134.58
81,363538.68,3714759.96,60,4.56
82,363533.14,3714754.68,60,40.76
83,363540.59,3714746.81,60,38.10
84,363533.90,3714745.49,60,72.22
85,363457.69,3714718.23,90,78.35
86,363461.24,3714736.73,120,629.76
87,363428.64,3714731.92,90,203.79
88,363400.96,3714727.93,60,51.33
89,363410.31,3714712.56,60,198.50
90,363380.64,3714704.25,90,1268.57
91,363356.08,3714699.62,60,100.83
92,363300.06,3714642.38,150,225.93
93,363295.40,3714659.93,60,160.09
94,363318.10,3714653.86,60,141.29
95,363309.74,3714673.07,60,93.35
96,363319.74,3714702.10,90,243.39
97,363326.19,3714667.91,60,144.05
98,363343.83,3714702.45,60,301.54
99,363312.83,3714749.91,60,163.25
100,363351.50,3714754.65,90,280.71
101,363334.75,3714746.31,90,180.18
102,363365.32,3714759.02,90,122.04
103,363387.20,3714756.94,90,34.18
104,363391.43,3714764.98,60,86.83
105,363402.01,3714762.94,60,77.48
106,363409.99,3714766.53,60,72.86
107,363355.55,3714837.33,60,229.87
108,363269.42,3714745.70,60,15.36
109,363277.73,3714739.64,150,242.19
110,363296.65,3714701.42,60,107.67
