BldCode,CenterX,CenterY,Height,Area
1,364721.97,3713488.37,180,5614.59
2,364668.53,3713526.16,60,11.71
3,364624.91,3713529.26,60,60.76
4,364626.95,3713517.33,60,37.74
5,364610.89,3713472.26,60,169.20
6,364603.29,3713452.91,60,79.95
7,364597.52,3713447.95,60,16.64
8,364588.39,3713457.68,60,96.61
9,364585.07,3713447.04,60,91.58
10,364555.93,3713455.31,60,338.86
11,364568.62,3713471.96,90,75.17
12,364582.23,3713466.17,60,48.17
13,364592.50,3713472.48,60,201.42
14,364559.08,3713470.71,60,66.12
15,364551.33,3713469.79,90,84.37
16,364537.91,3713456.72,60,51.56
17,364544.14,3713469.05,60,57.45
18,364537.98,3713468.71,90,64.73
19,364529.59,3713456.90,60,59.77
20,364532.99,3713443.79,60,48.11
21,364505.82,3713467.66,90,31.93
22,364512.37,3713466.30,60,49.37
23,364520.82,3713467.09,60,61.40
24,364561.93,3713556.29,120,145.86
25,364540.88,3713573.03,120,636.82
26,364553.95,3713516.58,120,2655.93
27,364600.29,3713590.75,120,357.87
28,364421.51,3713584.14,60,18.02
29,364489.12,3713485.10,60,108.13
30,364490.95,3713466.28,60,107.57
31,364504.48,3713484.81,60,22.30
32,364499.73,3713453.57,60,92.67
33,364499.86,3713467.19,60,40.91
34,364491.35,3713454.16,120,67.12
35,364482.24,3713458.55,90,34.36
36,364480.87,3713468.08,60,41.79
37,364470.84,3713466.86,60,72.52
38,364461.38,3713437.89,60,79.77
39,364476.25,3713431.22,90,74.17
40,364494.00,3713424.58,60,91.00
41,364503.16,3713421.35,90,91.51
42,364663.07,3713193.14,60,83.98
43,364632.78,3713201.97,60,75.91
44,364624.59,3713212.14,90,151.35
45,364636.64,3713212.12,60,79.68
46,364653.21,3713199.69,90,144.23
47,364658.75,3713216.86,60,146.10
48,364665.24,3713246.99,60,18.06
49,364657.67,3713251.26,60,228.05
50,364642.08,3713222.13,90,43.38
51,364633.70,3713226.59,60,117.57
52,364627.04,3713243.31,60,9.91
53,364621.48,3713252.01,60,70.95
54,364627.00,3713258.49,60,91.24
55,364635.96,3713247.76,60,94.57
56,364644.05,3713259.51,60,63.59
57,364641.78,3713276.69,90,99.00
58,364633.93,3713266.96,60,81.75
59,364632.76,3713274.75,60,18.11
60,364624.04,3713294.04,60,46.04
61,364612.00,3713286.04,60,192.09
62,364609.45,3713268.07,60,24.96
63,364597.38,3713256.38,60,53.12
64,364607.42,3713233.53,60,152.44
65,364621.26,3713227.28,60,20.94
66,364587.47,3713250.47,60,173.03
67,364589.49,3713240.39,60,34.69
68,364598.56,3713219.02,60,142.39
69,364609.09,3713215.16,60,36.94
70,364614.89,3713221.35,60,61.34
71,364509.18,3713264.32,90,259.58
72,364509.94,3713287.09,60,107.11
73,364519.20,3713293.43,60,102.35
74,364523.66,3713299.48,60,83.27
75,364521.13,3713275.04,60,141.50
76,364531.37,3713290.31,60,43.95
77,364577.91,3713235.32,60,139.74
78,364560.63,3713252.35,60,262.16
79,364578.71,3713272.13,60,13.32
80,364568.98,3713270.26,60,56.89
81,364564.98,3713263.69,60,78.23
82,364573.43,3713283.96,60,172.82
83,364590.91,3713272.38,60,265.36
84,364599.36,3713290.33,60,19.07
85,364605.52,3713303.12,90,72.89
86,364592.72,3713312.76,60,235.89
87,364582.26,3713310.54,90,121.32
88,364582.16,3713301.59,60,148.95
89,364560.82,3713357.69,60,75.98
90,364538.62,3713342.62,60,107.25
91,364535.09,3713331.02,60,77.65
92,364547.53,3713322.97,60,61.26
93,364545.55,3713307.80,60,50.92
94,364529.46,3713312.80,60,172.15
95,364514.54,3713418.37,60,98.83
96,364507.47,3713452.09,60,52.07
97,364524.27,3713415.53,90,55.10
98,364549.71,3713438.30,60,183.87
99,364554.46,3713396.98,60,51.31
100,364562.15,3713387.68,60,40.57
101,364559.07,3713380.44,60,43.29
102,364577.21,3713395.97,90,69.56
103,364589.37,3713432.62,90,121.65
104,364579.47,3713429.81,90,278.30
105,364598.24,3713441.08,60,51.63
106,364619.49,3713410.31,60,18.27
107,364573.97,3713386.43,60,87.02
108,364564.02,3713366.57,60,100.33
109,364655.91,3713356.19,60,17.82
110,364678.79,3713372.19,60,57.20
111,364669.37,3713377.02,60,74.78
112,364659.62,3713382.53,60,42.43
113,364649.41,3713388.49,60,68.59
114,364655.16,3713384.92,60,40.49
115,364637.84,3713404.61,60,21.86
116,364630.02,3713400.83,60,169.74
117,364641.19,3713393.36,90,57.68
118,364627.64,3713416.65,60,155.10
119,364661.15,3713398.97,120,312.81
120,364683.54,3713377.39,60,19.35
121,364687.50,3713385.21,60,27.67
122,364696.48,3713379.37,60,43.99
123,364688.69,3713366.76,60,46.03
124,364695.20,3713363.47,90,22.80
125,364685.72,3713338.16,60,54.17
126,364678.83,3713339.23,90,111.07
127,364683.33,3713329.97,60,39.02
128,364675.16,3713318.92,120,375.96
129,364678.95,3713301.09,60,31.92
130,364661.98,3713304.63,60,75.06
131,364674.67,3713289.27,90,69.74
132,364677.00,3713295.80,90,38.16
133,364671.17,3713279.60,90,100.43
134,364664.98,3713263.05,60,55.03
135,364654.54,3713268.21,60,121.37
