BldCode,CenterX,CenterY,Height,Area
1,365541.51,3712861.95,60,78.64
2,365541.89,3712876.31,60,48.28
3,365549.10,3712880.06,120,52.05
4,365554.85,3712870.11,60,188.50
5,365527.52,3712899.18,60,28.59
6,365526.82,3712884.77,60,221.70
7,365522.11,3712894.07,60,44.58
8,365512.83,3712889.90,60,83.74
9,365529.76,3712861.35,120,221.58
10,365508.17,3712855.11,90,72.46
11,365498.46,3712867.96,90,92.61
12,365497.91,3712850.16,90,115.65
13,365480.38,3712858.92,90,121.22
14,365490.21,3712846.07,60,57.52
15,365501.58,3712837.85,60,40.36
16,365488.43,3712832.41,90,69.68
17,365508.93,3712842.23,60,55.98
18,365514.43,3712845.66,120,51.92
19,365476.38,3712825.99,60,52.91
20,365470.49,3712836.62,60,49.38
21,365463.42,3712832.94,60,61.63
22,365468.91,3712822.66,60,46.62
23,365461.65,3712816.84,60,64.09
24,365455.23,3712828.81,60,62.51
25,365448.53,3712810.61,90,85.18
26,365431.65,3712803.23,60,100.98
27,365420.89,3712796.81,90,182.19
28,365067.93,3712839.33,150,472.88
29,365098.43,3712848.07,90,101.35
30,365093.41,3712828.84,90,59.01
31,365100.12,3712824.60,90,50.30
32,365103.93,3712798.84,90,45.31
33,365095.77,3712797.88,60,41.39
34,365092.05,3712802.99,60,59.42
35,365085.92,3712805.96,60,61.06
36,365075.40,3712809.82,60,86.08
37,365135.13,3712771.15,90,53.02
38,365144.81,3712770.30,90,107.14
39,365139.25,3712797.11,60,53.10
40,365131.77,3712801.11,90,49.58
41,365118.53,3712791.24,90,50.47
42,365113.30,3712784.40,90,43.48
43,365112.01,3712811.87,90,49.15
44,365104.82,3712816.71,90,42.54
45,365106.23,3712843.39,60,57.84
46,365125.32,3712832.63,60,44.15
47,365135.28,3712843.04,60,154.39
48,365151.46,3712851.72,60,66.61
49,365158.51,3712837.06,90,79.02
50,365161.92,3712826.79,60,97.01
51,365151.19,3712817.44,60,68.15
52,365155.58,3712820.85,60,2.94
53,365149.90,3712829.55,60,91.85
54,365142.51,3712826.72,90,43.81
55,365158.20,3712811.07,90,46.78
56,365167.13,3712811.20,60,98.32
57,365166.39,3712824.94,90,61.60
58,365208.64,3712806.63,90,61.92
59,365219.78,3712792.02,60,678.52
60,365201.31,3712801.64,60,72.80
61,365179.04,3712786.11,60,235.70
62,365194.71,3712764.84,90,37.52
63,365190.68,3712771.47,60,174.68
64,365191.63,3712747.17,90,45.67
65,365232.10,3712754.97,60,239.28
66,365204.24,3712756.49,90,128.87
67,365207.47,3712737.68,90,44.79
68,365202.08,3712731.36,60,77.33
69,365178.85,3712744.84,60,67.47
70,365181.39,3712753.11,90,68.43
71,365169.24,3712750.09,60,54.17
72,365163.52,3712763.56,90,53.46
73,365159.03,3712755.51,60,51.65
74,365248.56,3712703.79,90,54.06
75,365273.67,3712737.97,60,610.89
76,365288.28,3712725.81,90,57.41
77,365259.32,3712724.89,60,45.81
78,365233.93,3712713.00,60,31.34
79,365229.30,3712725.86,90,48.27
80,365259.39,3712754.12,60,339.77
81,365253.69,3712779.65,60,123.90
82,365227.31,3712814.03,60,426.98
83,365297.70,3712805.69,60,134.18
84,365301.95,3712797.90,90,67.02
85,365306.58,3712814.27,60,44.52
86,365318.15,3712818.79,60,86.17
87,365296.81,3712818.20,90,177.27
88,365314.06,3712827.72,60,123.89
89,365327.28,3712835.04,150,59.84
90,365323.82,3712796.74,60,603.40
91,365329.89,3712825.53,60,67.25
92,365340.38,3712791.80,60,11.89
93,365333.49,3712762.90,60,561.71
94,365363.25,3712763.83,60,109.99
95,365381.32,3712796.43,60,147.10
96,365376.45,3712806.64,90,52.13
97,365333.05,3712781.18,60,509.67
98,365360.03,3712807.93,60,51.45
99,365367.62,3712801.70,60,82.30
100,365365.32,3712810.89,60,26.54
101,365372.12,3712814.65,60,86.50
102,365363.06,3712824.89,60,83.38
103,365354.95,3712836.64,60,179.36
104,365370.82,3712850.99,60,240.85
105,365384.21,3712821.11,60,30.10
106,365380.78,3712836.55,90,91.48
107,365394.85,3712844.09,60,47.83
108,365400.80,3712851.53,60,86.84
109,365407.18,3712833.34,90,53.49
110,365398.04,3712827.15,60,57.75
111,365399.94,3712817.34,60,138.84
112,365391.24,3712823.65,90,40.19
113,365389.79,3712811.85,90,53.73
114,365401.09,3712800.78,60,92.62
115,365407.11,3712789.78,60,170.22
116,365421.71,3712811.90,60,97.10
117,365435.31,3712818.60,90,31.27
118,365424.53,3712829.20,90,42.58
119,365411.92,3712824.59,60,52.19
120,365419.56,3712826.57,60,39.75
121,365418.46,3712838.17,60,96.31
122,365428.81,3712842.93,60,86.03
123,365443.36,3712820.84,60,52.55
124,365458.79,3712850.91,60,154.54
125,365430.35,3712879.14,60,196.48
126,365436.36,3712865.75,60,58.82
127,365415.54,3712855.84,60,142.72
128,365414.49,3712866.96,90,138.01
129,365405.30,3712875.05,60,184.79
130,365417.35,3712900.25,90,72.83
131,365426.10,3712907.82,60,143.56
132,365416.49,3712916.94,90,76.94
133,365409.84,3712914.37,60,79.90
134,365392.26,3712894.70,60,423.73
135,365394.00,3712865.47,90,93.00
136,365389.39,3712852.53,60,60.85
137,365386.00,3712863.86,60,52.05
138,365375.79,3712880.79,60,198.22
139,365355.72,3712885.02,60,189.78
140,365361.26,3712871.54,60,169.41
141,365351.37,3712904.37,90,58.82
142,365357.55,3712907.66,60,78.24
143,365355.42,3712922.64,60,52.30
144,365366.37,3712912.85,120,89.25
145,365370.35,3712892.27,90,198.50
146,365378.35,3712934.58,120,114.87
147,365396.11,3712943.86,90,105.84
148,365372.57,3712949.96,60,52.53
149,365375.98,3712919.12,60,115.10
150,365370.29,3712930.30,90,80.02
151,365362.59,3712926.37,90,48.70
152,365365.27,3712945.89,60,56.41
153,365355.06,3712952.05,90,47.86
154,365362.36,3712954.89,60,40.82
155,365350.42,3712967.26,60,72.43
156,365345.75,3712975.42,90,92.68
157,365336.47,3712969.18,60,95.04
158,365327.32,3712961.16,60,133.22
159,365343.96,3712945.12,60,129.59
160,365346.97,3712935.24,60,288.06
161,365321.68,3712932.78,90,41.75
162,365319.70,3712949.15,60,143.55
163,365303.38,3712925.34,120,241.72
164,365295.45,3712931.22,60,89.48
165,365310.26,3712902.16,60,286.29
166,365323.34,3712902.05,60,29.51
167,365325.97,3712897.35,60,51.04
168,365349.90,3712917.67,60,50.20
169,365343.82,3712900.44,60,110.76
170,365330.04,3712891.29,60,55.05
171,365338.42,3712873.69,120,137.33
172,365344.21,3712852.38,60,402.97
173,365330.59,3712869.38,90,172.01
174,365317.25,3712885.21,90,43.23
175,365297.83,3712844.54,390,1021.41
176,365290.89,3712873.60,60,29.05
177,365293.55,3712880.77,60,72.64
178,365300.25,3712876.99,60,69.78
179,365287.16,3712893.76,60,209.87
180,365267.19,3712881.77,60,323.18
181,365280.96,3712868.23,60,120.01
182,365266.68,3712864.33,60,239.49
183,365255.91,3712883.48,90,44.17
184,365253.39,3712893.39,210,116.53
185,365241.82,3712907.19,90,34.31
186,365237.90,3712912.19,60,46.06
187,365249.60,3712913.44,60,51.66
188,365275.68,3712906.47,60,385.19
189,365271.56,3712923.98,60,127.31
190,365272.23,3712932.58,90,49.04
191,365255.13,3712931.08,60,326.29
192,365275.45,3712961.72,60,39.57
193,365279.28,3712955.07,60,67.45
194,365286.21,3712958.61,60,31.02
195,365286.96,3712946.11,60,133.40
196,365291.15,3712937.96,90,70.02
197,365300.91,3712946.41,60,85.59
198,365291.83,3712961.83,90,72.91
199,365314.47,3712958.43,90,85.93
200,365304.13,3712971.54,60,80.94
201,365319.10,3712984.69,60,19.37
202,365314.86,3712973.64,60,44.91
203,365324.28,3712978.98,60,54.23
204,365323.81,3712987.77,60,20.94
205,365199.49,3712846.40,120,1129.58
206,365196.46,3712887.69,90,132.52
207,365186.11,3712881.01,60,105.90
208,365188.50,3712863.52,60,432.50
209,365172.67,3712878.59,60,179.52
210,365174.31,3712902.09,60,89.15
211,365160.66,3712879.86,60,13.50
212,365125.60,3712863.81,60,406.92
213,365098.21,3712861.29,60,52.58
214,365358.24,3713005.52,120,48.28
215,365391.20,3712999.23,60,63.33
216,365372.95,3713005.80,60,74.86
217,365362.72,3713001.22,60,65.43
218,365373.21,3712990.65,90,143.41
219,365374.60,3712979.45,60,100.84
220,365380.82,3712966.09,120,70.55
221,365383.90,3712985.34,90,47.40
222,365383.57,3712995.07,60,33.07
223,365390.41,3712988.83,60,31.64
224,365398.84,3712992.63,120,100.61
225,365396.01,3712974.37,60,175.29
226,365408.32,3712970.01,90,69.21
227,365400.56,3712966.22,60,76.44
228,365388.31,3712959.84,60,100.09
229,365400.64,3712934.11,60,111.91
230,365421.65,3712943.41,60,97.38
231,365430.12,3712961.72,120,66.44
232,365419.12,3712955.82,120,146.73
233,365420.55,3712976.69,60,100.45
234,365412.18,3712982.80,90,72.21
235,365439.42,3712966.44,90,103.59
236,365449.53,3712957.88,90,124.57
237,365468.41,3712929.17,120,81.43
238,365456.25,3712933.92,60,46.28
239,365448.25,3712932.31,60,49.71
240,365437.56,3712952.58,60,134.19
241,365437.85,3712926.04,90,85.14
242,365425.70,3712921.45,90,142.46
243,365441.56,3712915.29,60,80.25
244,365434.94,3712912.47,90,48.96
245,365446.46,3712899.23,60,52.02
246,365454.54,3712919.99,60,92.50
247,365456.69,3712904.85,60,52.38
248,365453.01,3712891.68,60,94.63
249,365455.87,3712879.87,60,402.89
250,365467.95,3712857.67,60,152.13
251,365475.91,3712869.21,60,37.20
252,365483.78,3712872.50,90,120.17
253,365494.41,3712877.89,60,128.81
254,365488.02,3712891.97,60,36.04
255,365484.31,3712897.93,90,57.92
256,365478.84,3712891.95,60,79.32
257,365473.05,3712888.87,90,75.05
258,365476.00,3712910.07,90,166.72
259,365498.33,3712916.95,60,188.05
