BldCode,CenterX,CenterY,Height,Area
1,364477.35,3715184.67,60,62.78
2,364510.11,3715212.57,60,33.14
3,364489.64,3715203.00,90,294.36
4,364449.70,3715225.04,90,452.93
5,364455.28,3715192.41,90,548.48
6,364431.85,3715262.38,120,259.26
7,364437.75,3715243.65,60,35.48
8,364390.28,3715286.79,60,58.54
9,364339.37,3715281.18,60,51.66
10,364295.58,3715283.16,60,14.10
11,364329.31,3715327.05,120,2444.13
12,364359.60,3715305.81,120,749.83
13,364364.62,3715366.36,60,31.08
14,364354.98,3715373.20,120,87.83
15,364363.57,3715374.86,60,40.04
16,364371.38,3715368.71,60,23.04
17,364363.25,3715382.92,60,51.72
18,364373.08,3715382.43,60,42.43
19,364335.79,3715376.05,60,106.04
20,364344.43,3715376.85,60,47.66
21,364327.54,3715372.96,60,79.30
22,364320.40,3715373.22,60,50.93
23,364313.18,3715374.63,60,49.04
24,364312.24,3715363.54,60,46.04
25,364300.60,3715364.19,60,49.28
26,364287.26,3715367.64,60,60.71
27,364292.51,3715370.57,60,46.49
28,364306.28,3715373.62,60,46.34
29,364384.25,3715371.64,90,116.46
30,364394.36,3715373.47,60,105.35
31,364405.03,3715374.13,60,146.91
32,364418.38,3715378.42,90,45.68
33,364419.65,3715371.07,60,35.03
34,364426.17,3715373.48,90,38.22
35,364433.20,3715377.06,60,27.40
36,364521.26,3715364.39,60,75.00
37,364522.22,3715352.34,60,50.54
38,364526.55,3715339.39,60,167.79
39,364502.79,3715346.19,60,55.52
40,364504.80,3715363.49,60,106.26
41,364494.67,3715364.71,60,85.60
42,364493.67,3715341.74,90,155.00
43,364482.39,3715345.03,60,76.46
44,364469.22,3715347.95,60,128.52
45,364471.82,3715356.65,60,36.50
46,364473.41,3715368.82,60,104.37
47,364483.80,3715363.28,60,160.27
48,364449.65,3715372.64,60,59.45
49,364460.02,3715366.70,60,115.88
50,364449.66,3715349.76,60,30.19
51,364449.73,3715361.50,60,36.51
52,364433.82,3715371.34,60,27.36
53,364457.01,3715289.68,60,43.40
54,364517.78,3715320.80,90,43.67
55,364473.00,3715256.75,120,644.25
56,364517.26,3715258.37,60,313.29
57,364539.83,3715222.99,60,87.03
58,364524.79,3715239.56,60,313.17
59,364549.70,3715251.15,60,85.46
60,364562.88,3715250.62,90,117.08
61,364577.15,3715263.33,60,155.65
62,364559.14,3715295.76,60,66.82
63,364550.38,3715297.28,90,138.87
64,364539.14,3715287.76,60,64.55
65,364538.85,3715300.52,60,132.09
66,364543.61,3715335.63,60,89.94
67,364558.69,3715324.45,60,57.17
68,364539.55,3715314.82,60,334.63
69,364568.36,3715327.47,60,79.61
70,364560.54,3715333.05,60,56.89
71,364574.35,3715325.14,90,91.58
72,364573.29,3715341.86,60,101.27
73,364582.57,3715327.02,60,54.28
74,364581.00,3715318.54,60,38.36
75,364592.23,3715324.76,60,46.23
76,364589.83,3715316.65,60,40.56
77,364578.79,3715305.40,60,55.34
78,364571.45,3715307.03,90,27.54
79,364564.61,3715308.66,60,47.24
80,364583.35,3715293.24,60,52.63
81,364577.52,3715293.42,90,53.76
82,364590.17,3715295.32,90,131.36
83,364595.82,3715301.62,90,38.97
84,364606.92,3715300.34,60,34.81
85,364614.37,3715312.52,60,181.22
86,364599.13,3715335.08,60,96.16
87,364614.22,3715332.49,60,60.88
88,364628.05,3715328.24,60,96.44
89,364639.71,3715326.40,60,47.64
90,364637.53,3715338.12,60,114.24
91,364642.18,3715349.34,90,41.71
92,364634.23,3715349.35,60,57.00
93,364625.80,3715349.28,60,71.84
94,364616.58,3715349.73,60,104.46
95,364600.96,3715351.42,60,203.10
96,364574.56,3715356.45,60,99.96
97,364585.40,3715345.80,60,127.20
98,364562.05,3715342.49,60,35.51
99,364560.88,3715354.89,60,156.51
100,364548.64,3715356.09,60,61.01
101,364554.82,3715344.78,60,41.89
102,364546.82,3715346.26,60,35.82
103,364540.66,3715347.92,60,33.86
104,364534.79,3715349.20,60,27.22
105,364534.73,3715361.12,60,132.30
106,364542.71,3715359.19,90,40.30
107,364652.09,3715345.30,60,55.66
108,364658.92,3715345.19,90,66.24
109,364838.52,3715414.58,90,81.02
110,364820.42,3715239.43,90,55.72
111,364813.84,3715213.96,90,133.14
112,364817.35,3715222.91,90,64.91
113,364786.73,3715256.11,150,81.63
114,364812.27,3715256.91,90,59.42
115,364803.89,3715259.03,90,59.14
116,364820.94,3715257.47,150,76.60
117,364779.03,3715309.55,60,149.46
118,364789.06,3715293.90,60,30.05
119,364791.03,3715315.70,60,77.10
120,364782.92,3715325.93,60,69.69
121,364818.03,3715326.36,60,121.99
122,364831.66,3715326.58,60,42.98
123,364825.30,3715318.25,60,47.28
124,364826.10,3715313.01,60,82.12
125,364824.80,3715308.64,90,61.78
126,364825.58,3715303.75,120,93.84
127,364836.07,3715391.82,120,44.83
128,364837.70,3715405.51,60,37.20
129,364826.56,3715384.78,60,42.06
130,364835.86,3715383.63,60,44.12
131,364827.16,3715352.11,60,351.61
132,364808.84,3715354.30,60,88.44
133,364791.46,3715351.83,90,92.13
134,364784.41,3715337.91,60,67.92
135,364819.97,3715397.46,120,75.69
136,364823.48,3715404.69,60,7.68
137,364829.82,3715408.16,60,69.49
138,364719.32,3715338.99,60,162.92
139,364706.64,3715340.89,60,58.04
140,364695.36,3715338.36,60,124.11
141,364667.28,3715332.89,60,117.95
142,364681.25,3715336.65,150,245.87
143,364706.81,3715313.61,60,78.73
144,364692.91,3715306.04,60,60.56
145,364719.93,3715309.87,60,130.01
146,364714.83,3715324.96,60,129.94
147,364723.13,3715330.49,60,13.12
148,364735.97,3715318.73,60,117.81
149,364745.55,3715320.61,60,32.77
150,364748.06,3715334.41,60,238.50
151,364772.62,3715332.40,60,48.44
152,364767.76,3715323.48,60,56.82
153,364761.96,3715313.33,60,194.26
154,364760.01,3715300.75,60,78.93
155,364746.18,3715293.02,90,70.65
156,364741.49,3715253.23,180,180.28
157,364772.79,3715257.30,90,29.00
158,364769.78,3715245.94,60,88.94
159,364757.15,3715227.15,60,657.41
160,364725.80,3715245.97,60,89.74
161,364669.78,3715232.02,210,251.21
162,364652.65,3715250.14,90,39.04
163,364682.60,3715257.68,90,102.02
164,364681.91,3715248.13,60,28.83
165,364692.47,3715294.26,60,79.31
166,364685.14,3715301.77,60,14.87
167,364676.40,3715299.64,60,58.70
168,364676.36,3715291.77,60,43.10
169,364653.89,3715290.95,60,78.17
170,364679.77,3715307.09,90,83.84
171,364662.97,3715318.30,60,208.25
172,364654.40,3715333.02,60,63.67
173,364648.87,3715323.06,60,94.15
174,364627.14,3715295.96,60,72.81
175,364621.93,3715250.56,90,57.47
176,364631.14,3715250.78,90,74.45
177,364624.59,3715261.77,60,114.94
178,364639.79,3715261.47,60,134.57
179,364639.90,3715250.42,90,37.02
180,364646.10,3715250.72,90,33.34
181,364628.44,3715233.14,60,81.12
182,364634.56,3715222.85,90,69.19
183,364639.08,3715233.59,60,68.46
184,364648.73,3715233.49,60,61.04
185,364624.12,3715222.74,60,54.42
186,364617.70,3715233.27,90,73.51
187,364599.18,3715222.13,60,54.74
188,364591.73,3715221.82,60,48.91
189,364608.01,3715222.21,60,65.25
190,364606.85,3715232.95,60,75.46
191,364577.43,3715250.62,60,119.43
192,364569.55,3715232.03,60,81.08
193,364584.46,3715232.34,90,103.60
194,364583.11,3715221.75,90,72.61
195,364560.30,3715232.26,90,42.64
