BldCode,CenterX,CenterY,Height,Area
1,364728.74,3716144.44,150,37115.67
2,364742.75,3716170.02,60,95.60
3,364760.63,3716161.12,60,23.60
4,364751.03,3716161.49,60,24.74
5,364817.44,3716231.92,60,55.36
6,364785.24,3716234.17,60,49.85
7,364787.75,3716286.32,60,45.02
8,364982.38,3716123.92,60,31.47
9,365009.57,3716080.10,60,29.63
10,364994.60,3716097.46,60,91.15
11,364995.55,3716084.04,60,133.42
12,364981.78,3716082.97,60,99.30
13,364984.26,3716112.59,60,67.13
14,364983.13,3716103.49,60,52.36
15,364872.79,3716026.00,60,482.12
16,364906.62,3715999.51,240,1078.42
17,364867.96,3715979.14,60,373.36
18,364941.08,3715975.58,60,97.12
19,364975.68,3716004.88,60,80.75
20,364979.70,3716020.43,60,77.17
21,364993.21,3716056.90,60,63.58
22,364994.84,3716037.84,180,492.45
23,365003.35,3716055.69,60,57.24
24,365010.38,3716057.95,60,33.97
25,365016.89,3716057.28,60,40.79
26,365002.86,3716021.34,60,477.31
27,365020.33,3716007.91,60,76.14
28,365000.84,3715994.42,60,97.55
29,364992.28,3715995.32,90,71.61
30,364985.32,3715993.24,90,42.41
31,364986.31,3716002.23,60,39.75
32,364975.56,3715997.79,90,31.56
33,364977.91,3715992.01,90,28.00
34,364971.29,3715992.53,90,30.25
35,364989.90,3715978.55,60,69.99
36,364991.86,3715969.21,90,41.38
37,364999.09,3715971.42,60,45.60
38,365005.95,3715978.90,90,70.61
39,365023.12,3715983.44,60,99.79
40,365023.58,3715964.62,60,87.77
41,365014.02,3715955.14,90,38.09
42,365010.73,3715971.79,60,62.52
43,365003.16,3715955.28,90,108.87
44,365005.48,3715942.47,60,120.29
45,365018.70,3715951.26,60,38.46
46,365021.46,3715942.11,60,74.72
47,365013.63,3715931.17,60,23.87
48,364996.73,3715941.31,60,38.95
49,364981.16,3715952.47,60,374.06
50,364989.49,3715936.73,60,131.34
51,364982.12,3715912.09,60,292.79
52,364971.17,3715930.90,90,158.61
53,364980.88,3715934.52,60,53.99
54,364970.37,3715942.97,60,65.97
55,364980.65,3715968.73,60,94.29
56,364969.97,3715968.46,90,54.15
57,364974.03,3715979.81,90,96.19
58,364910.77,3715910.98,60,314.53
59,364931.37,3715891.99,90,52.40
60,364939.00,3715909.72,90,166.39
61,364943.38,3715891.91,90,219.84
62,364947.49,3715881.47,60,43.60
63,364966.54,3715876.70,60,56.25
64,364978.46,3715880.95,90,78.85
65,364965.42,3715891.96,90,55.09
66,364969.63,3715904.69,120,112.54
67,364985.52,3715898.33,60,84.64
68,364993.48,3715898.99,60,19.05
69,365001.97,3715903.14,60,89.52
70,364998.87,3715920.29,60,82.17
71,365014.06,3715913.18,60,196.88
72,365019.10,3715895.59,150,160.44
73,365007.53,3715890.84,60,48.28
74,364993.95,3715886.29,120,121.59
75,364948.08,3715874.11,90,87.51
76,364938.05,3715872.40,60,87.09
77,364930.05,3715866.95,60,90.49
78,364923.71,3715849.55,60,6.79
79,364919.19,3715848.50,60,7.82
80,364901.44,3715850.48,60,84.12
81,364910.35,3715863.04,60,132.26
82,364917.29,3715881.81,60,167.00
83,364930.35,3715882.12,60,33.52
84,364898.40,3715904.16,60,49.35
85,364889.15,3715863.88,60,17.38
86,364883.63,3715863.61,60,28.08
87,364862.57,3715853.63,60,249.08
88,364849.57,3715844.63,60,42.29
89,364871.09,3715838.04,150,89.24
90,364864.09,3715831.14,120,64.95
91,364879.53,3715841.24,60,93.75
92,364888.68,3715845.09,120,76.63
93,364895.31,3715847.20,60,26.84
94,364859.08,3715828.84,60,43.31
95,364850.55,3715826.46,60,98.41
96,364839.78,3715842.13,60,112.27
97,364807.16,3715793.65,60,137.38
98,364792.28,3715835.76,120,76.63
99,364801.58,3715843.24,120,58.20
100,364812.53,3715847.46,120,76.02
101,364825.77,3715852.82,120,153.00
102,364805.20,3715867.99,60,58.56
103,364796.09,3715895.80,60,896.30
104,364827.42,3715897.99,60,1242.61
105,364840.20,3715854.64,60,95.28
106,364855.62,3715905.64,60,40.16
107,364862.40,3715916.14,60,49.57
108,364868.15,3715911.59,60,14.81
109,364865.14,3715900.45,60,131.89
110,364879.83,3715899.35,90,128.29
111,364887.21,3715914.45,60,146.78
112,364856.05,3715917.11,60,44.21
113,364848.35,3715917.02,60,88.97
114,364901.81,3715944.84,240,1146.62
115,364834.74,3715920.78,60,113.12
116,364800.01,3715922.04,60,186.26
117,364783.62,3715921.00,60,146.76
118,364733.35,3715923.99,90,71.89
119,364722.72,3715923.62,60,218.53
120,364705.44,3715976.65,60,34.20
121,364675.81,3715934.41,60,32.44
122,364671.38,3715920.86,60,231.44
123,364710.80,3715897.85,150,482.53
124,364751.35,3715916.01,240,373.82
125,364772.95,3715913.96,60,48.38
126,364772.18,3715923.31,60,75.86
127,364757.39,3715882.62,60,374.23
128,364773.06,3715853.38,120,416.05
129,364737.08,3715879.31,60,310.49
130,364727.47,3715861.17,60,93.22
131,364771.47,3715841.25,60,74.37
132,364762.37,3715813.75,60,86.92
133,364767.15,3715796.66,60,112.28
134,364761.26,3715775.92,120,423.46
135,364747.47,3715811.62,90,328.44
136,364674.36,3715829.43,60,400.80
137,364703.77,3715844.57,60,86.12
138,364699.29,3715819.17,210,398.75
139,364677.80,3715891.02,120,197.14
140,364653.95,3715914.92,60,301.11
141,364634.01,3715872.79,60,130.55
142,364644.65,3715873.35,90,49.07
143,364623.85,3715876.13,120,221.50
144,364608.79,3715900.09,60,85.47
145,364598.60,3715898.02,60,74.17
146,364599.69,3715914.01,120,390.10
147,364638.77,3715908.41,60,276.72
148,364655.27,3715934.60,60,64.62
149,364607.67,3715930.35,60,44.86
150,364612.70,3715967.98,60,13.37
151,364607.61,3715979.09,60,103.19
152,364614.19,3715982.76,60,50.83
153,364593.94,3715974.71,60,105.86
154,364588.69,3715966.98,60,10.10
155,364582.44,3715964.51,60,22.93
156,364597.66,3715957.03,90,396.88
157,364594.49,3715932.78,60,112.02
158,364582.28,3715932.21,60,89.95
159,364558.98,3715998.14,60,3.13
160,364562.86,3715988.31,60,143.03
161,364569.66,3715967.66,60,99.63
162,364580.97,3715971.52,60,103.45
163,364578.18,3715985.96,60,6.92
164,364591.67,3715997.12,60,322.32
165,364576.49,3716011.23,60,110.12
166,364572.22,3716024.43,90,52.16
167,364558.67,3716005.91,60,175.98
168,364569.17,3716009.31,60,68.30
169,364542.81,3716017.12,60,98.16
170,364548.90,3716018.46,60,34.39
171,364562.50,3716022.39,60,92.21
172,364581.62,3716026.82,60,42.57
173,364609.74,3716016.95,90,133.28
174,364603.85,3716025.49,90,167.11
175,364638.61,3715957.25,60,19.26
176,364664.02,3715934.84,60,18.92
177,364676.16,3715980.69,60,271.00
178,364708.37,3716010.38,60,23.31
179,364708.98,3716018.90,60,22.28
180,364778.40,3715763.28,60,22.80
181,365042.60,3715927.51,60,592.24
182,365079.86,3715916.42,60,56.64
183,365089.25,3715917.26,60,110.54
184,365069.62,3715954.61,60,109.36
185,365076.69,3715930.84,60,67.23
186,365037.57,3715965.20,60,127.34
187,365046.89,3715984.37,60,72.95
188,365057.17,3715992.18,60,88.69
189,365041.20,3715976.26,60,109.07
190,365035.63,3715992.70,60,55.86
191,365028.07,3715995.56,60,34.17
