BldCode,CenterX,CenterY,Height,Area
1,367242.44,3712695.53,60,41.24
2,367193.22,3712785.69,60,15.08
3,367225.68,3712806.27,90,49.43
4,367232.55,3712808.62,60,39.02
5,367233.67,3712800.10,60,42.93
6,367240.16,3712778.78,60,110.39
7,367235.49,3712792.39,90,35.02
8,367213.36,3712771.82,210,433.36
9,367260.74,3712798.75,60,39.96
10,367251.24,3712796.98,60,49.79
11,367255.53,3712807.80,60,78.58
12,367257.83,3712816.75,60,12.10
13,367270.39,3712824.70,60,103.91
14,367268.67,3712811.19,60,140.88
15,367275.05,3712796.95,60,115.72
16,367278.65,3712818.41,60,7.74
17,367292.85,3712813.51,60,10.60
18,367284.84,3712763.82,60,32.89
19,367272.65,3712774.43,60,161.22
20,367265.06,3712759.41,120,338.44
21,367285.22,3712748.60,60,20.78
22,367309.62,3712697.65,60,44.68
23,367309.13,3712708.34,60,53.30
24,367319.07,3712697.57,60,41.42
25,367322.51,3712709.09,60,121.02
26,367327.46,3712717.21,60,35.31
27,367313.66,3712715.41,60,36.47
28,367319.83,3712732.34,60,153.87
29,367318.79,3712742.63,90,51.13
30,367333.26,3712762.62,90,2060.50
31,367329.29,3712828.67,60,185.21
32,367363.39,3712788.44,60,35.85
33,367367.95,3712776.92,60,38.46
34,367384.52,3712772.05,60,15.35
35,367343.39,3712863.51,60,10.07
36,367342.50,3712853.80,60,8.80
37,367309.20,3712895.34,60,77.13
38,367346.13,3712881.13,60,124.82
39,367306.84,3712906.76,60,14.63
40,367314.07,3712884.44,60,306.37
41,367282.16,3712915.76,60,162.33
42,367267.01,3712890.09,60,10.47
43,367257.81,3712890.89,60,78.81
44,367268.11,3712899.47,60,76.50
45,367263.28,3712879.72,60,101.96
46,367271.43,3712868.13,60,85.24
47,367280.15,3712871.52,60,34.38
48,367274.04,3712881.94,60,79.08
49,367290.82,3712846.33,60,29.50
50,367293.94,3712839.42,60,26.79
51,367300.07,3712816.76,60,134.27
52,367293.49,3712827.80,60,43.80
53,367286.38,3712836.18,60,26.07
