BldCode,CenterX,CenterY,Height,Area
1,364985.42,3714891.33,90,586.88
2,364956.71,3714896.14,60,310.93
3,364929.32,3714900.70,90,226.77
4,364913.54,3714902.74,90,86.89
5,364888.38,3714902.95,60,202.38
6,364885.99,3714874.22,60,127.28
7,364886.87,3714796.84,90,512.99
8,364909.26,3714784.82,60,29.92
9,364887.15,3714819.43,60,291.37
10,364916.85,3714799.67,120,701.07
11,364890.15,3714837.55,120,624.41
12,364893.58,3714865.26,60,68.50
13,364899.78,3714873.29,60,12.24
14,364902.08,3714891.31,60,83.69
15,364913.97,3714889.79,90,60.73
16,364925.84,3714889.78,60,66.70
17,364936.38,3714887.95,60,13.15
18,364951.46,3714878.09,60,41.64
19,364920.26,3714854.05,210,310.53
20,364996.95,3714868.26,60,105.72
21,364978.09,3714855.75,60,34.60
22,364979.20,3714810.58,60,121.70
23,364970.35,3714791.22,60,395.63
24,364989.52,3714812.88,60,77.68
25,365007.85,3714799.03,60,192.83
26,364991.19,3714796.52,60,125.72
27,364944.88,3714793.82,90,32.37
28,364946.40,3714786.59,150,74.49
29,365124.49,3714767.41,60,101.74
30,365087.08,3714799.02,60,24.42
31,365076.38,3714804.31,150,325.92
32,365059.46,3714771.19,60,82.59
33,365079.05,3714771.81,60,316.13
34,365044.37,3714796.13,60,126.14
35,365034.10,3714806.84,60,66.68
36,365028.43,3714819.04,60,54.32
37,365036.81,3714791.74,90,46.74
38,365044.58,3714809.03,60,63.98
39,365042.99,3714825.37,90,390.86
40,365047.58,3714844.18,90,108.00
41,365030.42,3714846.70,60,187.63
42,365027.90,3714832.62,60,156.11
43,365026.18,3714881.74,210,416.45
44,365013.87,3714866.81,60,60.87
45,365036.49,3714864.17,90,111.82
46,365054.95,3714889.05,120,88.42
47,365049.57,3714863.54,90,116.04
48,365072.77,3714857.60,90,22.17
49,365073.04,3714828.58,90,64.52
50,365071.74,3714834.32,90,61.38
51,365079.46,3714857.18,120,42.09
52,365084.58,3714871.32,420,456.54
53,365102.24,3714872.67,90,60.81
54,365109.06,3714868.55,60,96.20
55,365107.64,3714892.92,90,56.75
56,365120.25,3714886.55,210,154.89
57,365130.56,3714858.77,60,9.72
58,365126.77,3714868.42,60,88.01
59,365118.92,3714826.91,60,1093.14
60,365093.05,3714825.69,60,722.83
61,365073.29,3714816.11,90,164.35
62,365127.65,3714779.95,60,174.35
63,365140.08,3714767.75,60,83.02
64,365145.79,3714825.99,60,966.83
65,365137.52,3714859.06,60,56.13
66,365151.32,3714864.82,60,247.05
67,365163.51,3714863.96,90,128.93
68,365137.64,3714867.91,60,82.06
69,365163.94,3714888.55,90,91.83
70,365165.14,3714874.90,60,88.57
71,365169.64,3714882.69,60,21.02
72,365170.80,3714886.09,60,15.90
73,365170.91,3714890.95,120,55.47
74,365135.28,3714885.88,60,211.44
75,365099.44,3714888.17,60,285.05
76,365043.33,3714896.12,60,319.11
