BldCode,CenterX,CenterY,Height,Area
1,362830.71,3714401.11,60,123.28
2,362821.36,3714410.65,60,97.22
3,362840.63,3714386.74,60,34.96
4,362839.94,3714393.94,60,23.10
5,362851.64,3714388.67,60,130.38
6,362845.60,3714404.33,60,12.33
7,362845.26,3714421.52,60,68.73
8,362838.52,3714412.95,60,116.46
9,362851.20,3714411.34,90,88.89
10,362866.38,3714416.74,90,61.01
11,362859.99,3714429.11,60,229.77
12,362865.42,3714441.84,60,81.52
13,362877.92,3714428.42,60,90.18
14,362878.96,3714449.34,90,135.45
15,362879.65,3714420.58,90,77.69
16,362887.54,3714351.32,60,53.94
17,362882.66,3714373.78,60,179.71
18,362884.17,3714361.87,150,69.79
19,362860.35,3714388.74,60,63.32
20,362860.04,3714378.31,60,66.12
21,362861.69,3714348.20,60,8.08
22,362858.76,3714356.16,60,11.49
23,362850.02,3714328.08,180,2481.31
24,362849.11,3714365.03,60,8.08
25,362833.92,3714367.72,60,17.22
26,362826.44,3714374.63,60,269.11
27,362853.93,3714346.59,60,10.85
28,362865.85,3714343.76,60,22.55
29,362867.04,3714288.64,60,85.22
30,362880.80,3714292.12,60,51.57
31,362890.73,3714301.77,60,15.70
32,362876.79,3714339.79,60,85.46
33,362868.31,3714336.72,60,12.24
34,362890.44,3714282.13,60,77.29
35,362881.50,3714281.13,90,104.98
36,362872.48,3714278.36,60,96.35
37,362887.31,3714260.75,120,25.37
38,362887.35,3714256.29,60,42.21
39,362886.05,3714243.96,120,40.55
40,362883.55,3714236.81,120,49.12
41,362883.59,3714228.43,90,77.00
42,362872.99,3714230.98,60,244.62
43,362867.15,3714244.51,60,21.22
44,362876.42,3714244.98,60,39.95
45,362879.68,3714255.19,90,95.71
46,362873.62,3714256.36,60,100.34
