BldCode,CenterX,CenterY,Height,Area
1,361080.44,3714395.42,60,88.09
2,361078.26,3714385.22,60,147.83
3,361091.44,3714379.83,60,86.74
4,361057.70,3714377.94,60,115.78
5,361034.19,3714380.06,60,47.66
6,361038.40,3714399.44,60,36.89
7,361021.67,3714404.29,90,39.60
8,361017.33,3714398.07,60,32.54
9,361028.81,3714396.65,60,41.30
10,361028.33,3714385.05,60,40.44
11,361014.00,3714373.30,60,74.76
12,361006.79,3714379.54,60,70.05
13,361000.64,3714385.78,60,42.45
14,360988.83,3714376.32,60,88.51
15,360945.94,3714343.14,60,55.33
16,360951.90,3714361.14,90,114.07
17,360960.68,3714355.80,60,130.29
18,360953.49,3714337.83,90,66.86
19,360961.18,3714321.03,60,47.75
20,360967.15,3714330.18,60,35.12
21,360970.33,3714316.26,60,55.43
22,360991.45,3714286.60,60,226.92
23,361011.71,3714276.25,60,72.99
24,361005.85,3714284.35,60,71.82
25,361028.90,3714296.06,60,11.86
26,361006.21,3714314.77,60,120.68
27,360996.10,3714299.99,60,165.59
28,360974.65,3714326.11,60,70.91
29,360991.70,3714344.01,60,47.88
30,360986.14,3714336.50,60,61.60
31,360979.33,3714343.76,60,105.86
32,360968.63,3714368.62,60,157.64
33,360989.14,3714363.76,60,51.72
34,360978.91,3714373.33,60,123.14
35,361000.12,3714364.86,60,58.81
36,360996.13,3714354.18,60,52.19
37,361001.30,3714338.61,60,160.13
38,361010.53,3714356.20,60,71.38
39,361020.72,3714366.74,60,34.77
40,361025.64,3714364.08,60,34.08
41,361031.09,3714359.22,60,57.03
42,361024.91,3714346.54,60,53.12
43,361017.55,3714334.26,60,68.28
44,361021.27,3714340.58,60,54.71
45,361011.57,3714326.02,60,91.32
46,361026.45,3714306.66,60,91.51
47,361036.81,3714324.88,120,481.78
48,361054.03,3714338.29,60,89.45
49,361039.99,3714351.94,60,42.58
50,361060.46,3714360.86,60,4.35
51,361066.56,3714350.70,60,109.78
52,361068.64,3714366.44,60,119.06
53,361083.71,3714355.28,60,114.46
54,361093.13,3714353.70,60,18.83
55,361090.65,3714344.29,60,75.55
56,361083.91,3714333.55,60,28.70
57,361074.04,3714342.27,60,52.23
58,361078.81,3714337.32,60,42.14
59,361074.53,3714322.56,60,41.87
60,361082.90,3714316.71,60,55.17
61,361078.38,3714304.18,60,172.04
62,361067.19,3714312.49,60,100.18
63,361066.29,3714328.69,60,43.59
64,361059.58,3714315.54,60,30.62
65,361043.34,3714293.92,60,56.04
66,361050.22,3714287.44,60,12.63
67,361064.03,3714292.00,60,115.59
68,361059.87,3714275.69,60,42.29
69,361068.42,3714280.01,60,57.71
70,361071.59,3714292.83,60,57.09
71,361082.33,3714282.90,60,119.11
72,361084.54,3714294.93,60,10.57
73,361077.16,3714247.99,60,47.55
74,361084.81,3714241.90,90,94.76
75,361084.49,3714261.51,60,114.12
76,361089.18,3714248.48,60,30.12
77,361093.40,3714240.53,60,47.97
78,361080.77,3714226.56,60,43.19
79,361071.13,3714226.52,60,30.30
80,361061.42,3714247.58,60,72.56
81,361068.39,3714239.66,60,121.01
82,361050.08,3714228.20,60,90.35
83,361046.68,3714236.71,90,57.50
84,361039.69,3714237.41,60,62.52
85,361044.78,3714260.49,90,147.22
86,361036.14,3714275.88,60,49.71
87,361047.81,3714277.01,60,60.68
88,361042.17,3714282.20,60,39.60
89,361036.26,3714284.81,60,35.88
90,361029.72,3714261.36,60,40.76
91,361058.17,3714195.67,60,47.20
92,361052.53,3714218.62,60,73.75
93,361059.78,3714207.25,60,152.84
94,361061.10,3714217.63,90,73.98
95,361079.43,3714218.01,60,43.82
96,361091.30,3714223.86,60,78.83
97,361091.08,3714198.11,60,48.62
98,361082.22,3714196.55,60,21.70
99,361082.89,3714205.79,60,90.12
100,361077.32,3714196.15,90,23.24
101,361071.99,3714194.68,60,40.42
102,361079.18,3714182.97,90,45.66
103,361078.82,3714166.11,60,209.32
104,361083.40,3714162.23,60,24.69
105,361081.64,3714156.60,60,41.64
106,361070.30,3714178.40,60,62.69
107,361059.73,3714177.75,60,6.72
108,361061.33,3714172.83,60,6.34
109,361078.79,3714148.48,60,117.87
110,361084.55,3714124.84,60,49.96
111,361080.78,3714116.40,60,29.86
112,361076.80,3714135.58,60,76.16
113,361076.80,3714106.58,60,43.47
114,361083.60,3714108.65,60,48.63
115,361088.39,3714115.14,90,46.09
116,361349.79,3714212.76,60,14.42
117,361350.41,3714203.96,60,133.25
118,361353.65,3714220.38,60,87.79
119,361363.99,3714211.68,60,63.09
120,361390.69,3714202.90,60,141.29
121,361403.87,3714207.46,60,98.00
122,361413.14,3714211.80,60,64.84
123,361419.48,3714216.32,60,59.06
124,361430.20,3714222.08,60,82.66
125,361451.93,3714228.66,60,288.96
126,361441.00,3714239.37,60,95.31
127,361423.78,3714247.58,60,88.17
128,361423.08,3714255.59,60,46.75
129,361377.06,3714232.38,60,719.80
130,361348.48,3714254.62,60,39.39
131,361346.37,3714263.11,60,50.99
132,361335.79,3714272.21,90,190.01
133,361342.58,3714280.69,60,48.57
134,361359.56,3714299.34,60,81.39
135,361361.79,3714280.63,60,166.48
136,361376.01,3714285.52,60,77.29
137,361386.94,3714288.38,60,105.95
138,361379.28,3714299.22,60,143.17
139,361381.31,3714314.12,60,153.78
140,361367.22,3714308.26,60,51.15
141,361348.12,3714292.11,60,166.85
142,361341.53,3714305.82,60,11.85
143,361348.47,3714315.70,60,104.85
144,361356.17,3714340.37,60,51.24
145,361354.56,3714349.53,60,69.88
146,361347.68,3714331.90,60,95.17
147,361330.35,3714329.43,60,223.29
148,361318.08,3714327.74,120,157.52
149,361330.74,3714305.01,60,78.02
150,361319.50,3714306.42,60,102.92
151,361308.83,3714318.20,60,63.73
152,361305.81,3714328.45,60,79.97
153,361294.88,3714317.73,60,155.95
154,361310.81,3714297.54,60,151.68
155,361293.70,3714280.03,60,29.60
156,361295.33,3714290.27,60,57.76
157,361300.46,3714285.49,60,19.97
158,361302.95,3714274.75,60,91.79
159,361310.65,3714269.23,60,69.45
160,361327.32,3714282.31,60,91.53
161,361336.93,3714290.77,60,28.97
162,361317.45,3714264.41,60,28.35
163,361312.85,3714249.81,60,43.32
164,361320.70,3714256.61,60,36.73
165,361324.16,3714243.88,60,27.07
166,361327.82,3714250.36,60,40.39
167,361333.95,3714244.96,60,22.86
168,361310.63,3714218.92,60,127.33
169,361311.71,3714233.39,60,43.48
170,361293.56,3714240.93,60,38.58
171,361305.79,3714229.42,60,44.35
172,361300.59,3714224.88,60,32.11
173,361287.68,3714235.81,90,67.73
174,361287.56,3714216.41,60,31.60
175,361286.08,3714243.43,60,10.05
176,361283.84,3714246.40,60,7.61
177,361278.75,3714251.88,60,34.38
178,361287.00,3714253.44,60,40.74
179,361304.25,3714258.03,60,84.41
180,361287.49,3714268.94,60,42.38
181,361273.18,3714246.57,60,41.64
182,361268.06,3714240.90,60,42.18
183,361276.61,3714225.83,90,33.15
184,361264.98,3714230.51,60,63.54
185,361237.48,3714232.48,60,92.61
186,361221.36,3714229.15,60,43.72
187,361227.11,3714215.19,60,199.81
188,361246.96,3714209.01,60,109.86
189,361256.68,3714209.69,60,38.74
190,361265.96,3714216.69,60,80.13
191,361267.41,3714201.69,60,41.99
192,361263.08,3714195.56,60,72.93
193,361257.09,3714188.81,60,83.46
194,361289.32,3714178.28,60,36.74
195,361274.58,3714164.76,60,350.64
196,361299.12,3714184.26,60,67.71
197,361279.90,3714191.69,60,90.56
198,361276.08,3714211.46,60,99.41
199,361294.85,3714219.47,60,27.60
200,361299.39,3714209.13,90,37.09
201,361289.71,3714201.70,90,132.68
202,361309.01,3714196.84,90,33.13
203,361320.91,3714200.29,60,41.75
204,361317.03,3714204.75,90,42.18
205,361322.62,3714209.14,60,32.95
206,361325.78,3714215.62,60,32.99
207,361336.40,3714221.49,60,124.29
208,361333.88,3714211.97,90,27.29
209,361332.07,3714204.87,60,89.19
210,361330.11,3714194.58,90,40.73
211,361315.07,3714190.43,60,36.59
212,361310.28,3714185.03,60,6.33
213,361323.41,3714185.01,60,65.33
214,361307.94,3714174.13,60,24.78
215,361308.98,3714179.97,60,7.54
216,361237.17,3714150.64,60,73.52
217,361248.89,3714157.50,90,45.16
218,361248.14,3714173.98,60,23.21
219,361213.07,3714163.62,90,134.43
220,361234.54,3714176.05,60,14.83
221,361235.58,3714183.18,60,135.16
222,361241.22,3714193.24,60,6.06
223,361226.96,3714201.61,60,134.73
224,361224.71,3714182.37,60,55.89
225,361214.88,3714186.26,60,97.08
226,361195.78,3714176.40,60,135.94
227,361211.24,3714152.42,90,56.10
228,361180.48,3714181.97,60,48.61
229,361184.09,3714163.00,60,68.19
230,361171.15,3714152.52,60,49.09
231,361178.20,3714142.03,60,68.68
232,361170.99,3714139.31,90,103.03
233,361187.86,3714148.40,60,61.03
234,361198.17,3714146.24,60,56.67
235,361203.35,3714150.04,90,103.56
236,361156.60,3714131.54,60,118.90
237,361145.25,3714136.90,60,47.03
238,361148.11,3714126.85,60,9.01
239,361122.96,3714125.84,60,230.93
240,361095.04,3714113.89,60,73.74
241,361101.80,3714116.64,60,91.73
242,361108.81,3714118.57,60,64.81
243,361114.56,3714120.67,60,74.92
244,361097.24,3714126.18,60,5.57
245,361099.84,3714130.27,60,9.70
246,361113.58,3714151.32,120,184.23
247,361108.17,3714131.99,60,58.57
248,361138.01,3714135.28,60,38.27
249,361133.35,3714125.44,60,72.37
250,361142.55,3714151.73,60,29.97
251,361130.07,3714154.26,60,208.53
252,361126.21,3714179.17,60,73.55
253,361120.98,3714165.74,60,262.32
254,361097.92,3714187.11,60,73.00
255,361111.69,3714176.55,60,67.78
256,361117.42,3714190.35,90,128.55
257,361102.47,3714207.80,60,79.27
258,361101.54,3714199.98,60,41.48
259,361100.19,3714219.26,60,39.58
260,361111.66,3714219.88,60,41.64
261,361134.04,3714220.08,60,107.63
262,361124.58,3714205.07,60,73.04
263,361129.08,3714194.96,60,65.84
264,361136.87,3714207.48,90,115.60
265,361149.57,3714197.75,60,72.43
266,361139.32,3714196.50,60,65.31
267,361149.17,3714173.21,60,227.80
268,361167.54,3714172.38,60,122.28
269,361167.59,3714185.06,60,168.49
270,361161.01,3714200.03,60,68.63
271,361154.77,3714210.47,60,57.47
272,361167.85,3714217.35,60,62.60
273,361178.92,3714223.24,60,228.62
274,361178.79,3714200.31,60,32.54
275,361172.55,3714209.08,60,52.56
276,361185.99,3714205.32,60,91.18
277,361198.48,3714216.82,90,81.41
278,361202.23,3714203.64,60,125.48
279,361210.23,3714223.89,60,35.68
280,361195.90,3714227.62,60,55.77
281,361189.81,3714236.38,60,28.05
282,361186.50,3714249.31,60,74.85
283,361172.48,3714236.68,60,75.81
284,361157.93,3714230.91,60,224.29
285,361157.82,3714258.68,60,39.71
286,361165.96,3714243.93,60,95.00
287,361174.14,3714257.82,60,75.47
288,361182.46,3714260.42,60,38.77
289,361179.30,3714273.06,60,93.07
290,361168.81,3714276.02,60,66.95
291,361160.91,3714290.72,60,4.27
292,361167.62,3714294.60,60,58.62
293,361154.41,3714280.28,60,24.81
294,361140.74,3714277.47,60,26.58
295,361129.79,3714260.57,60,170.49
296,361146.61,3714254.40,60,154.85
297,361155.10,3714247.30,60,155.51
298,361141.15,3714242.03,60,23.02
299,361134.35,3714231.96,60,37.52
300,361116.42,3714241.82,60,95.33
301,361114.17,3714228.41,60,51.09
302,361101.74,3714227.67,60,46.83
303,361104.99,3714241.57,90,69.28
304,361098.74,3714249.33,60,49.00
305,361099.50,3714261.80,60,59.87
306,361108.77,3714249.66,60,42.70
307,361119.24,3714265.09,90,27.46
308,361100.51,3714287.22,60,146.46
309,361114.25,3714297.16,60,85.76
310,361122.53,3714284.41,60,68.13
311,361114.43,3714280.47,90,67.77
312,361125.42,3714269.63,90,25.34
313,361135.10,3714274.29,90,31.40
314,361131.47,3714288.39,60,79.22
315,361124.66,3714299.42,60,58.94
316,361139.56,3714293.17,60,68.15
317,361146.27,3714298.03,60,65.13
318,361132.85,3714302.75,60,47.03
319,361113.41,3714319.88,60,86.89
320,361121.44,3714313.85,60,39.53
321,361103.72,3714316.04,60,130.19
322,361094.81,3714326.34,60,82.69
323,361103.27,3714345.35,60,71.13
324,361103.00,3714333.29,60,115.99
325,361100.46,3714360.93,60,99.36
326,361119.65,3714353.07,60,174.72
327,361127.79,3714355.03,60,191.70
328,361144.99,3714365.74,60,49.35
329,361150.34,3714344.93,60,75.57
330,361135.25,3714356.35,60,129.62
331,361132.80,3714330.07,60,73.98
332,361139.98,3714332.44,60,85.04
333,361143.85,3714320.99,60,26.50
334,361192.66,3714340.23,60,21.75
