BldCode,CenterX,CenterY,Height,Area
1,367892.50,3716334.20,60,151.29
2,367869.82,3716328.32,60,329.03
3,367824.28,3716334.89,60,934.73
4,367743.34,3716268.73,60,298.85
5,367736.80,3716292.97,60,169.61
6,367803.77,3716300.25,60,2955.75
7,367880.79,3716313.53,60,518.79
8,367845.17,3715915.92,60,47.34
9,367872.84,3715880.30,60,14.53
10,367850.19,3715873.57,60,2273.19
11,367883.59,3715812.06,60,259.96
12,367889.84,3715844.86,60,827.73
13,367977.25,3715821.92,60,22.98
14,368065.24,3715883.00,60,219.69
15,368074.09,3715896.76,60,49.78
16,368080.44,3715889.36,60,67.37
17,368103.13,3715898.91,60,217.07
18,367975.12,3716315.21,60,112.15
19,368184.92,3716296.32,60,57.83
20,368194.93,3716293.94,60,56.15
21,368195.89,3716285.57,60,7.78
22,368177.32,3716190.14,60,178.55
23,368249.12,3716096.71,60,62.16
24,368239.53,3716103.30,60,43.02
25,368254.32,3716120.09,60,98.92
26,368203.42,3716177.43,60,73.79
27,368218.52,3716280.35,60,57.95
28,368243.85,3716292.02,60,205.47
29,368246.10,3716309.03,60,48.47
30,368259.33,3716302.27,60,48.10
31,368266.43,3716247.15,60,9.91
32,368287.63,3716278.23,60,20.77
33,368291.03,3716283.86,60,18.78
34,368277.01,3716282.64,60,107.41
35,368291.30,3716302.79,60,112.97
36,368308.34,3716290.80,60,40.02
37,368302.43,3716295.04,60,19.15
38,368309.23,3716302.90,60,126.89
39,368322.81,3716299.47,60,108.28
40,368325.23,3716251.13,60,23.65
41,368322.37,3716243.62,60,26.33
42,368295.10,3716254.92,60,86.89
43,368322.35,3716228.91,60,15.17
44,368352.34,3716235.00,60,51.48
45,368378.86,3716235.73,60,96.50
46,368360.16,3716248.21,60,96.85
47,368345.42,3716248.14,60,74.82
48,368332.11,3716244.77,60,114.51
49,368339.38,3716262.96,60,141.86
50,368336.83,3716298.64,60,120.00
51,368351.57,3716297.70,60,209.18
52,368356.88,3716284.70,60,21.63
53,368374.22,3716297.74,60,59.00
54,368390.91,3716285.92,60,12.07
55,368380.26,3716271.68,60,197.49
56,368358.11,3716269.45,60,194.49
57,368388.87,3716246.07,60,33.33
58,368388.78,3716240.00,60,19.37
59,368384.00,3716258.34,60,169.74
60,368408.54,3716267.10,60,5.11
61,368404.44,3716276.14,60,83.34
62,368400.79,3716287.88,60,23.05
63,368411.50,3716302.94,60,272.15
64,368430.37,3716303.42,60,114.47
65,368431.04,3716323.00,60,47.78
66,368420.07,3716326.90,60,117.41
67,368397.17,3716328.26,60,93.28
68,368407.51,3716326.82,60,114.07
69,368374.84,3716331.70,60,118.64
70,368386.10,3716330.39,60,84.04
71,368384.08,3716309.24,60,199.93
72,368381.68,3716322.47,60,7.39
73,368357.92,3716336.02,60,235.23
74,368356.41,3716314.68,60,167.89
75,368340.95,3716319.53,60,99.56
76,368334.16,3716312.21,60,28.90
77,368340.39,3716339.34,60,157.81
78,368293.22,3716349.74,60,225.31
79,368307.68,3716345.38,60,9.01
80,368320.56,3716344.01,60,198.44
81,368314.94,3716324.30,60,119.28
82,368325.39,3716317.84,60,173.96
83,368312.22,3716311.69,60,24.59
84,368304.82,3716324.50,60,93.20
85,368291.82,3716325.46,60,130.71
86,368295.90,3716311.79,60,27.91
87,368278.21,3716326.78,60,283.39
88,368275.08,3716355.17,60,138.23
89,368263.15,3716358.82,60,113.18
90,368249.77,3716359.05,60,116.66
91,368245.53,3716338.35,60,138.49
92,368265.25,3716334.25,60,83.40
93,368263.98,3716316.99,60,61.77
94,368247.33,3716319.49,60,67.38
95,368245.70,3716328.82,60,12.81
96,368238.65,3716329.23,60,20.92
97,368238.31,3716315.22,60,20.25
98,368228.67,3716318.07,60,25.33
99,368205.18,3716324.39,60,118.53
100,368225.30,3716335.25,60,165.73
101,368205.65,3716359.56,60,93.46
102,368230.64,3716356.47,60,86.38
103,368240.12,3716352.07,60,7.86
104,368189.18,3716327.95,60,128.65
105,368194.39,3716345.39,60,104.62
106,368170.48,3716344.22,60,70.72
107,368171.19,3716329.42,60,7.13
108,368160.44,3716366.19,60,55.18
109,368149.93,3716347.43,60,42.25
110,368144.63,3716376.01,60,39.53
111,368141.33,3716359.89,60,85.99
112,368041.10,3716377.98,60,34.91
113,368005.46,3716318.67,60,47.65
114,368440.57,3716326.78,60,97.59
115,368451.60,3716324.70,60,85.07
116,368462.24,3716326.76,60,170.42
117,368475.95,3716329.52,60,133.57
118,368847.49,3716483.44,60,15.31
119,368852.21,3716489.30,60,33.13
120,368880.64,3716463.69,60,69.13
121,368894.28,3716474.67,60,145.91
122,368902.06,3716480.14,60,0.54
123,368900.75,3716486.54,60,20.18
124,368889.56,3716491.39,60,27.06
125,368877.84,3716486.16,60,88.55
