BldCode,CenterX,CenterY,Height,Area
1,365472.57,3716367.98,60,123.21
2,365459.65,3716388.34,60,61.09
3,365481.94,3716395.22,60,53.82
4,365478.31,3716403.36,60,29.86
5,365474.39,3716391.97,60,43.69
6,365465.76,3716392.47,60,69.01
7,365470.14,3716401.42,60,66.25
8,365466.33,3716415.75,60,9.30
9,365448.70,3716372.34,60,80.26
10,365442.07,3716365.98,60,83.40
11,365435.45,3716362.21,60,71.53
12,365425.18,3716357.58,120,97.51
13,365289.57,3716485.11,60,15.19
14,365225.47,3716446.13,60,57.05
15,365232.04,3716454.65,60,62.88
16,365239.71,3716456.08,60,66.67
17,365238.97,3716467.60,90,59.73
18,365250.18,3716476.22,60,100.88
19,365270.26,3716481.84,120,307.89
20,365224.54,3716417.26,60,191.94
21,365201.34,3716416.86,60,204.74
22,365199.35,3716421.93,60,58.81
23,365483.11,3716695.46,60,12.57
24,365460.09,3716691.76,60,202.94
25,365482.45,3716628.71,60,58.61
26,365474.72,3716442.37,60,25.70
27,365463.60,3716435.42,60,418.36
28,365534.83,3716437.06,60,162.83
29,365513.79,3716435.05,60,66.36
30,365498.91,3716434.54,60,56.41
31,365501.85,3716447.05,60,64.50
32,365484.90,3716444.86,60,71.11
33,365488.53,3716429.04,60,59.76
34,365476.42,3716412.17,60,46.57
35,365484.12,3716416.31,60,54.78
36,365490.10,3716407.67,60,48.03
37,365494.87,3716399.52,60,30.82
38,365500.03,3716406.03,60,57.89
39,365493.99,3716418.23,60,57.93
40,365504.51,3716423.61,90,62.34
41,365509.97,3716411.95,60,70.95
42,365514.00,3716386.79,60,217.03
43,365494.86,3716373.40,60,244.19
44,365550.28,3716408.91,60,128.73
45,365562.15,3716413.93,60,38.72
46,365573.46,3716442.20,60,142.10
47,365556.25,3716436.54,60,63.30
48,365548.27,3716435.46,90,89.88
49,365525.15,3716424.96,60,164.81
50,365585.34,3716443.62,60,154.47
51,365596.72,3716586.09,60,27.73
52,365608.77,3716599.83,60,99.21
53,365621.64,3716612.42,60,64.17
54,365646.53,3716630.43,60,17.07
55,365642.60,3716622.34,60,8.71
56,365632.69,3716622.70,60,46.28
57,365870.17,3716427.91,60,169.07
58,365870.86,3716442.65,60,129.69
59,365832.64,3716420.47,60,293.73
60,365809.09,3716414.79,60,245.71
61,365677.86,3716465.00,90,47.09
62,365720.68,3716465.56,150,1062.15
63,365744.27,3716431.10,60,542.75
64,365764.32,3716433.90,60,113.29
65,365704.35,3716411.99,60,423.83
66,365645.31,3716456.25,60,90.60
67,365651.74,3716459.58,60,32.61
68,365658.71,3716458.68,60,65.70
69,365655.38,3716411.80,120,2040.03
70,365672.34,3716460.41,60,168.97
71,365647.50,3716470.85,150,200.67
72,365629.81,3716468.77,120,132.90
73,365634.19,3716453.47,90,89.23
74,365610.38,3716456.34,60,176.51
75,365589.78,3716387.00,60,81.71
76,365583.12,3716406.10,60,130.03
77,365581.28,3716416.96,60,106.54
78,365579.29,3716384.89,60,67.17
79,365556.42,3716385.95,60,655.07
