BldCode,CenterX,CenterY,Height,Area
1,366234.53,3714671.80,60,163.37
2,366232.67,3714685.41,60,245.81
3,366234.08,3714720.15,60,94.82
4,366191.22,3714831.31,90,845.87
5,366201.78,3714793.24,150,1392.45
6,366215.71,3714743.02,150,160.84
7,366201.88,3714744.62,60,90.25
8,366183.20,3714744.09,60,169.99
9,366171.63,3714762.45,90,113.74
10,366159.65,3714777.43,60,14.72
11,366152.44,3714777.56,60,18.00
12,366157.42,3714751.52,60,382.50
13,366171.93,3714741.27,60,53.23
14,366117.56,3714736.50,60,95.50
15,366127.93,3714737.04,60,54.58
16,366136.90,3714737.15,120,49.46
17,366134.29,3714713.72,90,155.75
18,366199.41,3714736.39,60,16.03
19,366207.35,3714715.90,60,151.20
20,366222.54,3714718.87,60,112.88
21,366204.78,3714701.52,60,70.15
22,366214.31,3714689.32,60,106.23
23,366215.74,3714667.91,60,97.38
24,366183.66,3714651.15,60,110.90
25,366182.72,3714622.61,90,521.96
26,366141.78,3714614.85,90,138.35
27,366147.96,3714618.43,60,17.75
28,366129.13,3714616.94,60,134.71
29,366115.97,3714612.72,60,56.12
30,366131.04,3714634.06,60,80.48
31,366124.76,3714653.48,90,46.86
32,366110.88,3714653.81,60,147.48
33,366132.29,3714656.66,60,44.51
34,366142.12,3714634.96,60,112.91
35,366141.54,3714651.34,60,41.23
36,366140.65,3714658.93,60,46.04
37,366159.55,3714657.76,60,102.55
38,366135.82,3714677.22,60,111.49
39,366134.64,3714694.52,60,112.66
40,366124.69,3714673.27,90,31.45
41,366118.60,3714672.92,60,41.21
42,366121.80,3714684.01,60,105.46
43,366119.36,3714707.69,60,74.79
44,366118.74,3714717.86,90,94.13
45,366100.61,3714714.33,90,76.19
46,366089.03,3714701.40,90,40.65
47,366103.88,3714687.63,60,21.00
48,366098.25,3714683.04,90,34.63
49,366104.25,3714680.66,60,32.90
50,366102.22,3714671.55,60,93.96
51,366093.70,3714682.85,60,40.59
52,366092.09,3714671.34,60,45.59
53,366084.83,3714671.14,60,45.44
54,366072.62,3714684.84,60,82.48
55,366076.96,3714671.95,60,45.09
56,366055.50,3714660.94,60,54.67
57,366074.59,3714654.32,60,57.01
58,366085.67,3714654.42,60,82.73
59,366096.03,3714655.18,60,72.44
60,366088.15,3714618.27,60,76.63
61,366098.04,3714617.59,90,98.91
62,366079.39,3714618.03,60,90.47
63,366063.22,3714617.16,60,89.16
64,366054.50,3714636.13,60,14.19
65,366052.98,3714623.67,60,109.78
66,366049.47,3714635.86,60,34.67
67,366040.12,3714633.41,60,108.47
68,366029.02,3714633.80,60,86.51
69,366040.33,3714619.35,60,81.43
70,366003.95,3714631.77,60,105.54
71,365994.51,3714634.01,60,85.94
72,366015.99,3714630.48,60,150.53
73,366021.27,3714696.50,60,157.94
74,365994.17,3714694.59,60,35.67
75,366004.58,3714696.90,60,47.69
76,365998.07,3714716.90,60,210.32
77,365994.09,3714740.65,60,156.05
78,366010.86,3714713.76,60,129.03
79,366013.79,3714724.66,60,87.84
80,366031.51,3714719.85,60,128.07
81,366034.43,3714698.82,60,66.72
82,366036.53,3714688.73,90,66.30
83,366069.89,3714699.47,60,73.88
84,366069.52,3714711.21,60,127.36
85,366046.67,3714702.36,60,211.44
86,366047.70,3714721.74,60,63.13
87,366067.27,3714733.39,60,110.81
88,366085.67,3714733.03,90,64.64
89,366090.59,3714733.94,60,57.15
90,366098.92,3714734.04,60,109.63
91,366083.42,3714765.00,60,573.99
92,366064.69,3714748.59,60,179.96
93,366048.35,3714804.48,90,76.59
94,366041.86,3714796.78,60,124.77
95,366022.77,3714776.68,90,347.35
96,366031.97,3714747.00,120,278.13
97,366028.95,3714758.88,120,311.58
98,366011.15,3714743.98,60,125.06
99,365995.02,3714753.90,60,36.03
100,365988.62,3714766.03,60,41.67
101,365989.19,3714774.01,60,64.38
102,365986.42,3714806.36,60,165.72
103,366002.52,3714805.15,60,51.34
104,366012.51,3714805.51,90,84.71
105,366000.86,3714792.40,60,396.07
106,366026.68,3714795.68,60,70.78
107,366030.74,3714805.71,60,87.72
108,366039.69,3714805.87,60,49.93
109,366031.98,3714823.00,60,79.96
110,366020.57,3714823.16,120,100.47
111,366009.76,3714830.96,90,165.67
112,365986.21,3714824.46,60,143.39
113,365997.39,3714825.67,60,17.96
114,366003.24,3714825.76,60,65.41
115,365988.95,3714836.66,90,233.57
116,366019.18,3714835.32,90,98.27
117,365995.75,3714859.42,60,149.90
118,366018.10,3714870.50,60,35.81
119,366010.38,3714859.40,90,116.69
120,366019.61,3714859.19,60,76.14
121,366032.77,3714858.75,120,249.72
122,366035.88,3714835.76,60,261.03
123,366042.67,3714822.78,90,66.76
124,366063.87,3714856.40,120,121.41
125,366051.42,3714859.74,150,159.98
126,366063.43,3714863.60,90,44.88
127,366096.03,3714807.96,60,58.34
128,366088.89,3714824.42,60,76.68
129,366097.01,3714796.78,90,63.07
130,366096.84,3714787.15,60,65.57
131,366097.58,3714768.49,60,44.08
132,366111.51,3714765.82,60,5.17
133,366123.49,3714788.59,300,498.92
134,366152.30,3714805.63,60,53.95
135,366161.52,3714804.68,60,38.80
136,366153.57,3714865.38,90,77.87
137,366156.06,3714876.93,60,82.13
138,366165.06,3714844.84,60,278.10
139,366181.75,3714871.58,60,181.33
140,366193.66,3714863.40,60,85.77
141,366202.77,3714860.54,60,57.61
142,366199.94,3714881.84,60,412.93
143,366154.63,3714896.69,60,289.75
144,366114.87,3714889.97,60,1267.50
145,366042.50,3714898.67,60,679.66
146,366017.24,3714904.36,60,21.96
147,365986.68,3714902.12,150,786.25
148,365886.07,3714907.18,60,888.96
149,365895.57,3714809.80,60,134.78
150,365903.18,3714811.62,60,40.33
151,365907.04,3714811.72,60,36.54
152,365894.42,3714842.88,120,894.71
153,365897.64,3714886.42,60,33.50
154,365949.42,3714862.40,60,142.26
155,365976.04,3714860.06,120,59.35
156,365983.96,3714859.20,60,95.38
157,365940.51,3714805.73,90,45.93
158,365989.03,3714754.88,60,47.79
159,365967.78,3714779.93,60,882.46
160,365893.17,3714750.92,60,25.15
161,365890.60,3714786.60,60,400.27
162,365894.72,3714719.03,90,68.50
163,365940.32,3714694.86,60,279.75
164,365935.85,3714717.39,60,125.31
165,365981.78,3714718.03,60,134.21
166,365980.27,3714702.48,60,30.81
167,365977.44,3714685.28,90,61.22
168,365982.00,3714686.97,60,51.90
169,365985.83,3714687.32,90,40.72
170,365987.47,3714675.42,60,49.26
171,365979.87,3714674.89,60,58.08
172,365950.14,3714671.60,60,908.10
173,365933.59,3714646.68,60,435.46
174,365955.38,3714634.79,60,8.37
175,365959.91,3714639.59,60,68.43
176,365973.59,3714662.20,60,93.73
177,365982.40,3714658.26,60,140.39
178,365975.23,3714634.91,60,73.82
179,365968.21,3714635.55,60,51.20
