BldCode,CenterX,CenterY,Height,Area
1,367503.99,3713906.51,60,113.21
2,367510.38,3713903.99,60,1.57
3,367483.40,3713905.06,60,117.94
4,367487.22,3713929.91,60,19.89
5,367473.79,3713945.70,60,85.56
6,367452.77,3713945.70,60,69.92
7,367463.43,3713946.86,60,40.90
8,367448.70,3713971.06,60,116.34
9,367432.65,3713969.84,60,61.47
10,367439.37,3713969.91,60,53.44
11,367425.34,3713968.49,60,70.34
12,367434.07,3713944.67,60,84.78
13,367407.60,3713939.03,60,88.99
14,367402.00,3713904.00,150,679.44
15,367431.61,3713897.88,60,79.74
16,367385.63,3713899.14,60,22.02
17,367382.91,3713910.56,60,112.85
18,367230.59,3713911.47,60,56.99
19,367241.17,3713906.85,60,20.30
20,367214.12,3713924.67,60,184.18
21,367199.84,3713928.20,60,159.59
22,367245.77,3713945.54,60,16.64
23,367257.18,3713950.06,60,132.48
24,367279.04,3713964.49,60,72.12
25,367268.10,3713958.75,60,66.31
26,367288.12,3713970.34,90,51.91
27,367287.84,3713958.49,60,83.93
28,367297.17,3713976.62,90,42.44
29,367313.72,3713979.99,60,75.66
30,367313.13,3713956.78,60,35.66
31,367314.20,3713948.16,60,59.87
32,367311.15,3713939.32,60,18.93
33,367320.15,3713904.22,60,9.16
34,367307.54,3713893.37,60,8.14
35,367329.10,3713892.25,60,14.22
36,367324.10,3713902.53,60,9.89
37,367332.65,3713900.44,60,111.21
38,367347.82,3713898.83,60,163.74
39,367354.16,3713915.44,60,54.20
40,367337.76,3713934.69,60,40.41
41,367344.81,3713916.49,60,102.02
42,367329.14,3713916.70,60,225.64
43,367336.47,3713983.03,60,63.64
44,367350.21,3713982.98,60,106.72
45,367342.76,3713953.53,60,340.45
46,367378.29,3713938.65,60,45.33
47,367379.73,3713925.73,60,125.53
48,367391.85,3713937.36,60,65.88
49,367397.71,3713941.36,90,55.33
50,367406.58,3713985.63,60,184.50
51,367406.67,3713971.07,60,131.62
52,367398.59,3714004.87,60,182.30
53,367398.55,3714023.49,60,108.97
54,367409.26,3714028.35,120,90.45
55,367376.02,3714011.73,60,130.49
56,367350.48,3714000.72,60,172.02
57,367336.25,3713995.46,60,63.99
58,367324.93,3713986.29,120,131.02
59,367437.69,3713989.30,300,375.89
60,367457.90,3714035.83,60,111.93
61,367494.29,3714049.41,60,441.69
62,367694.12,3714014.81,60,238.57
63,367689.44,3714070.90,60,885.34
64,367695.22,3714115.59,60,49.87
65,367695.89,3714128.21,90,62.99
66,367685.78,3714120.00,120,56.15
67,367680.11,3714118.97,60,62.96
68,367687.15,3714104.47,60,186.51
69,367639.77,3714046.49,240,713.83
70,367670.43,3714009.47,60,175.32
71,367657.10,3714016.85,90,180.26
72,367646.24,3714009.85,60,77.65
73,367628.26,3713987.14,330,659.21
74,367635.37,3714013.28,90,156.36
75,367603.78,3714039.63,90,167.35
76,367605.19,3714010.36,60,202.05
77,367627.35,3714007.46,60,10.07
78,367621.84,3714016.03,60,170.35
79,367604.54,3714060.37,90,146.54
80,367621.46,3714082.87,60,1134.39
81,367540.61,3714063.58,300,517.75
82,367493.54,3714028.81,60,113.81
83,367493.31,3714014.42,60,222.87
84,367503.92,3713998.21,60,14.87
85,367501.06,3713983.13,60,73.40
86,367495.00,3713994.39,90,120.18
87,367480.08,3714028.39,60,227.90
88,367471.02,3713988.35,180,328.18
89,367479.13,3713978.02,60,17.08
90,367492.81,3713979.98,90,126.62
91,367500.96,3713972.48,60,74.91
92,367504.73,3713927.04,90,102.93
93,367563.16,3713941.09,270,349.25
94,367519.49,3713939.72,120,284.51
95,367519.23,3713901.59,60,97.08
96,367520.10,3713916.99,120,162.01
97,367538.12,3713910.65,60,350.85
98,367559.65,3713912.85,60,228.93
99,367589.29,3713932.51,60,965.39
100,367575.24,3713983.79,60,373.05
101,367611.08,3713938.53,60,651.93
102,367638.10,3713939.03,60,971.94
103,367660.09,3713955.35,60,75.61
104,367672.40,3713983.09,60,135.87
105,367676.09,3713940.60,90,138.92
106,367676.11,3713912.57,60,122.74
107,367693.13,3713927.94,60,249.93
108,367687.29,3713943.65,60,144.51
109,367696.74,3713985.41,60,164.46
