BldCode,CenterX,CenterY,Height,Area
1,365635.97,3714203.23,90,161.30
2,365628.89,3714208.10,120,97.52
3,365637.99,3714225.80,90,242.44
4,365655.37,3714213.68,60,8.41
5,365651.04,3714216.59,90,74.20
6,365663.07,3714226.65,90,68.97
7,365645.08,3714262.77,60,58.17
8,365643.43,3714249.91,90,82.13
9,365635.20,3714249.16,120,106.67
10,365636.19,3714258.09,90,25.58
11,365635.27,3714266.84,60,38.64
12,365634.21,3714281.04,90,33.15
13,365639.61,3714280.61,60,30.68
14,365646.08,3714276.97,90,89.82
15,365696.40,3714271.29,60,34.34
16,365784.75,3714260.75,60,67.60
17,365837.95,3714254.03,60,28.82
18,365844.44,3714248.16,150,249.29
19,365810.78,3714247.56,60,703.12
20,365827.21,3714223.62,60,9.48
21,365815.91,3714205.37,60,86.23
22,365835.02,3714224.51,90,52.17
23,365846.46,3714224.00,90,62.49
24,365837.77,3714185.11,60,390.53
25,365836.20,3714128.96,60,46.92
26,365820.80,3714102.79,300,266.26
27,365751.83,3714110.93,60,91.35
28,365752.77,3714127.10,60,53.56
29,365738.14,3714139.86,120,28.76
30,365752.34,3714137.61,150,23.79
31,365755.50,3714134.21,90,50.31
32,365774.80,3714122.81,150,1137.31
33,365820.36,3714118.28,330,470.27
34,365810.21,3714132.38,90,157.30
35,365822.67,3714130.99,120,41.01
36,365829.00,3714130.27,90,56.17
37,365827.64,3714179.09,240,115.04
38,365811.32,3714181.32,120,190.51
39,365806.56,3714201.23,60,12.46
40,365801.44,3714209.43,120,27.87
41,365798.35,3714209.74,60,29.66
42,365788.05,3714211.55,60,115.25
43,365785.87,3714189.47,60,841.52
44,365738.16,3714187.86,60,124.72
45,365741.11,3714195.04,90,38.23
46,365740.45,3714212.32,90,61.64
47,365740.93,3714218.56,120,91.57
48,365762.54,3714216.62,90,30.92
49,365765.87,3714207.94,120,265.88
50,365785.15,3714229.82,60,56.93
51,365791.38,3714229.43,90,22.44
52,365778.90,3714234.47,90,53.82
53,365770.47,3714235.07,90,101.89
54,365765.29,3714262.22,60,44.64
55,365764.27,3714253.26,90,32.23
56,365763.37,3714238.66,60,92.61
57,365742.62,3714238.78,60,185.67
58,365743.91,3714247.98,90,48.28
59,365748.73,3714264.18,90,65.98
60,365742.83,3714259.04,60,207.47
61,365720.47,3714265.90,120,245.99
62,365732.92,3714237.83,60,46.46
63,365709.60,3714237.60,60,23.41
64,365713.54,3714252.85,90,106.68
65,365679.47,3714225.54,90,40.05
66,365688.10,3714222.31,90,33.71
67,365690.15,3714214.32,120,146.69
68,365725.76,3714217.34,120,203.05
69,365739.37,3714204.66,60,136.56
70,365729.75,3714193.69,90,136.64
71,365718.99,3714191.04,60,170.87
72,365709.96,3714210.91,90,365.55
73,365705.82,3714190.77,60,88.17
74,365688.23,3714197.70,90,104.14
75,365678.38,3714194.81,60,139.47
76,365671.99,3714225.74,60,63.70
77,365665.89,3714215.53,60,157.83
78,365663.65,3714196.49,60,86.32
79,365650.38,3714203.46,120,189.03
80,365624.56,3714142.38,60,126.70
81,365629.36,3714150.41,90,62.46
82,365639.22,3714142.04,300,364.71
83,365658.08,3714123.98,210,217.92
84,365645.72,3714119.73,90,64.01
85,365698.54,3714120.45,60,78.78
86,365681.74,3714131.29,270,477.18
87,365700.40,3714139.56,60,65.01
88,365733.42,3714139.67,90,71.20
89,365723.19,3714140.64,90,134.95
90,365734.68,3714121.90,60,170.05
91,365722.67,3714122.67,60,212.30
92,365705.22,3714128.31,60,135.67
93,365638.00,3714122.28,90,58.65
94,365630.57,3714121.81,60,73.18
95,365620.58,3714136.65,90,27.89
