BldCode,CenterX,CenterY,Height,Area
1,367425.50,3716555.74,60,6.25
2,367428.71,3716611.65,60,4.50
3,367462.70,3716497.53,60,206.96
4,367464.56,3716417.45,60,70.68
5,367488.66,3716355.58,60,5.08
6,367495.48,3716384.51,60,107.38
7,367500.29,3716370.00,60,79.39
8,367496.57,3716398.56,60,152.57
9,367488.87,3716419.41,60,155.07
10,367474.21,3716423.77,60,77.63
11,367499.05,3716427.04,60,66.10
12,367504.93,3716432.95,60,77.54
13,367496.04,3716442.30,60,94.85
14,367526.35,3716463.53,60,39.66
15,367536.71,3716460.11,90,181.69
16,367525.35,3716450.82,60,61.60
17,367516.04,3716444.57,60,110.69
18,367516.12,3716435.34,60,7.61
19,367512.68,3716431.31,60,14.60
20,367559.46,3716475.52,60,61.75
21,367550.37,3716471.10,60,68.77
22,367545.07,3716470.89,60,1.99
23,367535.37,3716530.94,60,149.68
24,367533.87,3716468.66,60,36.16
25,367512.25,3716535.88,60,22.69
26,367520.97,3716535.59,60,107.19
27,367562.69,3716559.36,60,3126.05
28,367817.00,3716373.11,60,175.74
29,367804.36,3716350.76,60,45.05
30,367790.65,3716363.10,60,184.48
31,367734.66,3716375.12,60,39.79
32,367753.18,3716370.98,60,164.57
33,367760.36,3716392.48,60,107.45
34,367558.33,3716324.80,60,17.70
35,367548.36,3716324.51,60,40.65
36,367541.14,3716324.69,60,20.59
37,367509.18,3716330.16,60,82.95
38,367502.05,3716357.62,60,200.78
39,367507.09,3716336.50,60,12.82
40,367561.63,3716296.91,60,331.77
41,367611.22,3716303.26,60,205.81
42,367170.93,3716316.27,60,30.31
43,367384.06,3716382.75,60,172.18
44,367363.82,3716445.43,60,29.29
45,367348.37,3716452.54,60,242.62
46,367307.51,3716406.26,60,15.60
47,367171.49,3716347.50,60,67.68
48,367146.06,3716349.66,60,29.96
