BldCode,CenterX,CenterY,Height,Area
1,362929.22,3715798.83,60,62.92
2,362922.14,3715800.45,60,64.57
3,362912.39,3715805.07,60,140.59
4,362912.20,3715813.43,60,17.41
5,362896.73,3715811.07,60,56.99
6,362894.88,3715802.79,60,59.03
7,362898.35,3715819.22,60,62.92
8,362754.37,3715893.15,60,122.43
9,362767.76,3715890.15,60,65.43
10,362797.15,3715877.88,60,58.77
11,362777.91,3715882.50,60,119.08
12,362779.67,3715867.70,60,108.42
13,362768.13,3715816.03,60,45.09
14,362772.43,3715837.29,60,99.38
15,362767.54,3715847.30,60,75.23
16,362765.77,3715863.93,60,85.93
17,362758.09,3715852.77,60,38.75
18,362745.93,3715846.15,60,162.26
19,362742.06,3715833.46,60,99.21
20,362755.31,3715836.50,60,67.54
21,362759.16,3715818.30,60,57.46
22,362751.65,3715813.20,60,49.17
23,362744.32,3715812.09,60,78.08
24,362736.49,3715812.25,60,92.68
25,362726.07,3715811.67,60,72.70
26,362713.80,3715824.60,60,27.81
27,362711.85,3715842.99,60,323.07
28,362707.96,3715858.74,60,274.31
29,362733.81,3715857.98,60,54.29
30,362747.23,3715863.30,60,143.39
31,362761.02,3715874.76,60,76.45
32,362744.92,3715878.47,60,150.17
33,362740.00,3715899.35,60,83.42
34,362706.39,3715886.15,60,216.19
35,362709.90,3715901.08,60,5.72
36,362708.50,3715910.44,60,88.62
37,362719.63,3715903.52,60,69.71
38,362697.03,3715912.79,60,49.92
39,362673.22,3715891.23,90,345.69
40,362689.20,3715823.85,60,113.07
41,362699.20,3715825.40,60,69.23
42,362685.56,3715815.76,60,8.79
43,362678.46,3715820.53,60,110.91
44,362668.94,3715817.67,60,55.81
45,362651.87,3715801.41,60,84.88
46,362647.89,3715840.91,60,46.91
47,362644.92,3715848.34,60,120.80
48,362616.78,3715911.07,60,41.96
49,362605.62,3715909.13,60,64.57
50,362606.70,3715894.81,60,14.52
51,362591.62,3715908.96,60,133.71
52,362603.96,3715921.47,90,37.80
53,362589.19,3715940.83,60,324.86
54,362611.73,3715957.81,60,53.67
55,362614.83,3715923.60,60,42.17
56,362616.80,3715932.08,60,55.21
57,362616.66,3715938.48,60,69.30
58,362615.77,3715945.41,60,68.37
59,362644.22,3715940.50,60,67.53
60,362634.02,3715939.36,60,76.24
61,362638.03,3715921.80,60,195.34
62,362636.91,3715891.34,90,353.05
63,362678.60,3715947.36,60,6.98
64,362633.38,3715951.10,60,58.80
65,362618.42,3715956.21,60,54.85
66,362597.64,3715964.22,60,51.92
67,362601.12,3715942.28,90,179.97
68,362433.68,3716019.92,60,3.43
69,362453.59,3716012.77,60,144.17
70,362447.82,3715992.73,60,115.22
71,362457.46,3715972.28,60,116.61
72,362524.50,3715980.92,120,2069.72
73,362506.57,3715928.40,120,1342.93
74,362554.13,3715849.40,60,39.72
75,362474.05,3715904.71,60,96.85
76,362664.34,3715360.74,60,108.23
77,362668.32,3715340.36,60,5.10
78,362671.93,3715332.48,90,62.90
79,362673.54,3715348.28,60,137.60
80,362677.14,3715370.32,60,87.80
81,362684.33,3715365.19,60,7.05
82,362680.66,3715378.00,60,3.06
83,362672.67,3715382.30,90,102.58
84,362677.82,3715387.95,60,4.76
85,362668.68,3715397.06,60,61.86
86,362658.75,3715386.81,60,112.18
87,362661.24,3715373.67,60,71.73
88,362645.78,3715403.37,60,6.51
89,362654.09,3715398.67,60,114.11
90,362662.28,3715401.57,60,4.79
91,362664.98,3715410.60,60,88.74
92,362660.43,3715422.79,60,149.10
93,362650.19,3715410.10,60,74.74
94,362646.91,3715421.05,60,130.76
95,362636.49,3715438.93,90,89.10
96,362639.86,3715516.46,60,123.50
97,362646.53,3715458.31,90,60.15
98,362644.76,3715470.77,90,87.14
99,362652.96,3715479.72,60,104.61
100,362653.59,3715493.50,60,38.48
101,362644.42,3715492.03,60,113.22
102,362652.37,3715500.56,60,12.06
103,362653.28,3715519.03,60,63.82
104,362660.17,3715498.29,60,68.52
105,362680.08,3715501.79,60,262.70
106,362662.83,3715488.82,60,55.92
107,362672.59,3715489.59,60,53.45
108,362687.06,3715491.94,60,100.13
109,362686.67,3715478.32,60,68.18
110,362695.18,3715479.27,60,48.32
111,362698.04,3715468.75,60,73.98
112,362689.69,3715465.94,90,59.32
113,362692.14,3715449.77,60,113.65
114,362678.88,3715448.49,60,69.85
115,362677.06,3715465.18,60,134.37
116,362672.50,3715475.28,60,124.99
117,362662.25,3715461.47,60,89.99
118,362668.27,3715457.64,60,4.34
119,362665.16,3715444.85,60,109.55
120,362653.92,3715460.15,90,43.57
121,362650.34,3715440.89,60,130.67
122,362683.32,3715417.67,60,93.41
123,362676.32,3715440.62,60,10.39
124,362679.37,3715429.14,60,80.64
125,362694.86,3715432.67,60,113.71
126,362698.09,3715421.51,60,113.72
127,362693.85,3715413.98,60,7.21
128,362686.91,3715406.19,60,98.88
129,362683.68,3715399.37,60,4.99
130,362690.21,3715394.32,60,121.03
131,362693.57,3715381.53,60,83.48
132,362708.92,3715384.40,60,127.26
133,362705.23,3715398.01,60,98.83
134,362712.23,3715393.68,60,8.47
