BldCode,CenterX,CenterY,Height,Area
1,364129.36,3715155.22,60,63.98
2,364140.57,3715166.26,60,184.03
3,364138.13,3715152.09,60,103.06
4,364205.39,3715139.95,60,126.27
5,364206.83,3715154.87,60,211.39
6,364174.55,3715142.33,60,79.74
7,364173.38,3715157.98,60,218.09
8,364177.54,3715182.11,120,153.34
9,364166.65,3715162.81,90,47.00
10,364166.49,3715181.42,60,71.85
11,364164.39,3715189.57,60,24.73
12,364163.72,3715193.75,60,7.80
13,364178.66,3715195.38,60,87.71
14,364184.24,3715201.71,60,11.07
15,364209.63,3715197.34,90,71.97
16,364218.82,3715178.68,60,14.65
17,364216.63,3715142.00,60,56.73
18,364224.87,3715144.43,90,151.79
19,364221.03,3715162.16,90,101.69
20,364237.10,3715153.65,90,68.41
21,364237.83,3715170.74,60,34.35
22,364234.40,3715169.14,120,34.31
23,364223.01,3715193.91,60,28.07
24,364226.80,3715205.25,60,252.65
25,364238.82,3715207.07,90,71.62
26,364253.04,3715178.04,60,73.17
27,364226.56,3715178.78,60,565.71
28,364244.50,3715174.36,60,65.02
29,364268.50,3715196.97,60,34.20
30,364262.49,3715194.08,90,49.77
31,364274.03,3715198.54,60,31.11
32,364280.46,3715201.02,90,46.38
33,364276.98,3715186.40,60,108.37
34,364260.99,3715161.35,60,122.52
35,364282.26,3715164.36,120,72.77
36,364285.23,3715142.75,60,45.45
37,364278.08,3715140.86,60,59.27
38,364266.83,3715144.35,60,108.71
39,364239.25,3715147.07,60,48.18
40,364253.91,3715145.34,60,148.08
41,364246.74,3715135.69,60,4.85
42,364241.32,3715140.01,90,37.06
43,364326.50,3715137.61,60,21.53
44,364320.62,3715160.11,90,29.87
45,364313.08,3715165.31,90,72.07
46,364313.72,3715149.27,60,63.33
47,364304.65,3715145.91,60,61.16
48,364297.60,3715143.90,60,59.29
49,364291.46,3715142.77,60,59.87
50,364302.49,3715156.12,60,22.33
51,364297.62,3715163.72,60,67.52
52,364306.56,3715167.80,60,72.99
53,364299.29,3715171.84,60,23.54
54,364292.89,3715170.82,60,21.10
55,364291.88,3715193.53,60,51.87
56,364285.88,3715188.01,90,75.13
57,364298.85,3715194.94,60,88.16
58,364314.01,3715193.39,60,47.88
59,364307.99,3715192.35,60,65.34
60,364320.61,3715194.16,90,78.39
61,364342.18,3715195.98,90,85.20
62,364330.82,3715194.32,60,95.48
63,364343.35,3715177.15,90,55.44
64,364338.68,3715168.35,60,70.98
65,364318.24,3715171.56,60,62.03
66,364338.89,3715154.19,60,65.15
67,364338.33,3715145.32,60,57.41
68,364339.05,3715138.79,90,57.63
69,364350.83,3715140.23,60,55.50
70,364350.31,3715155.98,60,48.57
71,364366.10,3715161.00,60,95.32
72,364363.00,3715168.81,60,19.15
73,364362.95,3715174.33,90,45.26
74,364359.66,3715197.34,90,61.59
75,364372.12,3715178.93,60,107.82
76,364362.73,3715181.32,90,47.67
77,364386.89,3715184.01,60,65.70
78,364402.01,3715189.34,60,65.40
79,364403.61,3715173.66,60,121.99
80,364391.70,3715172.53,60,86.67
81,364375.59,3715166.23,60,70.24
82,364391.37,3715152.14,60,37.45
83,364391.11,3715160.79,60,71.10
84,364407.51,3715159.07,60,50.87
85,364402.80,3715158.21,90,22.62
86,364398.62,3715151.99,60,32.47
87,364402.33,3715139.74,60,32.08
88,364391.69,3715145.64,60,33.86
89,364378.36,3715144.46,60,66.18
90,364367.42,3715152.96,60,31.30
91,364376.27,3715157.03,60,57.26
92,364368.34,3715147.66,60,46.47
93,364369.89,3715140.71,90,51.96
94,364354.93,3715136.39,60,5.09
95,364443.26,3715147.22,60,39.21
96,364435.19,3715148.28,60,52.84
97,364412.20,3715143.84,60,55.27
98,364427.27,3715151.12,60,109.06
99,364422.81,3715174.98,90,77.67
100,364422.79,3715166.89,60,84.28
101,364433.52,3715195.43,60,67.05
102,364435.28,3715185.59,60,68.85
103,364419.98,3715187.58,90,200.92
104,364437.56,3715175.82,60,79.49
105,364465.91,3715171.29,90,22.97
106,364436.83,3715162.37,60,53.17
107,364440.28,3715157.04,60,33.75
108,364448.40,3715149.09,60,43.90
109,364453.21,3715163.37,60,77.14
110,364462.63,3715143.13,60,25.32
111,364457.30,3715152.38,60,87.93
112,364474.68,3715143.23,60,47.71
113,364471.09,3715154.63,90,63.91
114,364478.78,3715158.22,60,8.42
115,364483.04,3715147.04,60,16.54
116,364483.14,3715153.49,60,33.89
117,364484.58,3715161.54,60,30.91
118,364489.19,3715164.45,60,16.10
119,364480.28,3715166.91,60,40.25
120,364468.27,3715161.46,60,22.94
121,364466.60,3715166.96,60,49.31
122,364478.42,3715174.22,60,60.60
123,364489.55,3715175.62,60,98.37
124,364426.70,3715227.21,60,80.86
125,364429.38,3715213.91,60,68.50
126,364415.73,3715208.88,60,104.14
127,364411.17,3715234.23,60,120.27
128,364419.06,3715253.90,60,5.66
129,364357.94,3715257.40,60,101.48
130,364368.51,3715256.41,60,72.82
131,364372.08,3715243.78,60,57.09
132,364380.92,3715245.29,60,80.30
133,364376.93,3715258.23,60,62.93
134,364388.69,3715259.35,90,48.02
135,364396.58,3715261.49,60,56.57
136,364396.08,3715251.32,60,102.62
137,364393.11,3715229.49,60,103.82
138,364399.69,3715209.26,90,62.99
139,364390.90,3715208.43,60,72.52
140,364383.81,3715201.37,60,22.61
141,364382.30,3715209.55,60,35.38
142,364381.58,3715222.35,60,129.03
143,364365.89,3715221.32,60,52.42
144,364368.28,3715208.60,60,64.28
145,364368.83,3715201.31,60,24.77
146,364357.15,3715208.59,60,117.19
147,364353.44,3715236.83,90,70.44
148,364353.98,3715230.03,60,52.41
149,364366.88,3715237.55,90,49.31
150,364362.39,3715244.69,60,52.42
151,364350.64,3715243.44,90,51.00
152,364348.67,3715249.85,60,51.37
153,364348.06,3715257.99,60,41.19
154,364327.50,3715246.39,60,54.22
155,364328.08,3715251.72,120,46.61
156,364321.62,3715233.90,60,43.77
157,364327.73,3715237.35,90,58.99
158,364335.15,3715236.59,120,69.97
159,364340.52,3715213.89,60,21.82
160,364342.39,3715206.72,60,32.08
161,364333.13,3715211.08,60,68.33
162,364324.57,3715208.56,60,53.43
163,364316.55,3715208.79,60,41.47
164,364317.84,3715217.37,90,49.99
165,364324.16,3715218.17,60,18.23
166,364332.11,3715219.21,90,49.81
167,364306.56,3715215.10,90,91.86
168,364306.79,3715205.71,60,69.27
169,364286.64,3715212.54,60,51.06
170,364289.89,3715230.92,60,68.37
171,364313.84,3715231.42,60,62.97
172,364301.75,3715234.46,60,76.72
173,364285.19,3715252.84,60,103.11
174,364293.60,3715253.06,60,86.42
175,364306.36,3715250.24,90,197.19
176,364316.76,3715254.77,120,105.77
177,364272.85,3715372.28,90,44.00
178,364274.01,3715363.81,60,55.78
179,364258.24,3715363.34,90,42.33
180,364265.26,3715363.67,60,47.18
181,364256.46,3715371.51,60,28.13
182,364254.25,3715363.39,60,37.42
183,364239.08,3715364.73,60,59.60
184,364231.95,3715363.88,60,91.18
