BldCode,CenterX,CenterY,Height,Area
1,364621.77,3714316.77,120,192.49
2,364686.56,3714307.15,420,614.37
3,364714.09,3714302.14,150,161.90
4,364727.55,3714335.45,210,42.51
5,364719.15,3714333.41,60,168.85
6,364726.55,3714328.03,90,34.48
7,364699.35,3714336.51,90,100.46
8,364711.26,3714334.66,90,75.56
9,364726.42,3714356.03,150,87.54
10,364714.81,3714357.46,60,110.78
11,364678.80,3714363.19,90,100.36
12,364679.46,3714339.99,120,68.23
13,364693.49,3714337.37,120,81.51
14,364687.45,3714338.36,90,106.22
15,364675.62,3714323.72,60,38.33
16,364674.95,3714340.82,90,54.41
17,364671.45,3714341.01,120,46.84
18,364668.88,3714341.69,60,29.87
19,364666.29,3714342.05,90,44.76
20,364637.40,3714314.37,60,129.03
21,364641.22,3714346.09,60,50.50
22,364650.02,3714344.56,90,200.28
23,364659.01,3714343.22,150,58.74
24,364662.90,3714342.68,60,53.39
25,364639.60,3714377.48,150,319.88
26,364670.55,3714364.24,60,62.00
27,364659.27,3714376.61,90,725.96
28,364679.53,3714378.57,120,313.40
29,364647.06,3714391.69,60,131.98
30,364625.38,3714346.37,240,84.11
31,364629.30,3714351.34,60,26.10
32,364635.04,3714346.93,120,120.69
33,364707.08,3714418.09,90,208.85
34,364718.05,3714419.47,60,91.62
35,364729.13,3714407.60,90,451.30
36,364734.32,3714413.49,120,45.78
37,364718.51,3714399.64,60,18.82
38,364723.64,3714404.82,60,31.23
39,364707.87,3714394.99,60,351.47
40,364719.00,3714368.27,90,491.39
41,364708.52,3714375.55,120,464.71
42,364788.97,3714346.95,60,474.68
43,364777.70,3714357.64,120,90.82
44,364775.84,3714353.02,150,43.75
45,364782.98,3714362.79,90,130.31
46,364783.37,3714370.37,60,194.59
47,364793.11,3714375.43,120,20.91
48,364789.54,3714386.90,90,702.80
49,364807.73,3714372.74,150,36.68
50,364806.77,3714381.81,60,47.03
51,364812.02,3714392.02,60,18.38
52,364806.02,3714388.78,60,66.19
53,364808.57,3714403.81,120,211.72
54,364797.97,3714408.65,60,98.82
55,364787.25,3714410.35,60,22.20
56,364791.46,3714411.06,90,38.52
57,364786.50,3714404.75,180,66.97
58,364832.24,3714405.72,60,13.00
59,365026.41,3714224.66,60,873.76
60,365016.43,3714279.11,60,5.84
61,365009.95,3714290.76,60,146.20
62,365012.56,3714305.15,120,205.92
63,365034.75,3714287.25,240,192.22
64,365021.91,3714294.11,60,181.61
65,365028.75,3714288.98,120,119.06
66,365045.31,3714291.35,60,436.31
67,365060.49,3714303.71,120,124.30
68,365095.45,3714303.59,60,36.96
69,365083.30,3714297.29,150,189.15
70,365096.09,3714295.01,60,86.03
71,365100.25,3714302.18,90,36.31
72,365106.30,3714301.15,60,20.61
73,365109.22,3714291.49,60,71.64
74,365102.11,3714285.20,60,106.21
75,365091.67,3714271.29,60,721.74
76,365108.88,3714355.52,270,308.58
77,365117.18,3714343.46,150,50.47
78,365113.40,3714337.37,90,75.39
79,365110.59,3714325.06,90,100.56
80,365114.76,3714317.51,60,40.41
81,365101.88,3714330.47,60,139.34
82,365089.70,3714333.11,60,238.47
83,365094.17,3714326.15,90,34.81
84,365083.29,3714321.23,60,9.00
85,365065.52,3714327.92,60,59.07
