BldCode,CenterX,CenterY,Height,Area
1,359782.13,3714498.63,60,42.03
2,359753.78,3714510.02,60,60.89
3,359763.82,3714512.39,60,55.34
4,359746.54,3714498.35,60,70.84
5,359736.58,3714502.54,60,65.83
6,359647.06,3714534.71,60,37.97
7,359666.42,3714510.81,60,252.85
8,359663.09,3714521.53,60,48.21
9,359713.42,3714506.46,60,9.81
10,359709.59,3714513.18,60,75.41
11,359729.97,3714514.81,60,125.30
12,359737.26,3714524.75,60,57.08
13,359744.51,3714528.38,60,66.30
14,359752.08,3714535.06,60,48.81
15,359678.32,3714542.16,60,117.04
16,359660.35,3714539.95,60,137.47
17,359647.17,3714665.08,60,17.30
18,359757.60,3714541.51,60,60.00
19,359763.62,3714548.94,60,84.30
20,359773.07,3714564.46,60,52.77
21,359778.09,3714561.04,60,26.21
22,359784.78,3714572.95,60,54.38
23,359790.43,3714580.66,60,35.73
24,359794.21,3714588.05,60,41.91
25,359796.31,3714596.42,60,52.67
26,359799.79,3714607.73,60,66.12
27,359801.55,3714615.64,60,62.03
28,359810.68,3714657.54,60,62.95
29,359812.59,3714648.62,60,98.01
30,359809.35,3714635.46,60,34.74
31,359811.95,3714641.43,60,31.48
32,359806.70,3714627.47,60,83.42
33,359829.15,3714620.26,60,43.14
34,359823.89,3714622.41,60,63.66
35,359827.27,3714635.15,60,34.72
36,359833.95,3714633.34,60,44.63
37,359833.98,3714644.74,60,75.99
38,359835.41,3714651.27,60,41.72
39,359834.04,3714667.62,60,57.03
40,359835.20,3714659.94,60,55.16
41,359872.83,3714657.35,60,152.70
42,359861.80,3714639.98,60,428.18
43,359852.91,3714620.33,60,54.35
44,359847.12,3714624.27,60,43.39
45,359845.26,3714602.50,60,57.22
46,359821.98,3714610.63,60,81.54
47,359818.02,3714600.99,60,88.96
48,359830.60,3714598.56,60,59.17
49,359836.29,3714586.46,60,23.28
50,359844.08,3714580.29,60,68.17
51,359871.73,3714599.20,60,30.53
52,359860.84,3714589.03,60,77.03
53,359872.05,3714577.23,60,92.69
54,359858.85,3714565.80,90,155.81
55,359868.06,3714546.52,60,73.49
56,359874.49,3714540.50,60,70.49
57,359851.86,3714555.15,60,41.16
58,359845.40,3714561.24,60,39.92
59,359833.24,3714544.97,60,306.50
60,359819.64,3714557.41,60,67.63
61,359840.12,3714567.04,60,40.82
62,359834.79,3714572.59,60,45.38
63,359828.93,3714578.71,60,41.93
64,359823.62,3714583.51,60,39.74
65,359813.72,3714591.69,60,46.11
66,359809.89,3714583.10,60,63.78
67,359804.43,3714571.71,60,52.93
68,359799.39,3714563.33,60,52.10
69,359813.82,3714563.66,60,47.92
70,359785.64,3714546.27,60,84.30
71,359780.29,3714536.20,60,22.88
72,359777.72,3714539.59,60,26.82
73,359766.16,3714523.58,60,71.31
74,359778.83,3714509.05,60,43.30
75,359789.68,3714512.88,90,63.35
76,359803.36,3714518.46,90,160.98
77,359792.76,3714493.22,60,8.96
78,359836.76,3714502.11,60,60.76
79,359831.27,3714507.78,60,55.29
80,359818.54,3714532.80,90,204.34
81,359850.29,3714510.24,60,114.55
82,359842.55,3714519.36,60,116.74
83,359859.37,3714531.91,60,129.04
84,359865.54,3714495.60,60,94.47
85,359856.07,3714473.06,60,8.71
86,359853.10,3714484.65,60,75.94
87,359847.44,3714490.76,60,56.66
88,359893.69,3714500.14,60,32.28
89,359888.91,3714503.53,60,45.74
90,359883.36,3714509.50,60,76.00
91,359884.91,3714528.58,60,63.35
92,359903.24,3714514.14,60,61.59
93,359926.97,3714526.02,60,72.85
94,359932.44,3714521.08,60,57.49
95,359992.64,3714536.10,60,44.08
96,359983.41,3714535.17,60,50.37
97,359980.49,3714543.03,60,51.00
98,359974.49,3714561.81,90,181.20
99,359947.59,3714531.84,90,72.62
100,359940.84,3714535.14,60,53.38
101,359939.08,3714565.32,60,132.93
102,359952.72,3714551.13,60,21.01
103,359946.33,3714574.89,60,26.07
104,359927.13,3714578.40,60,96.71
105,359925.19,3714550.25,90,150.81
106,359935.11,3714541.07,60,84.32
107,359920.69,3714530.41,60,85.00
108,359910.74,3714540.29,60,220.80
109,359916.53,3714559.45,60,132.30
110,359905.98,3714565.10,60,96.96
111,359900.62,3714549.34,60,70.73
112,359895.61,3714554.46,60,64.60
113,359879.36,3714534.18,60,53.26
114,359885.53,3714564.27,60,64.43
115,359890.48,3714559.37,60,65.46
116,359882.61,3714589.27,60,90.87
117,359916.53,3714588.22,60,67.06
118,359903.15,3714677.94,60,12.44
119,359906.88,3714667.48,60,79.29
120,359898.90,3714663.93,60,10.83
121,359909.72,3714652.27,60,5.61
122,359913.84,3714659.64,60,85.59
123,359952.76,3714678.30,60,128.50
124,359965.17,3714671.75,60,91.70
125,359993.18,3714635.54,60,1996.44
126,359987.50,3714667.36,60,61.83
127,359961.36,3714630.57,60,81.37
128,359957.67,3714612.49,90,123.48
129,359977.87,3714582.65,60,65.43
130,359970.10,3714601.06,90,117.31
131,359990.68,3714545.21,60,47.37
132,359989.71,3714552.07,60,40.72
133,360011.57,3714555.38,60,163.61
134,360008.89,3714658.81,90,140.00
135,360002.63,3714666.80,60,190.69
136,360027.35,3714667.43,60,127.09
137,360021.19,3714651.02,60,34.16
138,360050.04,3714670.75,60,151.68
139,360042.42,3714650.92,60,54.82
140,360045.10,3714641.29,60,104.72
141,360032.35,3714650.09,60,114.77
142,360050.14,3714628.23,90,68.30
143,360057.97,3714620.49,60,73.71
144,360061.16,3714674.20,60,80.18
145,360064.48,3714607.71,60,114.84
146,360066.71,3714594.73,60,122.03
147,360058.51,3714536.76,90,129.43
148,360065.61,3714544.48,60,73.51
149,360069.41,3714581.90,60,189.97
150,360045.82,3714569.54,60,14.97
151,360050.50,3714552.46,60,202.19
152,360026.99,3714557.69,60,54.10
153,360022.05,3714543.08,60,98.43
154,360011.06,3714689.27,60,46.27
155,360012.47,3714677.81,60,73.35
156,360000.85,3714681.75,60,65.64
157,360002.53,3714691.60,60,34.24
158,359989.46,3714694.86,60,93.61
159,359984.96,3714688.86,60,18.85
160,359983.45,3714682.33,60,46.41
161,359964.52,3714699.58,60,106.56
162,359962.69,3714690.09,60,43.21
163,359969.66,3714687.65,60,42.15
164,359951.71,3714693.00,60,63.62
165,359934.41,3714693.73,90,350.12
166,359911.89,3714681.42,60,72.65
167,359918.01,3714700.31,60,213.87
168,359893.62,3714679.12,60,107.46
169,359906.14,3714707.43,60,110.10
170,359896.48,3714709.94,60,107.34
171,359813.55,3714789.64,60,59.34
172,359817.86,3714776.02,60,77.38
173,359821.16,3714754.05,60,10.52
174,359819.29,3714764.13,60,114.95
175,359827.95,3714772.08,60,40.37
176,359823.88,3714789.06,60,68.14
177,359844.70,3714721.32,60,404.53
178,359868.11,3714719.73,60,74.81
179,359858.81,3714718.70,60,105.57
180,359865.49,3714704.13,60,18.30
181,359876.29,3714714.97,90,105.98
182,359859.99,3714685.88,120,450.49
183,359848.62,3714701.29,60,27.67
184,359841.61,3714698.09,60,29.94
185,359834.03,3714676.86,60,72.00
186,359834.34,3714687.14,60,51.71
187,359818.64,3714678.63,60,36.77
188,359824.70,3714713.16,60,27.00
189,359828.51,3714709.02,60,37.29
190,359834.50,3714699.36,60,49.40
191,359829.37,3714728.67,60,134.66
192,359807.92,3714736.48,60,135.40
193,359801.13,3714699.37,60,32.85
194,359816.01,3714700.67,60,58.66
195,359814.40,3714689.18,60,65.33
196,359811.43,3714679.09,60,29.16
197,359801.06,3714693.00,60,41.32
198,359770.91,3714716.10,60,152.48
199,359771.16,3714740.46,60,78.32
200,359814.74,3714757.71,60,10.59
201,359801.19,3714765.03,60,45.87
202,359791.99,3714765.74,60,48.43
203,359785.74,3714778.39,60,164.82
204,359780.87,3714765.94,60,47.47
205,359764.66,3714773.53,60,195.87
206,359744.80,3714784.70,60,45.81
207,359731.37,3714761.09,60,152.38
208,359725.96,3714750.83,60,42.48
209,359724.96,3714738.30,60,68.69
210,359667.42,3714786.76,60,41.77
211,359653.18,3714761.58,60,16.88
212,359645.23,3714767.76,60,57.88
213,359639.86,3714776.89,60,34.38
214,359660.90,3714777.70,60,91.80
215,359684.88,3714816.56,60,11.90
216,359715.71,3714794.50,60,213.12
217,359737.05,3714796.04,60,52.33
218,359732.22,3714804.65,60,51.07
219,359715.14,3714823.67,60,415.48
220,359667.42,3714830.23,60,19.80
221,359455.47,3714984.56,60,92.18
222,359439.23,3715007.09,60,103.58
223,359444.91,3715000.23,60,75.68
224,359448.86,3714991.51,60,59.10
225,359416.79,3714982.54,60,42.69
226,359401.54,3714972.25,60,80.96
227,359413.63,3714971.72,60,26.53
228,359408.92,3714977.42,60,44.23
229,359421.82,3714974.97,90,55.00
230,359421.28,3714956.46,60,58.87
231,359425.24,3714948.87,60,46.77
232,359427.19,3714961.58,60,41.87
233,359431.86,3714963.95,60,33.94
234,359439.32,3714982.39,60,129.77
235,359439.87,3714970.63,60,6.06
236,359441.51,3714967.27,60,6.73
237,359448.60,3714970.25,60,60.03
238,359446.55,3714959.92,60,4.70
239,359437.37,3714955.15,60,41.83
240,359431.89,3714951.46,60,41.83
241,359440.94,3714937.46,60,100.28
242,359450.05,3714934.83,60,14.33
243,359458.58,3714923.09,60,160.75
244,359476.95,3714948.33,60,54.81
245,359464.41,3714946.62,60,55.22
246,359470.83,3714943.81,60,6.88
247,359457.97,3714953.10,60,68.33
248,359453.88,3714961.23,60,76.07
249,359460.01,3714976.73,60,74.19
250,359467.08,3714967.41,60,108.09
251,359489.10,3714952.45,60,59.82
252,359513.31,3714942.47,60,81.35
253,359495.20,3714937.34,60,90.47
254,359505.56,3714938.44,60,66.02
255,359496.18,3714925.14,60,62.99
256,359476.14,3714931.00,60,112.74
257,359480.65,3714916.94,60,86.07
258,359471.62,3714912.03,60,69.48
259,359463.01,3714908.78,60,51.21
260,359492.35,3714901.20,60,53.10
261,359497.92,3714902.95,60,42.14
262,359503.80,3714903.69,60,56.35
263,359511.38,3714905.00,60,68.74
264,359524.70,3714899.63,60,69.83
265,359560.51,3714899.97,60,11.53
266,359555.77,3714891.09,60,44.53
267,359567.10,3714897.73,60,32.79
268,359572.41,3714901.31,60,41.03
269,359553.87,3714909.56,60,36.83
270,359550.92,3714915.91,60,37.10
271,359554.69,3714926.52,60,70.34
272,359542.58,3714921.38,60,62.81
273,359543.36,3714909.47,60,99.39
274,359522.45,3714911.12,60,41.48
275,359517.06,3714908.62,60,40.60
276,359517.44,3714932.76,60,25.70
277,359540.42,3714936.55,60,70.91
278,359524.19,3714942.47,60,59.39
279,359562.02,3714918.82,60,72.47
280,359610.94,3714857.77,90,63.24
281,359581.88,3714862.73,60,221.06
282,359604.55,3714861.49,60,12.92
283,359569.94,3714878.73,60,348.55
284,359565.26,3714864.72,60,16.34
285,359550.06,3714797.68,60,28.50
286,359627.87,3714805.76,60,17.72
287,359629.18,3714784.68,60,70.03
288,359579.80,3714733.04,60,20.98
289,359535.15,3714761.10,60,58.84
290,359533.17,3714781.11,60,16.08
291,359463.96,3714878.43,90,94.71
292,359455.63,3714886.55,60,56.69
293,359445.17,3714906.04,60,13.07
294,359450.71,3714897.47,60,137.55
295,359445.13,3714910.18,60,11.04
296,359437.00,3714916.13,60,113.36
297,359430.03,3714929.55,60,101.04
298,359418.86,3714941.52,60,95.96
299,359413.11,3714952.81,60,64.23
300,359405.45,3714961.81,60,40.26
301,359384.64,3715025.63,60,6.79
302,359407.65,3714994.63,60,102.28
303,359416.15,3715045.90,60,97.04
304,359420.51,3715016.39,60,84.16
305,359428.78,3715018.77,60,2.68
306,359431.92,3715041.99,60,90.06
