BldCode,CenterX,CenterY,Height,Area
1,364126.02,3715372.50,60,99.18
2,364114.40,3715374.97,60,98.79
3,364125.40,3715381.31,60,70.65
4,364097.46,3715379.90,60,23.29
5,364089.82,3715372.90,60,113.22
6,364097.63,3715370.77,60,47.00
7,364072.56,3715370.61,60,80.96
8,364064.56,3715368.68,60,115.92
9,364039.80,3715368.02,60,166.38
10,364054.86,3715365.88,60,120.30
11,364104.98,3715424.49,60,25.24
12,364109.68,3715461.45,120,1634.86
13,364117.97,3715423.19,60,58.58
14,364060.73,3715495.40,120,2635.93
15,364057.11,3715521.25,60,25.54
16,364028.89,3715520.22,60,10.77
17,363958.88,3715501.92,60,15.24
18,363945.81,3715511.47,60,459.46
19,363899.02,3715516.59,60,121.36
20,363872.10,3715513.00,60,346.17
21,363824.12,3715509.61,120,282.43
22,363810.48,3715507.05,60,73.29
23,363804.18,3715484.30,60,131.97
24,363826.70,3715485.71,60,141.06
25,363841.17,3715488.57,60,161.29
26,363861.89,3715432.75,90,113.59
27,363863.20,3715446.75,60,117.99
28,363863.11,3715459.79,60,114.79
29,363876.43,3715453.58,60,50.58
30,363876.53,3715461.74,60,50.72
31,363885.24,3715458.88,60,62.19
32,363877.32,3715485.01,210,494.99
33,363887.79,3715508.68,60,150.48
34,363893.69,3715459.63,60,74.44
35,363917.46,3715463.19,90,44.56
36,363911.46,3715455.50,60,60.75
37,363903.44,3715457.78,60,111.30
38,363915.52,3715443.06,90,71.85
39,363920.78,3715430.28,60,73.60
40,363907.81,3715443.70,60,35.55
41,363907.12,3715430.58,60,106.21
42,363895.41,3715429.92,60,42.88
43,363902.23,3715442.78,90,30.90
44,363894.82,3715442.88,60,65.72
45,363885.75,3715446.24,60,59.53
46,363876.44,3715445.26,60,64.08
47,363885.18,3715436.96,90,38.87
48,363885.47,3715428.64,60,39.92
49,363878.20,3715434.69,60,46.53
50,363870.54,3715434.35,60,61.05
51,363874.36,3715412.82,60,51.94
52,363882.70,3715414.02,60,51.70
53,363890.58,3715399.55,60,115.12
54,363893.09,3715413.36,60,80.69
55,363908.87,3715414.49,60,196.00
56,363921.86,3715402.09,60,72.84
57,363912.49,3715401.63,60,69.53
58,363902.83,3715401.55,60,73.27
59,363896.94,3715379.09,60,84.60
60,363905.27,3715379.18,60,56.56
61,363910.53,3715368.94,60,99.38
62,363922.44,3715369.46,60,42.04
63,363918.36,3715377.39,60,105.22
64,363939.68,3715381.80,60,83.87
65,363923.11,3715414.59,90,46.84
66,363935.61,3715414.87,60,56.55
67,363949.95,3715415.14,60,59.01
68,363942.66,3715416.07,60,43.10
69,363957.29,3715416.04,60,39.17
70,363966.90,3715416.17,60,76.41
71,363964.23,3715437.60,60,109.34
72,363954.64,3715449.17,60,78.53
73,363949.41,3715437.18,60,132.52
74,363940.40,3715450.09,60,90.75
75,363937.08,3715435.79,60,92.83
76,363922.78,3715444.19,60,51.10
77,363922.04,3715454.27,60,99.32
78,363947.16,3715464.49,60,31.97
79,363939.18,3715464.28,90,43.66
80,363925.23,3715463.37,60,46.78
81,363920.62,3715486.31,60,130.11
82,363938.54,3715484.96,60,73.02
83,363954.90,3715484.58,60,203.17
84,363982.42,3715485.29,60,73.63
85,363972.18,3715484.27,90,78.02
86,363980.74,3715464.94,60,37.01
87,363970.67,3715464.15,120,79.73
88,363957.95,3715463.99,60,77.78
89,363966.67,3715448.88,90,36.77
90,363973.94,3715448.43,60,31.03
91,363974.69,3715436.70,60,70.38
92,363983.62,3715436.94,60,110.99
93,363985.10,3715449.68,60,75.03
94,363992.88,3715464.51,60,48.24
95,363986.71,3715463.81,60,29.43
96,363991.60,3715485.45,60,81.45
97,364009.09,3715487.67,60,37.21
98,363994.09,3715434.95,60,143.30
99,364019.68,3715358.18,60,66.67
100,363992.88,3715359.38,60,81.16
101,363984.85,3715358.81,60,71.83
102,363986.29,3715375.15,60,55.14
103,363984.97,3715383.03,60,22.49
104,363996.49,3715375.49,60,37.44
105,363994.64,3715383.33,90,64.23
106,363980.13,3715416.09,60,102.68
107,363971.49,3715382.70,60,26.34
108,363978.31,3715382.63,60,39.26
109,363969.77,3715371.72,60,128.53
110,363970.11,3715354.59,60,131.44
111,363955.40,3715371.47,90,25.89
112,363959.32,3715371.10,60,32.48
113,363950.97,3715370.54,60,28.00
114,363944.61,3715370.79,60,69.25
115,363947.30,3715353.83,60,92.01
116,363936.49,3715370.65,60,48.00
117,363936.58,3715352.56,60,77.39
118,363955.57,3715350.89,60,20.20
119,363922.63,3715351.98,60,97.89
120,363805.49,3715337.98,60,76.29
121,363806.27,3715351.93,60,23.56
122,363816.48,3715336.45,60,109.66
123,363832.79,3715340.26,60,232.16
124,363863.90,3715352.20,60,85.58
125,363863.98,3715342.26,60,58.18
126,363912.48,3715351.42,60,114.90
127,363898.36,3715351.17,60,197.84
128,363894.75,3715368.25,90,93.49
129,363884.29,3715346.54,60,108.28
130,363876.39,3715367.10,60,18.32
131,363865.47,3715367.61,60,76.72
132,363863.36,3715377.67,60,81.55
133,363873.10,3715379.20,60,74.56
134,363861.33,3715398.74,60,77.97
135,363864.03,3715414.44,60,108.51
136,363838.13,3715374.10,60,141.33
137,363847.76,3715379.61,60,15.03
138,363820.57,3715371.89,90,112.61
139,363828.79,3715374.67,60,33.01
140,363816.48,3715359.08,60,118.36
141,363803.71,3715368.82,60,51.87
142,363811.01,3715369.48,90,64.73
143,363815.68,3715407.57,90,66.60
144,363810.33,3715392.76,60,72.78
145,363798.56,3715389.53,60,142.12
146,363808.85,3715407.33,60,76.05
147,363824.00,3715407.83,60,99.98
148,363823.14,3715393.63,60,128.79
149,363839.27,3715393.82,60,131.24
150,363834.03,3715407.88,60,92.21
151,363823.57,3715460.58,60,42.96
152,363813.94,3715487.99,60,139.57
153,363795.69,3715484.27,60,78.87
