BldCode,CenterX,CenterY,Height,Area
1,360792.85,3713178.98,60,39.22
2,360788.60,3713196.83,60,59.51
3,360797.12,3713198.56,60,49.33
4,360801.14,3713180.63,60,46.76
5,360809.93,3713182.11,60,45.71
6,360810.16,3713201.91,60,108.86
7,360824.17,3713200.86,60,99.91
8,360802.65,3713229.56,60,94.11
9,360801.99,3713219.21,60,70.88
10,360791.86,3713216.68,60,50.42
11,360782.69,3713214.00,60,57.03
12,360781.65,3713234.03,60,46.29
13,360788.46,3713236.81,60,45.32
14,360797.22,3713244.91,60,52.00
15,360788.71,3713259.00,60,50.83
16,360773.89,3713231.88,60,56.46
17,360770.73,3713264.20,60,230.68
18,360760.90,3713284.95,60,72.50
19,360761.47,3713295.80,60,51.05
20,360753.90,3713297.66,60,55.43
21,360725.64,3713371.40,60,55.33
22,360810.64,3713406.45,60,77.87
23,360815.26,3713416.89,60,73.52
24,360819.94,3713405.96,60,67.40
25,360834.71,3713376.67,60,29.61
26,360834.75,3713372.79,60,30.79
27,360834.65,3713369.21,60,23.16
28,360810.77,3713366.05,60,78.49
29,360795.43,3713381.95,60,85.68
30,360769.20,3713393.19,60,97.62
31,360746.18,3713376.42,60,372.64
32,360765.88,3713383.47,60,26.07
33,360775.57,3713385.94,60,16.08
34,360759.08,3713358.02,90,59.61
35,360750.91,3713358.15,60,46.50
36,360759.07,3713366.34,60,12.65
37,360741.68,3713358.43,60,69.70
38,360729.59,3713362.74,60,46.80
39,360732.79,3713345.72,60,8.82
40,360732.78,3713355.17,60,40.08
41,360739.62,3713344.77,60,52.13
42,360747.12,3713328.28,60,88.22
43,360757.25,3713342.95,60,94.26
44,360770.31,3713341.13,60,73.70
45,360768.75,3713325.61,60,94.89
46,360757.68,3713326.20,60,62.58
47,360750.50,3713313.15,60,56.57
48,360761.10,3713312.42,60,61.68
49,360772.09,3713311.53,60,49.03
50,360770.41,3713295.12,60,53.42
51,360772.35,3713283.29,60,48.19
52,360780.58,3713293.72,90,56.47
53,360781.37,3713311.07,60,35.90
54,360790.24,3713309.75,90,46.30
55,360798.75,3713309.08,90,45.57
56,360779.71,3713322.07,60,56.87
57,360789.00,3713362.29,60,259.10
58,360785.87,3713350.75,60,10.52
59,360790.29,3713341.07,60,55.36
60,360809.82,3713320.13,60,59.61
61,360812.42,3713339.14,60,61.48
62,360829.59,3713345.58,60,46.95
63,360828.55,3713336.52,60,19.49
64,360806.91,3713291.16,60,62.80
65,360809.00,3713307.77,60,56.28
66,360797.10,3713289.13,60,48.27
67,360795.45,3713278.65,60,47.34
68,360789.10,3713292.10,60,47.98
69,360783.28,3713282.58,60,43.70
70,360804.98,3713277.65,60,43.98
71,360797.59,3713258.90,60,47.66
72,360807.16,3713258.69,60,54.09
73,360806.65,3713246.79,60,74.91
74,360844.31,3713338.92,60,45.32
75,360844.57,3713343.29,60,52.29
76,360898.66,3713328.19,120,38.96
77,360929.48,3713325.04,60,17.25
78,360919.14,3713344.15,120,6587.59
79,360834.60,3713361.38,60,132.24
80,360850.43,3713372.04,60,147.12
81,360845.60,3713396.97,120,745.24
82,361035.21,3713345.71,60,66.55
83,360998.01,3713333.74,60,108.39
84,361014.50,3713352.12,60,250.14
85,361018.25,3713283.02,90,134.93
86,361031.97,3713317.88,60,1979.28
87,361051.64,3713283.64,60,111.35
88,361036.78,3713283.59,60,130.48
89,361031.20,3713262.45,60,14.72
90,361036.04,3713271.60,60,100.86
91,361046.31,3713248.91,60,231.69
92,361059.70,3713254.34,60,102.04
93,361062.85,3713265.52,60,74.71
94,361078.01,3713256.42,60,147.95
95,361071.59,3713266.04,60,23.20
96,361060.91,3713224.15,60,58.37
97,361077.32,3713227.48,60,49.45
98,361079.12,3713213.25,60,4.27
99,361063.53,3713213.88,60,63.64
100,361053.19,3713211.78,60,60.55
101,361038.08,3713217.03,60,110.20
102,361050.97,3713221.50,60,58.18
103,361042.45,3713200.13,60,97.91
104,361032.89,3713201.00,60,87.46
105,361021.30,3713214.65,60,36.88
106,361022.82,3713234.53,60,83.88
107,361032.74,3713240.09,90,88.08
108,361023.39,3713246.50,60,52.66
109,361024.12,3713262.62,60,53.07
110,361023.07,3713273.73,60,65.67
111,361014.30,3713263.41,60,94.74
112,361014.53,3713248.27,60,66.79
113,361004.85,3713247.00,60,62.40
114,361004.42,3713235.29,60,67.66
115,361012.84,3713233.88,60,82.07
116,361005.56,3713215.73,60,59.30
117,361014.20,3713215.95,60,35.81
118,361015.67,3713205.59,60,83.44
119,360999.54,3713202.89,60,14.68
120,361004.78,3713262.54,60,51.92
121,361009.58,3713273.53,60,88.00
122,361006.60,3713284.50,60,52.46
123,360968.83,3713279.02,60,217.41
124,360837.78,3713202.26,60,80.69
125,360865.08,3713201.98,60,41.11
126,360864.78,3713190.35,60,37.53
127,360865.78,3713178.98,60,56.83
128,360865.90,3713166.47,60,59.81
129,360870.40,3713186.63,60,11.13
130,360868.58,3713195.82,60,6.86
131,360889.92,3713185.41,60,21.42
132,360921.54,3713174.27,60,74.14
133,360895.48,3713199.69,60,123.91
134,360918.49,3713185.26,60,111.50
135,360942.99,3713178.76,60,61.12
136,360939.02,3713199.50,60,40.19
137,360949.34,3713193.44,60,79.36
138,360950.93,3713178.20,60,58.25
139,360937.52,3713168.49,90,106.69
140,360898.99,3713124.07,90,320.63
141,360941.03,3713103.70,60,88.53
142,360935.85,3713086.72,60,92.54
143,360948.34,3713085.38,60,87.93
144,360958.84,3713066.12,60,132.77
145,360960.70,3713083.48,60,105.82
146,360971.92,3713102.90,240,178.46
147,360956.29,3713104.13,90,159.96
148,360995.19,3713108.27,90,238.86
149,361003.10,3713125.79,60,13.48
150,361003.05,3713130.66,60,8.72
151,360949.36,3713137.56,90,361.97
152,360973.35,3713178.45,60,124.16
153,360962.44,3713175.09,90,126.52
154,360961.79,3713185.97,60,9.60
155,360962.03,3713194.87,60,75.92
156,360970.51,3713196.06,60,45.68
157,360978.59,3713196.98,90,47.02
158,360984.87,3713189.79,90,60.18
159,360985.31,3713180.17,60,85.76
160,360988.10,3713196.66,60,37.63
161,361002.81,3713187.99,60,92.32
162,361014.74,3713187.06,60,84.61
163,360999.29,3713180.20,60,17.82
164,360982.73,3713150.67,90,333.08
165,361035.86,3713163.41,60,44.67
166,361023.14,3713164.32,60,112.24
167,361029.91,3713184.06,60,127.96
168,361045.20,3713185.43,60,128.90
169,361074.98,3713191.19,60,143.32
170,361068.27,3713132.21,60,64.46
171,361049.19,3713100.83,60,88.37
172,361055.44,3713117.54,60,67.76
173,361067.85,3713119.83,60,55.31
174,361075.89,3713122.47,60,37.78
175,361071.43,3713107.18,60,5.02
176,361077.59,3713088.09,60,119.73
177,361062.72,3713101.37,60,56.21
178,361065.19,3713088.79,60,71.37
179,361069.36,3713080.72,60,21.53
180,361065.69,3713077.57,60,7.06
181,361068.48,3713065.80,60,70.71
182,361050.86,3713077.13,60,105.42
183,361017.42,3713068.97,60,101.69
184,361027.93,3713090.98,60,121.16
185,361031.43,3713072.49,60,83.61
186,361050.66,3713089.20,60,107.49
187,361026.68,3713104.35,60,116.09
188,361004.84,3713100.79,60,8.51
189,360995.62,3713062.17,60,104.11
190,360996.34,3713073.65,60,102.31
191,360980.94,3713077.33,60,99.07
192,360979.58,3713064.06,60,97.69
193,360974.59,3713072.33,60,5.29
194,360963.93,3713050.38,60,87.82
195,360966.34,3713044.88,60,21.14
196,360982.62,3713050.37,60,63.52
197,360985.42,3713056.66,60,3.53
198,360986.30,3713035.09,60,87.78
199,360988.01,3713043.96,60,21.34
200,360989.63,3713053.26,60,4.15
201,360998.08,3713048.03,60,101.66
202,361001.19,3713033.03,60,97.90
203,361014.33,3713019.30,60,69.71
204,360988.14,3713021.28,60,131.19
205,361003.39,3713009.78,60,126.20
206,361019.54,3713027.72,60,5.87
207,361020.42,3713043.85,60,109.21
208,361017.13,3713055.55,60,85.34
209,361034.56,3713058.26,60,111.41
210,361043.78,3713043.15,60,117.82
211,361030.80,3713031.07,60,119.18
212,361057.46,3713055.86,60,106.09
213,361075.23,3713043.75,60,40.57
214,361069.00,3713040.41,120,44.86
215,361037.76,3712991.83,60,58.97
216,361028.16,3712983.42,60,74.56
217,361022.48,3712978.16,60,42.94
218,361046.24,3712973.01,60,277.98
219,361014.58,3712959.40,60,30.52
220,361021.45,3712961.84,60,42.60
221,361027.73,3712967.26,60,47.73
222,361015.51,3712972.80,60,58.05
223,361007.50,3712966.82,60,55.95
224,361001.29,3712972.94,60,64.26
225,360981.47,3712991.15,60,92.55
226,360989.07,3713000.92,60,58.24
227,360969.65,3713008.19,60,122.81
228,360957.37,3713014.06,60,21.63
229,360966.28,3713021.48,60,114.59
230,360948.54,3713049.48,60,94.71
231,360946.38,3713040.05,60,13.78
232,360949.94,3713033.14,60,108.19
233,360952.41,3713020.32,60,72.26
234,360921.19,3712999.18,60,14.62
235,360903.06,3712996.21,60,84.91
236,360905.38,3712984.77,60,72.55
237,360855.87,3713013.17,120,190.41
238,360904.40,3713033.44,120,599.75
239,360949.63,3713062.18,60,12.68
240,360944.74,3713069.17,60,79.87
241,360903.34,3713079.47,120,141.73
242,360888.02,3713078.26,240,185.55
243,360877.43,3713081.12,60,12.58
244,360865.62,3713089.09,90,222.24
245,360860.02,3713122.85,90,286.33
246,360868.73,3713155.14,60,90.41
247,360842.30,3713184.93,60,78.15
248,360827.11,3713186.63,60,86.62
249,360817.81,3713182.80,60,43.47
250,360813.52,3713165.98,60,65.36
251,360830.97,3713168.84,60,93.00
252,360832.67,3713155.47,60,64.92
253,360829.95,3713141.84,60,65.80
254,360819.44,3713140.16,60,57.93
255,360824.02,3713140.99,60,12.01
256,360816.65,3713153.33,60,50.65
257,360805.49,3713162.01,60,64.23
258,360833.56,3713087.92,90,162.52
259,361091.16,3713014.71,60,628.32
260,361086.13,3713027.86,60,58.58
261,361080.87,3713024.00,60,9.82
262,361084.06,3713047.42,60,56.76
263,361092.23,3713049.58,60,38.33
264,361098.11,3713049.09,60,31.07
265,361104.15,3713049.77,60,39.94
266,361120.21,3713048.41,60,61.74
267,361112.57,3713049.12,60,53.06
268,361138.07,3713047.47,90,181.93
269,361115.22,3713029.70,60,140.54
270,361176.17,3713078.91,60,31.59
271,361168.88,3713077.04,90,60.02
272,361163.18,3713075.06,90,43.18
273,361134.75,3713126.09,60,65.05
274,361116.46,3713092.35,60,8.26
275,361116.82,3713073.99,60,96.63
276,361111.19,3713093.14,60,22.74
277,361101.86,3713075.36,60,67.92
278,361104.57,3713069.49,60,8.84
279,361082.95,3713070.85,60,76.80
280,361098.31,3713090.15,60,66.95
281,361099.62,3713102.48,60,28.02
282,361076.70,3713103.92,60,63.77
283,361091.97,3713106.40,60,59.18
284,361092.44,3713121.90,60,87.49
285,361104.15,3713126.47,60,110.79
286,361097.57,3713110.14,60,45.29
287,361109.22,3713114.16,60,95.82
288,361123.35,3713119.15,60,101.33
289,361127.41,3713141.48,60,86.08
290,361117.58,3713135.09,60,102.41
291,361109.98,3713152.21,60,86.58
292,361096.89,3713144.50,60,95.87
293,361084.15,3713138.83,60,91.48
294,361083.53,3713158.95,60,77.45
295,361098.71,3713164.43,60,55.57
296,361094.08,3713176.51,60,57.23
297,361090.14,3713187.98,60,63.27
298,361085.96,3713198.57,60,55.49
299,361117.15,3713199.01,90,410.14
300,361104.25,3713191.62,90,457.24
301,361120.37,3713156.73,60,63.32
302,361126.70,3713160.57,60,52.42
303,361134.95,3713166.30,60,109.55
304,361143.06,3713153.85,60,79.57
305,361155.92,3713171.51,60,104.63
306,361163.65,3713157.22,60,153.21
307,361144.80,3713205.07,90,81.68
308,361166.62,3713175.33,60,75.77
309,361171.91,3713178.53,60,80.26
310,361187.31,3713186.61,60,75.03
311,361200.73,3713179.65,60,41.98
312,361194.39,3713168.27,60,36.27
313,361189.47,3713138.44,60,116.27
314,361181.69,3713126.83,60,61.24
315,361172.56,3713135.85,90,124.36
316,361148.84,3713140.62,60,82.21
317,361178.04,3713086.37,90,107.80
318,361206.29,3713106.19,60,31.68
319,361230.07,3713145.05,60,139.81
320,361216.57,3713125.46,60,120.75
321,361222.90,3713166.81,60,64.44
322,361211.10,3713172.47,60,41.57
323,361205.83,3713175.83,60,39.12
324,361204.69,3713198.39,60,53.78
325,361212.92,3713192.92,60,74.59
326,361224.10,3713201.71,60,82.60
327,361236.38,3713173.38,60,222.13
328,361239.26,3713202.28,90,124.91
329,361275.70,3713178.81,60,59.91
330,361274.34,3713171.56,60,45.52
331,361286.05,3713192.04,60,32.99
332,361298.24,3713201.24,60,126.74
333,361310.80,3713203.60,60,24.59
334,361295.19,3713218.04,60,168.51
335,361278.78,3713201.08,60,131.50
336,361273.53,3713215.95,60,80.63
337,361272.29,3713228.49,120,186.14
338,361285.39,3713241.37,60,135.02
339,361262.63,3713254.49,60,20.70
340,361242.34,3713247.73,60,201.84
341,361237.10,3713237.12,60,118.39
342,361249.81,3713227.63,60,108.06
343,361259.62,3713200.27,60,74.76
344,361251.26,3713202.57,60,73.65
345,361253.98,3713215.33,90,44.39
346,361232.25,3713225.99,60,92.13
347,361200.93,3713238.41,270,954.09
348,361245.73,3713254.43,60,10.38
349,361229.37,3713258.63,60,252.62
350,361191.49,3713281.97,90,216.06
351,361164.15,3713286.91,90,400.72
352,361168.16,3713241.96,60,75.37
353,361196.28,3713202.48,60,71.07
354,361188.39,3713208.16,60,45.21
355,361179.75,3713213.14,60,66.30
356,361173.29,3713226.84,60,74.51
357,361171.84,3713235.62,60,20.95
358,361164.22,3713222.77,60,62.22
359,361161.64,3713211.66,60,37.66
360,361153.76,3713195.06,60,205.33
361,361154.21,3713208.12,60,59.66
362,361140.57,3713217.62,60,42.63
363,361148.60,3713231.11,60,77.41
364,361160.03,3713234.81,60,62.42
365,361164.56,3713252.89,90,85.63
366,361145.93,3713245.60,60,220.63
367,361147.20,3713264.78,60,59.07
368,361121.25,3713238.25,60,117.42
369,361137.55,3713228.90,60,45.27
370,361133.32,3713215.58,60,25.58
371,361128.33,3713213.79,90,47.85
372,361082.78,3713207.62,60,36.30
373,361080.24,3713219.66,60,58.28
374,361099.83,3713229.86,60,114.60
375,361106.00,3713246.32,60,23.10
376,361092.77,3713267.56,60,100.20
377,361105.56,3713259.11,60,86.04
378,361125.13,3713264.88,60,150.52
379,361112.69,3713270.06,60,107.17
380,361123.51,3713284.82,60,22.39
381,361113.14,3713302.15,60,282.70
382,361100.60,3713294.37,60,13.37
383,361120.88,3713308.15,90,120.13
384,361140.40,3713292.93,60,128.43
385,361143.33,3713303.58,60,126.51
