361272.504785,3714232.493540,361268.290000,3714237.860000,-0.731,0.930,5595,3152,3999,1067,0
361270.399257,3714378.563055,361258.650000,3714375.810000,-1.149,-0.269,5826,4155,4153,1543,0
361312.807520,3714214.313414,361276.130000,3714176.560000,-0.826,-0.851,5852,4173,1541,1435,0
361264.715973,3714235.304344,361268.290000,3714237.860000,0.968,0.692,4208,3152,3153,1793,0
361281.641678,3714651.119571,361343.490000,3714582.580000,0.797,-0.883,3894,3015,3013,851,0
361284.332765,3714256.355912,361266.250000,3714266.970000,-1.020,0.598,4210,3155,1542,478,0
361181.678997,3714215.443344,361192.170000,3714189.490000,0.444,-1.097,5854,4174,1543,1233,0
361259.259180,3714362.660705,361260.410000,3714337.820000,0.055,-1.197,5825,4154,4155,445,0
361243.672970,3714169.764857,361276.130000,3714176.560000,1.174,0.246,5853,4173,1538,698,0
361154.741249,3714282.083743,361151.800000,3714289.360000,-0.443,1.096,5854,1543,4174,839,0
361520.564661,3714281.364387,361623.330000,3714302.190000,1.163,0.236,1687,1547,1546,437,0
361711.990000,3714362.200000,361711.990000,3714362.200000,0.000,0.000,-1,4225,4225,597,1
361337.189176,3714173.018338,361333.570000,3714175.750000,-0.947,0.715,6035,1545,4274,1476,0
361130.715665,3714242.600309,361129.710000,3714240.370000,-0.493,-1.094,1683,1537,1543,910,0
361050.215838,3714267.917051,361019.050000,3714267.280000,-1.200,-0.025,5857,4175,4176,761,0
361097.172382,3714311.372612,361005.660000,3714393.090000,-0.888,0.793,5841,1561,4164,1069,0
361274.965252,3714176.316151,361226.120000,3714166.090000,-1.165,-0.244,5853,1538,4173,180,0
361080.870000,3714135.370000,0.000000,0.000000,0.000,0.000,-2,0,1534,1822,0
361493.990000,3714247.560000,361493.990000,3714247.560000,0.000,0.000,-1,2960,2960,921,1
361299.596127,3714247.396737,361266.250000,3714266.970000,-1.026,0.602,4210,3155,1542,1571,0
360934.461097,3714390.188515,360918.630000,3714401.230000,-0.982,0.685,5832,1556,4158,1339,0
361358.044023,3714372.530716,361323.590000,3714373.170000,-1.200,0.022,5839,4162,4163,527,0
361348.710000,3714243.430000,361401.620000,3714257.260000,1.151,0.301,1686,1546,1544,1464,0
361106.613493,3714138.223872,361080.870000,3714135.370000,-1.182,-0.131,1677,1534,1536,1131,0
361111.008279,3714200.163597,361129.710000,3714240.370000,0.505,1.086,1678,1537,1534,1494,0
361391.535762,3714300.468499,361401.620000,3714257.260000,0.269,-1.155,5840,1546,4163,354,0
360867.400958,3713955.421033,360911.380000,3713950.700000,1.180,-0.127,5733,4091,1686,605,0
361096.093087,3714104.792011,361215.950000,3714143.390000,1.140,0.367,1676,1535,1531,664,0
361300.522479,3714385.621448,361307.430000,3714387.240000,1.160,0.272,5826,4153,4155,927,0
360905.082967,3714311.336977,360937.950000,3714288.910000,0.987,-0.673,4588,1550,1555,470,0
361172.057477,3714239.245702,361151.800000,3714289.360000,-0.449,1.111,5854,1543,4174,903,0
361276.130000,3714176.560000,0.000000,0.000000,0.000,0.000,-2,0,4173,1892,0
361435.171822,3713904.098644,361478.690000,3713908.150000,1.183,0.110,711,717,727,201,0
361508.774166,3714278.975018,361623.330000,3714302.190000,1.158,0.235,1687,1547,1546,299,0
361497.791781,3714683.107869,361554.100000,3714672.690000,1.164,-0.215,5804,4138,1589,228,0
361686.860302,3714342.365410,361711.990000,3714362.200000,0.936,0.739,5943,4225,1552,940,0
361005.660000,3714393.090000,0.000000,0.000000,0.000,0.000,-2,0,1561,1910,0
361162.215414,3714263.593654,361151.800000,3714289.360000,-0.446,1.102,5854,1543,4174,1035,0
360923.445917,3714330.139374,360953.440000,3714308.750000,0.970,-0.692,1690,1548,1551,854,0
361104.150084,3714137.950784,361080.870000,3714135.370000,-1.177,-0.130,1677,1534,1536,1006,0
360914.518787,3713976.148082,360911.380000,3713950.700000,-0.145,-1.173,5732,4091,1693,423,0
361393.987273,3714289.964371,361401.620000,3714257.260000,0.269,-1.151,5840,1546,4163,1203,0
361170.310231,3714243.568156,361151.800000,3714289.360000,-0.445,1.102,5854,1543,4174,612,0
361298.412895,3714294.309504,361260.410000,3714337.820000,-0.779,0.892,5824,4154,1540,756,0
361087.059494,3714148.676652,361080.870000,3714135.370000,-0.500,-1.075,1678,1534,1537,573,0
361377.489596,3714360.652891,361401.620000,3714257.260000,0.270,-1.156,5840,1546,4163,1594,0
361175.680858,3714049.076577,361207.680000,3714036.050000,1.102,-0.449,3949,1705,3052,379,0
361399.411451,3714787.060746,361416.700000,3714739.740000,0.408,-1.117,5806,4140,4139,691,0
361711.990000,3714362.200000,361711.990000,3714362.200000,0.000,0.000,-1,4225,4225,817,1
361273.800504,3714176.072301,361226.120000,3714166.090000,-1.165,-0.244,5853,1538,4173,1607,0
361297.195249,3714633.883290,361279.250000,3714653.770000,-0.801,0.888,3894,3013,3015,1414,0
361243.674446,3714169.765166,361276.130000,3714176.560000,1.174,0.246,5853,4173,1538,646,0
361285.216785,3714255.837017,361266.250000,3714266.970000,-1.020,0.599,4210,3155,1542,933,0
361308.073319,3714651.393493,361337.330000,3714615.050000,0.747,-0.928,5674,4053,1588,708,0
361346.797467,3714574.873268,361370.350000,3714569.340000,1.161,-0.273,5634,4027,4026,395,0
360938.682323,3714289.847978,360953.440000,3714308.750000,0.732,0.938,1689,1548,1550,1142,0
361283.588521,3714616.541640,361297.930000,3714600.100000,0.780,-0.894,3895,3016,3014,1663,0
361037.625921,3714054.925163,361016.460000,3714021.820000,-0.642,-1.004,1674,1533,1532,738,0
