0,0,0,0,0,0,0,0,0,0,0,-58.793344,-37.480985,-43.452702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1444040,1448317,1448743,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,-44.512783,-90.442885,-250.034593,-179.297909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,876944,876793,875463,877349,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,-37.071472,-59.491717,-49.505870,-60.081215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1483883,1479799,1479614,1481010,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,-50.517445,-130.420284,-120.827534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1104915,1102748,1105122,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,-39.315247,-111.703868,-45.088027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1387990,1386096,1385610,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,-85.556894,-79.605089,-62.390885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1364428,1364099,1363614,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,100000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1294189,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,-125.820457,-101.885789,-40.037262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1500114,1499597,1500070,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,-46.705541,-195.225105,-243.955401,-229.907225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,934256,931347,931309,931377,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,-82.272288,-164.428162,-36.424412,-79.826296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1340847,1336987,1340436,1340781,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,-309.955848,-137.911837,-94.016556,-61.146013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,416408,416798,416321,417484,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,-46.242429,-83.280881,-57.342187,-34.959994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1366067,1364831,1364861,1365843,0,0,0,0,0,0
