id,x0,y0,StartNode,StartTime,xf,yf,FinalNode
3705,365743.44,3715477.91,3715,297,366172.34,3715284.62,2630
3706,365747.92,3715411.17,2671,537,366172.34,3715284.62,2630
3707,365783.3,3715492.7,2698,1040,366172.34,3715284.62,2630
3708,365509.17,3715151.08,3533,1713,365515.973021,3715098.445613,3535
3709,365797.6,3715390.39,1452,599,366172.34,3715284.62,2630
3710,365747.92,3715411.17,2671,736,366172.34,3715284.62,2630
3711,365524.22,3715034.7,2528,1474,365520.83,3715060.92,3365
3712,365747.92,3715411.17,2671,405,365520.83,3715060.92,3365
3713,365747.92,3715411.17,2671,953,365520.83,3715060.92,3365
3714,365747.92,3715411.17,2671,362,365520.83,3715060.92,3365
3715,365794.82,3715411.7,2661,833,366172.34,3715284.62,2630
3716,365743.44,3715477.91,3715,1140,366172.34,3715284.62,2630
3717,365745.69,3715444.54,2678,737,365520.83,3715060.92,3365
3718,365745.69,3715444.54,2678,1217,366172.34,3715284.62,2630
3719,365794.82,3715411.7,2661,663,366172.34,3715284.62,2630
3720,365745.69,3715444.54,2678,902,365520.83,3715060.92,3365
3721,365743.44,3715477.91,3715,483,365520.83,3715060.92,3365
3722,365524.22,3715034.7,2528,807,365520.83,3715060.92,3365
3723,365520.83,3715060.92,3365,1455,365520.83,3715060.92,3365
3724,365784.97,3715480.73,2697,332,366172.34,3715284.62,2630
3725,365745.69,3715444.54,2678,1246,366172.34,3715284.62,2630
3726,365745.69,3715444.54,2678,466,365520.83,3715060.92,3365
3727,365784.97,3715480.73,2697,1384,366158.291336,3715334.132004,2631
3728,365784.97,3715480.73,2697,1314,366062.07,3715338.82,2631
3729,365743.44,3715477.91,3715,919,365520.83,3715060.92,3365
3730,365524.22,3715034.7,2528,589,365520.83,3715060.92,3365
3731,365745.69,3715444.54,2678,1111,365520.83,3715060.92,3365
3732,365520.83,3715060.92,3365,488,365520.83,3715060.92,3365
3733,365794.82,3715411.7,2661,796,366172.34,3715284.62,2630
3734,365520.83,3715060.92,3365,596,365520.83,3715060.92,3365
3735,365745.69,3715444.54,2678,446,366172.34,3715284.62,2630
3736,365745.69,3715444.54,2678,341,366172.34,3715284.62,2630
3737,365745.69,3715444.54,2678,1350,365515.95422,3715098.590871,3535
3738,365745.69,3715444.54,2678,580,365520.83,3715060.92,3365
3739,365788.77,3715453.85,2680,589,366172.34,3715284.62,2630
3740,365788.77,3715453.85,2680,791,366172.34,3715284.62,2630
3741,365788.77,3715453.85,2680,1026,366172.34,3715284.62,2630
3742,365788.77,3715453.85,2680,815,366172.34,3715284.62,2630
3743,365788.77,3715453.85,2680,487,366172.34,3715284.62,2630
3744,365528.98,3715130.37,3544,911,365520.83,3715060.92,3365
3745,365528.98,3715130.37,3544,1794,365521.92594,3715129.402371,3544
3746,365528.98,3715130.37,3544,446,365520.83,3715060.92,3365
3747,365528.98,3715130.37,3544,1540,365520.83,3715060.92,3365
3748,365528.98,3715130.37,3544,663,365520.83,3715060.92,3365
3749,365528.98,3715130.37,3544,1014,365520.83,3715060.92,3365
3750,365780.38,3715513.64,2700,697,366172.34,3715284.62,2630
3751,365890.08,3715499.12,2699,344,366172.34,3715284.62,2630
3752,365890.08,3715499.12,2699,1070,366172.34,3715284.62,2630
3753,365935.21,3715502.04,2667,1346,366172.34,3715284.62,2630
3754,365935.21,3715502.04,2667,1679,365933.874184,3715356.295654,2666
3755,365890.08,3715499.12,2699,575,366172.34,3715284.62,2630
3756,366121.48,3715495.67,2704,662,366172.34,3715284.62,2630
3757,366121.48,3715495.67,2704,930,366172.34,3715284.62,2630
3758,365935.21,3715502.04,2667,861,366172.34,3715284.62,2630
3759,365935.21,3715502.04,2667,1113,366172.34,3715284.62,2630
3760,366121.48,3715495.67,2704,639,366172.34,3715284.62,2630
3761,365935.21,3715502.04,2667,233,366172.34,3715284.62,2630
3762,365935.21,3715502.04,2667,1217,366172.34,3715284.62,2630
3763,366121.48,3715495.67,2704,529,366172.34,3715284.62,2630
3764,366121.48,3715495.67,2704,616,366172.34,3715284.62,2630
3765,365780.38,3715513.64,2700,1946,365780.38,3715513.64,2700
3766,366121.48,3715495.67,2704,1203,366172.34,3715284.62,2630
3767,365780.38,3715513.64,2700,290,366172.34,3715284.62,2630
3768,366121.48,3715495.67,2704,1075,366172.34,3715284.62,2630
3769,366121.48,3715495.67,2704,782,366172.34,3715284.62,2630
3770,365780.38,3715513.64,2700,966,366172.34,3715284.62,2630
3771,366121.48,3715495.67,2704,1856,366121.48,3715495.67,2704
3772,366121.48,3715495.67,2704,1272,366172.34,3715284.62,2630
3773,366121.48,3715495.67,2704,173,366172.34,3715284.62,2630
3774,366121.48,3715495.67,2704,765,366172.34,3715284.62,2630
3775,366121.48,3715495.67,2704,691,366172.34,3715284.62,2630
3776,365780.38,3715513.64,2700,645,366172.34,3715284.62,2630
3777,365780.38,3715513.64,2700,720,366172.34,3715284.62,2630
3778,365780.38,3715513.64,2700,901,366172.34,3715284.62,2630
3779,365780.38,3715513.64,2700,1368,365934.026928,3715372.958939,2666
3780,366061.09,3714113.78,852,243,366133.45,3713978.2,2250
3781,366027.87,3714134.48,646,1115,366133.45,3713978.2,2250
3782,366203.75,3714185.17,2311,1272,366073.06,3714309.54,3614
3783,366042.47,3714236.45,2323,1349,366073.06,3714309.54,3614
3784,365919.4,3714077.72,2294,801,366133.45,3713978.2,2250
3785,366042.47,3714236.45,2323,1735,366116.178414,3714213.013942,2323
3786,366027.87,3714134.48,646,823,366133.45,3713978.2,2250
3787,366005.63,3714066.06,851,592,366133.45,3713978.2,2250
3788,366042.47,3714236.45,2323,1504,366073.06,3714309.54,3614
3789,366061.09,3714113.78,852,487,366133.45,3713978.2,2250
3790,366042.47,3714236.45,2323,808,366073.06,3714309.54,3614
3791,366034.82,3714188.16,2310,1953,366034.82,3714188.16,2310
3792,366042.47,3714236.45,2323,1755,366035.754486,3714194.058869,2310
3793,366024.8,3714118.44,653,976,366133.45,3713978.2,2250
3794,366053.44,3714059.79,2287,652,366133.45,3713978.2,2250
3795,365896.68,3714080.79,2295,603,365962.98,3713946.76,2252
3796,366034.82,3714188.16,2310,282,366133.45,3713978.2,2250
3797,366213.24,3714215.58,2324,1037,366073.06,3714309.54,3614
3798,365896.68,3714080.79,2295,638,365962.98,3713946.76,2252
3799,365864.87,3714155.88,63,1161,366133.45,3713978.2,2250
3800,365896.68,3714080.79,2295,518,365962.98,3713946.76,2252
3801,365896.68,3714080.79,2295,1638,365889.08899,3713961.158368,452
3802,365869.94,3714209.48,647,1101,366073.06,3714309.54,3614
3803,365896.68,3714080.79,2295,884,365962.98,3713946.76,2252
3804,365896.68,3714080.79,2295,408,366133.45,3713978.2,2250
3805,366027.87,3714134.48,646,1755,366011.698063,3714082.640342,653
3806,366027.87,3714134.48,646,1783,366047.879393,3714131.749423,646
3807,366034.82,3714188.16,2310,1324,366133.45,3713978.2,2250
3808,366042.47,3714236.45,2323,1185,366073.06,3714309.54,3614
3809,366061.09,3714113.78,852,237,366133.45,3713978.2,2250
3810,365858.12,3714086.01,652,570,365962.98,3713946.76,2252
3811,365864.87,3714155.88,63,973,366133.45,3713978.2,2250
3812,366053.44,3714059.79,2287,1444,366133.45,3713978.2,2250
3813,366053.44,3714059.79,2287,901,366133.45,3713978.2,2250
3814,366213.24,3714215.58,2324,657,366073.06,3714309.54,3614
3815,366034.82,3714188.16,2310,1633,365872.870946,3714242.673293,647
3816,366027.87,3714134.48,646,1242,366073.06,3714309.54,3614
3817,366053.44,3714059.79,2287,983,366133.45,3713978.2,2250
3818,366197.2,3714167.18,2307,1002,366073.06,3714309.54,3614
3819,366034.82,3714188.16,2310,1468,366133.45,3713978.2,2250
3820,366005.63,3714066.06,851,989,366133.45,3713978.2,2250
3821,366042.47,3714236.45,2323,763,366073.06,3714309.54,3614
3822,366213.24,3714215.58,2324,265,366073.06,3714309.54,3614
3823,366034.82,3714188.16,2310,462,366073.06,3714309.54,3614
3824,365919.4,3714077.72,2294,550,365962.98,3713946.76,2252
3825,366034.82,3714188.16,2310,1199,366073.06,3714309.54,3614
3826,366027.87,3714134.48,646,218,366133.45,3713978.2,2250
3827,365919.4,3714077.72,2294,858,365962.98,3713946.76,2252
3828,366034.82,3714188.16,2310,269,366073.06,3714309.54,3614
3829,366053.44,3714059.79,2287,1029,366133.45,3713978.2,2250
3830,366034.82,3714188.16,2310,1253,366073.06,3714309.54,3614
3831,366053.44,3714059.79,2287,1502,366133.45,3713978.2,2250
3832,366053.44,3714059.79,2287,836,366133.45,3713978.2,2250
3833,366053.44,3714059.79,2287,641,366133.45,3713978.2,2250
3834,366197.2,3714167.18,2307,694,366073.06,3714309.54,3614
3835,365896.68,3714080.79,2295,1302,365962.98,3713946.76,2252
3836,366005.63,3714066.06,851,353,366133.45,3713978.2,2250
3837,365896.68,3714080.79,2295,2570,365896.68,3714080.79,2295
3838,366042.47,3714236.45,2323,1300,366073.06,3714309.54,3614
3839,366034.82,3714188.16,2310,2305,366034.82,3714188.16,2310
3840,365869.94,3714209.48,647,308,366133.45,3713978.2,2250
3841,366042.47,3714236.45,2323,733,366073.06,3714309.54,3614
3842,366027.87,3714134.48,646,983,366133.45,3713978.2,2250
3843,366027.87,3714134.48,646,211,366073.06,3714309.54,3614
3844,366053.44,3714059.79,2287,1584,366133.45,3713978.2,2250
3845,366053.44,3714059.79,2287,1984,366053.44,3714059.79,2287
3846,366197.2,3714167.18,2307,1410,366073.06,3714309.54,3614
3847,366053.44,3714059.79,2287,1309,366133.45,3713978.2,2250
3848,365896.68,3714080.79,2295,1133,366133.45,3713978.2,2250
3849,366042.47,3714236.45,2323,1684,365905.750153,3714255.599076,2323
3850,366053.44,3714059.79,2287,655,366133.45,3713978.2,2250
3851,366034.82,3714188.16,2310,883,366073.06,3714309.54,3614
3852,365869.94,3714209.48,647,646,366073.06,3714309.54,3614
3853,365869.94,3714209.48,647,1127,366073.06,3714309.54,3614
3854,366053.44,3714059.79,2287,1286,366133.45,3713978.2,2250
3855,365896.68,3714080.79,2295,198,365962.98,3713946.76,2252
3856,366034.82,3714188.16,2310,471,366073.06,3714309.54,3614
3857,366034.82,3714188.16,2310,983,366073.06,3714309.54,3614
3858,366027.87,3714134.48,646,1175,366133.45,3713978.2,2250
3859,366005.63,3714066.06,851,1784,366024.531673,3714063.581157,851
3860,366034.82,3714188.16,2310,1188,366133.45,3713978.2,2250
3861,366197.2,3714167.18,2307,538,366073.06,3714309.54,3614
3862,366005.63,3714066.06,851,565,366133.45,3713978.2,2250
3863,365896.68,3714080.79,2295,1558,365962.98,3713946.76,2252
3864,366005.63,3714066.06,851,1556,366133.45,3713978.2,2250
3865,366197.2,3714167.18,2307,516,366073.06,3714309.54,3614
3866,366034.82,3714188.16,2310,2029,366034.82,3714188.16,2310
3867,366053.44,3714059.79,2287,472,366133.45,3713978.2,2250
3868,366042.47,3714236.45,2323,861,366073.06,3714309.54,3614
3869,366197.2,3714167.18,2307,1942,366197.2,3714167.18,2307
3870,366034.82,3714188.16,2310,442,366133.45,3713978.2,2250
3871,366034.82,3714188.16,2310,708,366073.06,3714309.54,3614
3872,366034.82,3714188.16,2310,263,366073.06,3714309.54,3614
3873,366034.82,3714188.16,2310,826,366073.06,3714309.54,3614
3874,366034.82,3714188.16,2310,1011,366073.06,3714309.54,3614
3875,366034.82,3714188.16,2310,1443,366043.115656,3714280.571576,2347
3876,366034.82,3714188.16,2310,952,366073.06,3714309.54,3614
3877,366197.2,3714167.18,2307,1207,366073.06,3714309.54,3614
3878,366034.82,3714188.16,2310,918,366133.45,3713978.2,2250
3879,366197.2,3714167.18,2307,1195,366073.06,3714309.54,3614
3880,366197.2,3714167.18,2307,834,366133.45,3713978.2,2250
3881,366034.82,3714188.16,2310,1784,366015.949724,3714190.600043,2310
3882,365864.87,3714155.88,63,419,366133.45,3713978.2,2250
3883,365864.87,3714155.88,63,590,366133.45,3713978.2,2250
3884,365864.87,3714155.88,63,1367,366073.06,3714309.54,3614
3885,366034.82,3714188.16,2310,1283,366133.45,3713978.2,2250
3886,366034.82,3714188.16,2310,1157,366073.06,3714309.54,3614
3887,366034.82,3714188.16,2310,269,366073.06,3714309.54,3614
3888,365864.87,3714155.88,63,338,366133.45,3713978.2,2250
3889,366034.82,3714188.16,2310,622,366073.06,3714309.54,3614
3890,365864.87,3714155.88,63,571,366133.45,3713978.2,2250
3891,366073.06,3714309.54,3614,1075,366073.06,3714309.54,3614
3892,365947.35,3714362.17,2380,692,366073.06,3714309.54,3614
3893,366066.61,3714390.79,847,1827,366066.61,3714390.79,847
3894,366002.07,3714383.8,3594,1561,366073.06,3714309.54,3614
3895,365976.91,3714401.83,3596,256,366073.06,3714309.54,3614
3896,366344.94,3714282.23,677,1634,366158.729707,3714355.117995,862
3897,365949.68,3714437.46,855,257,366073.06,3714309.54,3614
3898,365976.91,3714401.83,3596,1087,366073.06,3714309.54,3614
3899,366231.91,3714326.78,862,352,366073.06,3714309.54,3614
3900,366066.61,3714390.79,847,1169,366073.06,3714309.54,3614
3901,365949.68,3714437.46,855,603,366073.06,3714309.54,3614
3902,366231.91,3714326.78,862,1983,366231.91,3714326.78,862
3903,366055.23,3714314.64,2363,587,366073.06,3714309.54,3614
3904,366066.61,3714390.79,847,1664,366073.06,3714309.54,3614
3905,365976.91,3714401.83,3596,229,366073.06,3714309.54,3614
3906,366049.85,3714279.57,2353,1554,366073.06,3714309.54,3614
3907,366059.77,3714344.69,863,821,366073.06,3714309.54,3614
3908,366104.5,3714394.13,3590,794,366073.06,3714309.54,3614
3909,366231.91,3714326.78,862,799,366073.06,3714309.54,3614
3910,365874.4,3714259.99,2330,444,366073.06,3714309.54,3614
3911,366231.91,3714326.78,862,612,366073.06,3714309.54,3614
3912,366283.18,3714306.09,681,1587,366122.520659,3714244.487422,2324
3913,366283.18,3714306.09,681,1641,366331.153876,3714156.319141,680
3914,366069.05,3714405.21,864,1369,366073.06,3714309.54,3614
3915,366263.81,3714199.45,2321,247,366073.06,3714309.54,3614
3916,366348.7,3714314.83,2388,635,366073.06,3714309.54,3614
3917,366347.09,3714300.79,679,761,366073.06,3714309.54,3614
3918,365948.34,3714400.09,2389,976,366073.06,3714309.54,3614
3919,366072.93,3714429.26,2392,1799,366073.078206,3714430.445123,2392
3920,366055.23,3714314.64,2363,1428,366073.06,3714309.54,3614
3921,366055.23,3714314.64,2363,1605,366073.06,3714309.54,3614
3922,365948.34,3714400.09,2389,511,366073.06,3714309.54,3614
3923,365874.4,3714259.99,2330,1073,366073.06,3714309.54,3614
3924,366213.24,3714215.58,2324,337,366073.06,3714309.54,3614
3925,365884.53,3714371.65,856,361,366073.06,3714309.54,3614
3926,366072.93,3714429.26,2392,520,366073.06,3714309.54,3614
3927,366104.5,3714394.13,3590,851,366073.06,3714309.54,3614
3928,365949.68,3714437.46,855,373,366073.06,3714309.54,3614
3929,366104.5,3714394.13,3590,2002,366104.5,3714394.13,3590
3930,366073.06,3714309.54,3614,1285,366073.06,3714309.54,3614
3931,365948.34,3714400.09,2389,1471,366073.06,3714309.54,3614
3932,366004.14,3714397.71,3593,94,366073.06,3714309.54,3614
3933,365974.43,3714388.06,3597,911,366073.06,3714309.54,3614
3934,366004.14,3714397.71,3593,1068,366073.06,3714309.54,3614
3935,366049.85,3714279.57,2353,214,366073.06,3714309.54,3614
3936,366002.07,3714383.8,3594,520,366073.06,3714309.54,3614
3937,366104.5,3714394.13,3590,487,366073.06,3714309.54,3614
3938,366283.18,3714306.09,681,1341,366073.06,3714309.54,3614
3939,366104.5,3714394.13,3590,555,366073.06,3714309.54,3614
3940,366059.77,3714344.69,863,1022,366073.06,3714309.54,3614
3941,366243.62,3714375.86,2387,766,366073.06,3714309.54,3614
3942,366059.77,3714344.69,863,748,366073.06,3714309.54,3614
3943,365948.34,3714400.09,2389,275,366073.06,3714309.54,3614
3944,366004.14,3714397.71,3593,983,366073.06,3714309.54,3614
3945,366237.14,3714349.11,2377,1106,366073.06,3714309.54,3614
3946,365874.4,3714259.99,2330,1545,366038.326273,3714281.283885,2347
3947,366104.5,3714394.13,3590,912,366073.06,3714309.54,3614
3948,366059.77,3714344.69,863,429,366073.06,3714309.54,3614
3949,366104.5,3714394.13,3590,1040,366073.06,3714309.54,3614
3950,366048.01,3714268.23,2333,600,366073.06,3714309.54,3614
3951,365948.34,3714400.09,2389,340,366073.06,3714309.54,3614
3952,366283.18,3714306.09,681,383,366073.06,3714309.54,3614
3953,366237.14,3714349.11,2377,446,366073.06,3714309.54,3614
3954,366344.94,3714282.23,677,1530,366088.773365,3714382.207562,862
3955,366104.5,3714394.13,3590,594,366073.06,3714309.54,3614
3956,365947.35,3714362.17,2380,813,366073.06,3714309.54,3614
3957,365976.91,3714401.83,3596,1503,366073.06,3714309.54,3614
3958,366231.91,3714326.78,862,1442,366073.06,3714309.54,3614
3959,366104.5,3714394.13,3590,674,366073.06,3714309.54,3614
3960,366237.14,3714349.11,2377,987,366073.06,3714309.54,3614
3961,366243.62,3714375.86,2387,2127,366243.62,3714375.86,2387
3962,366231.91,3714326.78,862,913,366073.06,3714309.54,3614
3963,365948.34,3714400.09,2389,551,366073.06,3714309.54,3614
3964,366263.81,3714199.45,2321,560,366133.45,3713978.2,2250
3965,365948.34,3714400.09,2389,671,366073.06,3714309.54,3614
3966,366347.09,3714300.79,679,522,366073.06,3714309.54,3614
3967,365974.43,3714388.06,3597,1019,366073.06,3714309.54,3614
3968,366213.24,3714215.58,2324,690,366073.06,3714309.54,3614
3969,366283.18,3714306.09,681,830,366073.06,3714309.54,3614
3970,366237.14,3714349.11,2377,405,366073.06,3714309.54,3614
3971,366055.23,3714314.64,2363,799,366073.06,3714309.54,3614
3972,366048.72,3714398.73,848,1302,366073.06,3714309.54,3614
3973,366104.5,3714394.13,3590,426,366073.06,3714309.54,3614
3974,366351.94,3714342.91,2386,1015,366073.06,3714309.54,3614
3975,366000.39,3714372.6,3595,718,366073.06,3714309.54,3614
3976,366283.18,3714306.09,681,1027,366073.06,3714309.54,3614
3977,366104.5,3714394.13,3590,1612,366073.06,3714309.54,3614
3978,366213.24,3714215.58,2324,1321,366073.06,3714309.54,3614
3979,366263.81,3714199.45,2321,1158,366073.06,3714309.54,3614
3980,366237.14,3714349.11,2377,710,366073.06,3714309.54,3614
3981,366283.18,3714306.09,681,772,366073.06,3714309.54,3614
3982,366104.5,3714394.13,3590,1547,366073.06,3714309.54,3614
3983,366283.18,3714306.09,681,1738,366344.038661,3714273.937208,677
3984,366283.18,3714306.09,681,426,366073.06,3714309.54,3614
3985,366104.5,3714394.13,3590,540,366073.06,3714309.54,3614
3986,366231.91,3714326.78,862,683,366073.06,3714309.54,3614
3987,366104.5,3714394.13,3590,1220,366073.06,3714309.54,3614
3988,366263.81,3714199.45,2321,591,366133.45,3713978.2,2250
3989,366104.5,3714394.13,3590,93,366073.06,3714309.54,3614
3990,365878.26,3714305.09,2347,757,366073.06,3714309.54,3614
3991,366213.24,3714215.58,2324,529,366073.06,3714309.54,3614
3992,365947.35,3714362.17,2380,149,366073.06,3714309.54,3614
3993,365974.43,3714388.06,3597,460,366073.06,3714309.54,3614
3994,365974.43,3714388.06,3597,1002,366073.06,3714309.54,3614
3995,366104.5,3714394.13,3590,1352,366073.06,3714309.54,3614
3996,366004.14,3714397.71,3593,1105,366073.06,3714309.54,3614
3997,366104.5,3714394.13,3590,1138,366073.06,3714309.54,3614
3998,366048.72,3714398.73,848,1149,366073.06,3714309.54,3614
3999,365948.34,3714400.09,2389,298,366073.06,3714309.54,3614
4000,365947.35,3714362.17,2380,904,366073.06,3714309.54,3614
4001,366283.18,3714306.09,681,229,366073.06,3714309.54,3614
4002,366243.62,3714375.86,2387,986,366073.06,3714309.54,3614
4003,366237.14,3714349.11,2377,897,366073.06,3714309.54,3614
4004,365947.35,3714362.17,2380,531,366073.06,3714309.54,3614
4005,366104.5,3714394.13,3590,890,366073.06,3714309.54,3614
4006,366104.5,3714394.13,3590,191,366073.06,3714309.54,3614
4007,366004.14,3714397.71,3593,1054,366073.06,3714309.54,3614
4008,366344.94,3714282.23,677,593,366133.45,3713978.2,2250
4009,365976.91,3714401.83,3596,976,366073.06,3714309.54,3614
4010,366283.18,3714306.09,681,863,366073.06,3714309.54,3614
4011,366283.18,3714306.09,681,1438,366073.06,3714309.54,3614
4012,366344.94,3714282.23,677,1339,366162.568844,3714060.06081,689
4013,366104.5,3714394.13,3590,646,366073.06,3714309.54,3614
4014,365947.35,3714362.17,2380,850,366073.06,3714309.54,3614
4015,366237.14,3714349.11,2377,813,366073.06,3714309.54,3614
4016,366104.5,3714394.13,3590,952,366073.06,3714309.54,3614
4017,365948.34,3714400.09,2389,288,366073.06,3714309.54,3614
4018,366073.06,3714309.54,3614,701,366073.06,3714309.54,3614
4019,366055.23,3714314.64,2363,1009,366073.06,3714309.54,3614
4020,366283.18,3714306.09,681,496,366073.06,3714309.54,3614
4021,365974.43,3714388.06,3597,582,366073.06,3714309.54,3614
4022,366231.91,3714326.78,862,437,366073.06,3714309.54,3614
4023,366059.77,3714344.69,863,911,366073.06,3714309.54,3614
4024,366263.81,3714199.45,2321,1539,366181.157928,3714097.482443,10
4025,365878.26,3714305.09,2347,204,366073.06,3714309.54,3614
4026,366104.5,3714394.13,3590,346,366073.06,3714309.54,3614
4027,366000.39,3714372.6,3595,1486,366073.06,3714309.54,3614
4028,366237.14,3714349.11,2377,863,366073.06,3714309.54,3614
4029,366048.72,3714398.73,848,1304,366073.06,3714309.54,3614
4030,365948.34,3714400.09,2389,757,366073.06,3714309.54,3614
4031,366059.77,3714344.69,863,766,366073.06,3714309.54,3614
4032,365948.34,3714400.09,2389,1228,366073.06,3714309.54,3614
4033,365947.35,3714362.17,2380,390,366073.06,3714309.54,3614
4034,365976.91,3714401.83,3596,596,366073.06,3714309.54,3614
4035,366000.39,3714372.6,3595,1365,366073.06,3714309.54,3614
4036,366055.23,3714314.64,2363,1268,366073.06,3714309.54,3614
4037,365976.91,3714401.83,3596,1017,366073.06,3714309.54,3614
4038,365976.91,3714401.83,3596,336,366073.06,3714309.54,3614
4039,366000.39,3714372.6,3595,1002,366073.06,3714309.54,3614
4040,365947.35,3714362.17,2380,2059,365947.35,3714362.17,2380
4041,366243.62,3714375.86,2387,1925,366243.62,3714375.86,2387
4042,365974.43,3714388.06,3597,551,366073.06,3714309.54,3614
4043,366000.39,3714372.6,3595,297,366073.06,3714309.54,3614
4044,366263.81,3714199.45,2321,502,366133.45,3713978.2,2250
4045,366073.06,3714309.54,3614,1342,366073.06,3714309.54,3614
4046,366263.81,3714199.45,2321,901,366073.06,3714309.54,3614
4047,366055.23,3714314.64,2363,1179,366073.06,3714309.54,3614
4048,366283.18,3714306.09,681,932,366073.06,3714309.54,3614
4049,366055.23,3714314.64,2363,925,366073.06,3714309.54,3614
4050,366213.24,3714215.58,2324,718,366073.06,3714309.54,3614
4051,366104.5,3714394.13,3590,166,366073.06,3714309.54,3614
4052,366104.5,3714394.13,3590,466,366073.06,3714309.54,3614
4053,366002.07,3714383.8,3594,654,366073.06,3714309.54,3614
4054,366351.94,3714342.91,2386,1431,366073.06,3714309.54,3614
4055,365948.34,3714400.09,2389,1150,366073.06,3714309.54,3614
4056,366069.05,3714405.21,864,1155,366073.06,3714309.54,3614
4057,365974.69,3714396.31,3592,180,366073.06,3714309.54,3614
4058,366002.07,3714383.8,3594,1571,366073.06,3714309.54,3614
4059,366049.85,3714279.57,2353,982,366073.06,3714309.54,3614
4060,366000.39,3714372.6,3595,965,366073.06,3714309.54,3614
4061,365947.35,3714362.17,2380,266,366073.06,3714309.54,3614
4062,366000.39,3714372.6,3595,502,366073.06,3714309.54,3614
4063,366049.85,3714279.57,2353,1341,366073.06,3714309.54,3614
4064,366055.23,3714314.64,2363,425,366073.06,3714309.54,3614
4065,365974.43,3714388.06,3597,560,366073.06,3714309.54,3614
4066,366069.05,3714405.21,864,1353,366073.06,3714309.54,3614
4067,366004.14,3714397.71,3593,300,366073.06,3714309.54,3614
4068,365948.34,3714400.09,2389,929,366073.06,3714309.54,3614
4069,365974.69,3714396.31,3592,536,366073.06,3714309.54,3614
4070,366055.23,3714314.64,2363,701,366073.06,3714309.54,3614
4071,366055.23,3714314.64,2363,631,366073.06,3714309.54,3614
4072,365947.35,3714362.17,2380,711,366073.06,3714309.54,3614
4073,365974.69,3714396.31,3592,360,366073.06,3714309.54,3614
4074,366049.85,3714279.57,2353,1273,366073.06,3714309.54,3614
4075,366104.5,3714394.13,3590,547,366073.06,3714309.54,3614
4076,366000.39,3714372.6,3595,1332,366073.06,3714309.54,3614
4077,366104.5,3714394.13,3590,431,366073.06,3714309.54,3614
4078,366055.23,3714314.64,2363,311,366073.06,3714309.54,3614
4079,366351.94,3714342.91,2386,1485,366063.974176,3714391.95984,848
4080,365947.35,3714362.17,2380,412,366073.06,3714309.54,3614
4081,366002.07,3714383.8,3594,849,366073.06,3714309.54,3614
4082,366004.14,3714397.71,3593,312,366073.06,3714309.54,3614
4083,366000.39,3714372.6,3595,1386,366073.06,3714309.54,3614
4084,366055.23,3714314.64,2363,965,366073.06,3714309.54,3614
4085,366055.23,3714314.64,2363,444,366073.06,3714309.54,3614
4086,366049.85,3714279.57,2353,415,366073.06,3714309.54,3614
4087,366004.14,3714397.71,3593,462,366073.06,3714309.54,3614
4088,365974.43,3714388.06,3597,250,366073.06,3714309.54,3614
4089,366000.39,3714372.6,3595,1720,366060.679945,3714393.421897,848
4090,366049.85,3714279.57,2353,828,366073.06,3714309.54,3614
4091,366351.94,3714342.91,2386,842,366073.06,3714309.54,3614
4092,366069.05,3714405.21,864,524,366073.06,3714309.54,3614
4093,366000.39,3714372.6,3595,693,366073.06,3714309.54,3614
4094,366049.85,3714279.57,2353,636,366073.06,3714309.54,3614
4095,365974.43,3714388.06,3597,672,366073.06,3714309.54,3614
4096,365948.34,3714400.09,2389,1333,366073.06,3714309.54,3614
4097,366231.91,3714326.78,862,1224,366073.06,3714309.54,3614
4098,365949.68,3714437.46,855,508,366073.06,3714309.54,3614
4099,366059.77,3714344.69,863,882,366073.06,3714309.54,3614
4100,366059.77,3714344.69,863,584,366073.06,3714309.54,3614
4101,365947.35,3714362.17,2380,787,366073.06,3714309.54,3614
4102,366049.85,3714279.57,2353,677,366073.06,3714309.54,3614
4103,366000.39,3714372.6,3595,450,366073.06,3714309.54,3614
4104,366059.77,3714344.69,863,144,366073.06,3714309.54,3614
4105,366231.91,3714326.78,862,1073,366073.06,3714309.54,3614
4106,366000.39,3714372.6,3595,1442,366073.06,3714309.54,3614
4107,366066.61,3714390.79,847,606,366073.06,3714309.54,3614
4108,366059.77,3714344.69,863,1305,366073.06,3714309.54,3614
4109,366059.77,3714344.69,863,731,366073.06,3714309.54,3614
4110,366059.77,3714344.69,863,1917,366059.77,3714344.69,863
4111,366231.91,3714326.78,862,1636,366149.711884,3714358.610015,862
4112,366237.14,3714349.11,2377,1436,366073.06,3714309.54,3614
4113,366000.39,3714372.6,3595,1533,366073.06,3714309.54,3614
4114,366066.61,3714390.79,847,1003,366073.06,3714309.54,3614
4115,366231.91,3714326.78,862,792,366073.06,3714309.54,3614
4116,366237.14,3714349.11,2377,2014,366237.14,3714349.11,2377
4117,366231.91,3714326.78,862,667,366073.06,3714309.54,3614
4118,366049.85,3714279.57,2353,587,366073.06,3714309.54,3614
4119,365947.35,3714362.17,2380,420,366073.06,3714309.54,3614
4120,365947.35,3714362.17,2380,1200,366073.06,3714309.54,3614
4121,366059.77,3714344.69,863,1273,366073.06,3714309.54,3614
4122,366066.61,3714390.79,847,778,366073.06,3714309.54,3614
4123,366049.85,3714279.57,2353,1908,366049.85,3714279.57,2353
4124,366237.14,3714349.11,2377,1122,366073.06,3714309.54,3614
