id,x0,y0,StartNode,StartTime,xf,yf,FinalNode
0,361080.87,3714135.37,1534,351,360861.99,3714060.58,4089
1,361305.89,3714515.94,4152,171,361493.99,3714247.56,2960
2,361325.22,3714227.09,1541,1411,361493.99,3714247.56,2960
3,361268.29,3714237.86,3152,624,361493.99,3714247.56,2960
4,361266.25,3714266.97,3155,1066,361493.99,3714247.56,2960
5,361306.78,3714243.18,1542,1206,361493.99,3714247.56,2960
6,361306.78,3714243.18,1542,647,361493.99,3714247.56,2960
8,361345.35,3714240.57,1540,795,361493.99,3714247.56,2960
9,361226.12,3714166.09,1538,728,360861.99,3714060.58,4089
10,361274.49,3714242.3,3154,453,361493.99,3714247.56,2960
11,361307.43,3714387.24,4153,457,361493.99,3714247.56,2960
12,361325.22,3714227.09,1541,743,361493.99,3714247.56,2960
13,361080.87,3714135.37,1534,791,360861.99,3714060.58,4089
14,361129.71,3714240.37,1537,426,360861.99,3714060.58,4089
15,361151.8,3714289.36,1543,1049,360861.99,3714060.58,4089
16,361274.49,3714242.3,3154,422,361493.99,3714247.56,2960
17,361080.87,3714135.37,1534,746,360861.99,3714060.58,4089
18,361493.99,3714247.56,2960,551,361493.99,3714247.56,2960
19,361280.55,3714222.25,3999,205,361493.99,3714247.56,2960
20,361098.06,3714310.58,4164,337,360861.99,3714060.58,4089
21,361345.35,3714240.57,1540,794,361493.99,3714247.56,2960
22,361325.22,3714227.09,1541,1054,361493.99,3714247.56,2960
23,361146.72,3714142.67,1536,1032,360861.99,3714060.58,4089
24,361146.72,3714142.67,1536,34,360861.99,3714060.58,4089
25,361305.89,3714515.94,4152,899,361493.99,3714247.56,2960
26,361098.06,3714310.58,4164,840,360861.99,3714060.58,4089
28,361307.43,3714387.24,4153,822,361493.99,3714247.56,2960
29,360953.44,3714308.75,1548,274,360861.99,3714060.58,4089
31,361276.13,3714176.56,4173,1263,361493.99,3714247.56,2960
33,361151.8,3714289.36,1543,439,361493.99,3714247.56,2960
34,361292.41,3714552.76,4025,387,361493.99,3714247.56,2960
35,361260.41,3714337.82,4154,674,361493.99,3714247.56,2960
36,361005.66,3714393.09,1561,797,360861.99,3714060.58,4089
37,361151.8,3714289.36,1543,859,361493.99,3714247.56,2960
38,361098.06,3714310.58,4164,1022,360861.99,3714060.58,4089
39,361262.78,3714233.92,3153,130,361493.99,3714247.56,2960
40,361226.12,3714166.09,1538,501,361493.99,3714247.56,2960
43,361274.49,3714242.3,3154,1324,361493.99,3714247.56,2960
44,361306.78,3714243.18,1542,158,361493.99,3714247.56,2960
47,361305.89,3714515.94,4152,884,361493.99,3714247.56,2960
48,361258.65,3714375.81,4155,496,361493.99,3714247.56,2960
49,361266.25,3714266.97,3155,1286,361493.99,3714247.56,2960
50,361297.93,3714600.1,3016,854,361501.99,3714975.85,4122
51,361280.55,3714222.25,3999,904,361493.99,3714247.56,2960
52,361274.49,3714242.3,3154,1098,361493.99,3714247.56,2960
53,361307.43,3714387.24,4153,561,361493.99,3714247.56,2960
54,361258.65,3714375.81,4155,1266,361493.99,3714247.56,2960
55,361094.39,3714268.82,4176,983,360861.99,3714060.58,4089
56,361292.41,3714552.76,4025,612,361493.99,3714247.56,2960
57,361306.78,3714243.18,1542,1131,361493.99,3714247.56,2960
59,361080.87,3714135.37,1534,518,360861.99,3714060.58,4089
60,361019.05,3714267.28,4175,901,360861.99,3714060.58,4089
61,361019.05,3714267.28,4175,863,360861.99,3714060.58,4089
62,361129.71,3714240.37,1537,759,360861.99,3714060.58,4089
63,361192.17,3714189.49,4174,494,361493.99,3714247.56,2960
64,361306.78,3714243.18,1542,1409,361493.99,3714247.56,2960
65,360957.93,3714373.82,4158,910,360861.99,3714060.58,4089
66,360989.24,3714313.56,1549,120,360861.99,3714060.58,4089
67,361265.63,3714637.13,3014,901,361501.99,3714975.85,4122
68,361098.06,3714310.58,4164,664,360861.99,3714060.58,4089
70,361274.49,3714242.3,3154,972,361493.99,3714247.56,2960
71,361129.71,3714240.37,1537,787,360861.99,3714060.58,4089
72,361215.95,3714143.39,1535,1015,360861.99,3714060.58,4089
73,361151.8,3714289.36,1543,793,361493.99,3714247.56,2960
74,360957.93,3714373.82,4158,583,360861.99,3714060.58,4089
76,361226.12,3714166.09,1538,745,361493.99,3714247.56,2960
78,361192.17,3714189.49,4174,191,360861.99,3714060.58,4089
80,361401.62,3714257.26,1546,288,361493.99,3714247.56,2960
83,360953.44,3714308.75,1548,260,360861.99,3714060.58,4089
84,361348.71,3714243.43,1544,786,361493.99,3714247.56,2960
85,361274.49,3714242.3,3154,797,361493.99,3714247.56,2960
87,361305.89,3714515.94,4152,649,361493.99,3714247.56,2960
89,361265.63,3714637.13,3014,878,361501.99,3714975.85,4122
90,360989.24,3714313.56,1549,724,360861.99,3714060.58,4089
91,361297.93,3714600.1,3016,1193,361501.99,3714975.85,4122
93,361325.22,3714227.09,1541,1437,361493.99,3714247.56,2960
96,361265.63,3714637.13,3014,923,361493.99,3714247.56,2960
98,361325.22,3714227.09,1541,920,361493.99,3714247.56,2960
99,361192.17,3714189.49,4174,909,361493.99,3714247.56,2960
100,361260.41,3714337.82,4154,521,361493.99,3714247.56,2960
101,361215.95,3714143.39,1535,563,360861.99,3714060.58,4089
102,361080.87,3714135.37,1534,419,360861.99,3714060.58,4089
103,361254.03,3714611.01,4054,692,361501.99,3714975.85,4122
104,361325.22,3714227.09,1541,920,361493.99,3714247.56,2960
105,361260.41,3714337.82,4154,735,361493.99,3714247.56,2960
106,361080.87,3714135.37,1534,591,360861.99,3714060.58,4089
107,361323.59,3714373.17,4162,1136,361493.99,3714247.56,2960
108,361080.87,3714135.37,1534,511,360861.99,3714060.58,4089
110,361274.49,3714242.3,3154,825,361493.99,3714247.56,2960
111,361192.17,3714189.49,4174,761,361493.99,3714247.56,2960
112,361325.22,3714227.09,1541,1417,361493.99,3714247.56,2960
114,361348.71,3714243.43,1544,1208,361493.99,3714247.56,2960
115,361226.12,3714166.09,1538,424,360861.99,3714060.58,4089
116,361080.87,3714135.37,1534,630,360861.99,3714060.58,4089
117,361297.93,3714600.1,3016,1225,361501.99,3714975.85,4122
118,361080.87,3714135.37,1534,890,360861.99,3714060.58,4089
119,361129.71,3714240.37,1537,346,360861.99,3714060.58,4089
121,361292.41,3714552.76,4025,783,361493.99,3714247.56,2960
123,361323.59,3714373.17,4162,605,361493.99,3714247.56,2960
124,361226.12,3714166.09,1538,543,361493.99,3714247.56,2960
125,361274.49,3714242.3,3154,584,361493.99,3714247.56,2960
126,361374.79,3714372.22,4163,650,361493.99,3714247.56,2960
128,361098.06,3714310.58,4164,283,360861.99,3714060.58,4089
130,361098.06,3714310.58,4164,220,360861.99,3714060.58,4089
131,360957.93,3714373.82,4158,997,360861.99,3714060.58,4089
132,361325.22,3714227.09,1541,1206,361493.99,3714247.56,2960
133,361401.62,3714257.26,1546,596,361711.99,3714362.2,4225
134,361151.8,3714289.36,1543,626,360861.99,3714060.58,4089
135,361260.41,3714337.82,4154,1336,361493.99,3714247.56,2960
136,361374.79,3714372.22,4163,840,361493.99,3714247.56,2960
137,361280.55,3714222.25,3999,762,361493.99,3714247.56,2960
138,361316.59,3714581.97,4026,732,361493.99,3714247.56,2960
139,361019.05,3714267.28,4175,874,360861.99,3714060.58,4089
141,361151.8,3714289.36,1543,636,360861.99,3714060.58,4089
142,361325.22,3714227.09,1541,1220,361493.99,3714247.56,2960
143,361151.8,3714289.36,1543,1190,360861.99,3714060.58,4089
144,361265.63,3714637.13,3014,776,361493.99,3714247.56,2960
145,361292.41,3714552.76,4025,1035,361493.99,3714247.56,2960
146,361297.93,3714600.1,3016,1244,361501.99,3714975.85,4122
147,361260.41,3714337.82,4154,259,361493.99,3714247.56,2960
148,361226.12,3714166.09,1538,749,361493.99,3714247.56,2960
149,361215.95,3714143.39,1535,1066,360861.99,3714060.58,4089
150,361260.41,3714337.82,4154,357,361493.99,3714247.56,2960
151,361374.79,3714372.22,4163,1228,361493.99,3714247.56,2960
152,361260.41,3714337.82,4154,582,361493.99,3714247.56,2960
153,361226.12,3714166.09,1538,885,361493.99,3714247.56,2960
154,361129.71,3714240.37,1537,302,360861.99,3714060.58,4089
155,361274.49,3714242.3,3154,783,361493.99,3714247.56,2960
156,361215.95,3714143.39,1535,880,360861.99,3714060.58,4089
158,361260.41,3714337.82,4154,1096,361493.99,3714247.56,2960
159,361305.89,3714515.94,4152,1223,361493.99,3714247.56,2960
161,361280.55,3714222.25,3999,529,361493.99,3714247.56,2960
162,361254.03,3714611.01,4054,988,361501.99,3714975.85,4122
165,361292.41,3714552.76,4025,392,361493.99,3714247.56,2960
167,361374.79,3714372.22,4163,428,361493.99,3714247.56,2960
169,361260.41,3714337.82,4154,928,361493.99,3714247.56,2960
170,361297.93,3714600.1,3016,524,361501.99,3714975.85,4122
172,361274.49,3714242.3,3154,697,361493.99,3714247.56,2960
174,361280.55,3714222.25,3999,136,361493.99,3714247.56,2960
175,361226.12,3714166.09,1538,920,361493.99,3714247.56,2960
177,361080.87,3714135.37,1534,624,360861.99,3714060.58,4089
178,361019.05,3714267.28,4175,229,360861.99,3714060.58,4089
179,361005.66,3714393.09,1561,595,360861.99,3714060.58,4089
182,361280.55,3714222.25,3999,364,361493.99,3714247.56,2960
183,361305.89,3714515.94,4152,884,361493.99,3714247.56,2960
184,361374.79,3714372.22,4163,781,361493.99,3714247.56,2960
186,361333.57,3714175.75,1545,339,361493.99,3714247.56,2960
187,361226.12,3714166.09,1538,684,361493.99,3714247.56,2960
188,361019.05,3714267.28,4175,724,360861.99,3714060.58,4089
189,361151.8,3714289.36,1543,755,360861.99,3714060.58,4089
190,361333.57,3714175.75,1545,1490,361493.99,3714247.56,2960
191,361323.59,3714373.17,4162,1286,361493.99,3714247.56,2960
193,361146.72,3714142.67,1536,262,360861.99,3714060.58,4089
196,361129.71,3714240.37,1537,735,360861.99,3714060.58,4089
197,361019.05,3714267.28,4175,822,360861.99,3714060.58,4089
198,361129.71,3714240.37,1537,573,360861.99,3714060.58,4089
200,361265.63,3714637.13,3014,816,361501.99,3714975.85,4122
202,361192.17,3714189.49,4174,784,361493.99,3714247.56,2960
203,361129.71,3714240.37,1537,170,360861.99,3714060.58,4089
204,361151.8,3714289.36,1543,426,361493.99,3714247.56,2960
206,361280.55,3714222.25,3999,694,361493.99,3714247.56,2960
207,361129.71,3714240.37,1537,271,360861.99,3714060.58,4089
208,361374.79,3714372.22,4163,122,361493.99,3714247.56,2960
209,361226.12,3714166.09,1538,317,361493.99,3714247.56,2960
211,361146.72,3714142.67,1536,1079,360861.99,3714060.58,4089
212,361151.8,3714289.36,1543,132,360861.99,3714060.58,4089
214,361146.72,3714142.67,1536,597,360861.99,3714060.58,4089
215,360957.93,3714373.82,4158,634,360861.99,3714060.58,4089
216,361305.89,3714515.94,4152,996,361493.99,3714247.56,2960
217,361307.43,3714387.24,4153,590,361493.99,3714247.56,2960
218,361080.87,3714135.37,1534,1160,360861.99,3714060.58,4089
220,361226.12,3714166.09,1538,923,360861.99,3714060.58,4089
222,361146.72,3714142.67,1536,315,360861.99,3714060.58,4089
223,361005.66,3714393.09,1561,734,360861.99,3714060.58,4089
227,361192.17,3714189.49,4174,465,361493.99,3714247.56,2960
230,361094.39,3714268.82,4176,202,360861.99,3714060.58,4089
231,361348.71,3714243.43,1544,601,361493.99,3714247.56,2960
232,361348.71,3714243.43,1544,1020,361493.99,3714247.56,2960
233,360957.93,3714373.82,4158,409,360861.99,3714060.58,4089
234,361333.57,3714175.75,1545,1533,361493.99,3714247.56,2960
235,361348.71,3714243.43,1544,1401,361493.99,3714247.56,2960
236,361019.05,3714267.28,4175,276,360861.99,3714060.58,4089
237,361129.71,3714240.37,1537,1160,360861.99,3714060.58,4089
238,361065.5,3714094.94,1531,320,360861.99,3714060.58,4089
239,361280.55,3714222.25,3999,953,361493.99,3714247.56,2960
241,361005.66,3714393.09,1561,319,360861.99,3714060.58,4089
242,361065.5,3714094.94,1531,960,360861.99,3714060.58,4089
243,361333.57,3714175.75,1545,321,361493.99,3714247.56,2960
244,361019.05,3714267.28,4175,1122,360861.99,3714060.58,4089
246,361129.71,3714240.37,1537,55,360861.99,3714060.58,4089
247,361333.57,3714175.75,1545,522,361493.99,3714247.56,2960
248,361129.71,3714240.37,1537,554,360861.99,3714060.58,4089
249,361151.8,3714289.36,1543,459,360861.99,3714060.58,4089
250,361307.43,3714387.24,4153,855,361493.99,3714247.56,2960
251,361323.59,3714373.17,4162,614,361493.99,3714247.56,2960
252,361333.57,3714175.75,1545,876,361493.99,3714247.56,2960
254,361374.79,3714372.22,4163,333,361493.99,3714247.56,2960
255,361265.63,3714637.13,3014,463,361501.99,3714975.85,4122
256,361129.71,3714240.37,1537,360,360861.99,3714060.58,4089
257,361151.8,3714289.36,1543,264,361493.99,3714247.56,2960
258,361151.8,3714289.36,1543,870,360861.99,3714060.58,4089
259,361274.49,3714242.3,3154,954,361493.99,3714247.56,2960
260,361146.72,3714142.67,1536,569,360861.99,3714060.58,4089
261,361306.78,3714243.18,1542,865,361493.99,3714247.56,2960
262,361325.22,3714227.09,1541,1119,361493.99,3714247.56,2960
263,361325.22,3714227.09,1541,480,361493.99,3714247.56,2960
265,361348.71,3714243.43,1544,670,361493.99,3714247.56,2960
267,361493.99,3714247.56,2960,1265,361493.99,3714247.56,2960
269,361094.39,3714268.82,4176,1074,360861.99,3714060.58,4089
270,361316.59,3714581.97,4026,299,361493.99,3714247.56,2960
272,361325.22,3714227.09,1541,675,361493.99,3714247.56,2960
273,361254.03,3714611.01,4054,1012,361501.99,3714975.85,4122
275,361274.49,3714242.3,3154,1056,361493.99,3714247.56,2960
276,360989.24,3714313.56,1549,880,360861.99,3714060.58,4089
277,361151.8,3714289.36,1543,827,361493.99,3714247.56,2960
278,361146.72,3714142.67,1536,1283,360861.99,3714060.58,4089
279,361493.99,3714247.56,2960,1099,361493.99,3714247.56,2960
280,361306.78,3714243.18,1542,1110,361493.99,3714247.56,2960
281,361316.59,3714581.97,4026,838,361493.99,3714247.56,2960
283,361146.72,3714142.67,1536,720,360861.99,3714060.58,4089
286,361316.59,3714581.97,4026,695,361493.99,3714247.56,2960
287,360989.24,3714313.56,1549,877,360861.99,3714060.58,4089
288,361316.59,3714581.97,4026,559,361493.99,3714247.56,2960
289,361316.59,3714581.97,4026,736,361493.99,3714247.56,2960
290,361094.39,3714268.82,4176,519,360861.99,3714060.58,4089
291,361280.55,3714222.25,3999,915,361493.99,3714247.56,2960
293,361094.39,3714268.82,4176,110,360861.99,3714060.58,4089
294,361348.71,3714243.43,1544,779,361493.99,3714247.56,2960
296,361292.41,3714552.76,4025,408,361493.99,3714247.56,2960
297,361374.79,3714372.22,4163,1325,361493.99,3714247.56,2960
298,361146.72,3714142.67,1536,592,360861.99,3714060.58,4089
299,361374.79,3714372.22,4163,1106,361493.99,3714247.56,2960
302,361151.8,3714289.36,1543,482,360861.99,3714060.58,4089
305,361493.99,3714247.56,2960,671,361493.99,3714247.56,2960
306,361146.72,3714142.67,1536,1288,360861.99,3714060.58,4089
307,361266.25,3714266.97,3155,1329,361493.99,3714247.56,2960
308,361493.99,3714247.56,2960,1239,361493.99,3714247.56,2960
309,361094.39,3714268.82,4176,523,360861.99,3714060.58,4089
310,361316.59,3714581.97,4026,472,361493.99,3714247.56,2960
311,361157.62,3714302.89,4165,722,360861.99,3714060.58,4089
312,361266.25,3714266.97,3155,512,361493.99,3714247.56,2960
313,361292.41,3714552.76,4025,953,361493.99,3714247.56,2960
314,361280.55,3714222.25,3999,328,361493.99,3714247.56,2960
315,361274.49,3714242.3,3154,1023,361493.99,3714247.56,2960
316,361254.03,3714611.01,4054,924,361493.99,3714247.56,2960
317,361094.39,3714268.82,4176,373,360861.99,3714060.58,4089
318,361316.59,3714581.97,4026,837,361493.99,3714247.56,2960
320,361325.22,3714227.09,1541,1071,361493.99,3714247.56,2960
321,361280.55,3714222.25,3999,569,361493.99,3714247.56,2960
322,361094.39,3714268.82,4176,486,360861.99,3714060.58,4089
323,361292.41,3714552.76,4025,1189,361493.99,3714247.56,2960
324,361146.72,3714142.67,1536,609,360861.99,3714060.58,4089
326,361306.78,3714243.18,1542,581,361493.99,3714247.56,2960
327,361374.79,3714372.22,4163,1377,361493.99,3714247.56,2960
328,361348.71,3714243.43,1544,413,361493.99,3714247.56,2960
330,361306.78,3714243.18,1542,747,361493.99,3714247.56,2960
331,361266.25,3714266.97,3155,1157,361493.99,3714247.56,2960
332,361306.78,3714243.18,1542,800,361493.99,3714247.56,2960
333,361094.39,3714268.82,4176,332,360861.99,3714060.58,4089
334,361157.62,3714302.89,4165,660,360861.99,3714060.58,4089
335,361280.55,3714222.25,3999,987,361493.99,3714247.56,2960
337,361292.41,3714552.76,4025,733,361493.99,3714247.56,2960
338,361157.62,3714302.89,4165,824,360861.99,3714060.58,4089
339,361254.03,3714611.01,4054,144,361501.99,3714975.85,4122
340,361374.79,3714372.22,4163,384,361493.99,3714247.56,2960
341,360989.24,3714313.56,1549,622,360861.99,3714060.58,4089
343,361080.87,3714135.37,1534,669,360861.99,3714060.58,4089
344,361215.95,3714143.39,1535,865,360861.99,3714060.58,4089
345,361316.59,3714581.97,4026,834,361493.99,3714247.56,2960
346,361276.13,3714176.56,4173,1010,361493.99,3714247.56,2960
347,361276.13,3714176.56,4173,415,361493.99,3714247.56,2960
348,361345.35,3714240.57,1540,839,361493.99,3714247.56,2960
349,361316.59,3714581.97,4026,608,361493.99,3714247.56,2960
350,361215.95,3714143.39,1535,800,361493.99,3714247.56,2960
351,361345.35,3714240.57,1540,135,361493.99,3714247.56,2960
352,360989.24,3714313.56,1549,358,360861.99,3714060.58,4089
353,361345.35,3714240.57,1540,636,361493.99,3714247.56,2960
354,361345.35,3714240.57,1540,790,361493.99,3714247.56,2960
356,361276.13,3714176.56,4173,398,361493.99,3714247.56,2960
358,361316.59,3714581.97,4026,774,361493.99,3714247.56,2960
359,361345.35,3714240.57,1540,617,361493.99,3714247.56,2960
360,361276.13,3714176.56,4173,497,361493.99,3714247.56,2960
363,360989.24,3714313.56,1549,1121,360861.99,3714060.58,4089
364,361215.95,3714143.39,1535,1082,360861.99,3714060.58,4089
366,360989.24,3714313.56,1549,652,360861.99,3714060.58,4089
367,361215.95,3714143.39,1535,318,360861.99,3714060.58,4089
369,361080.87,3714135.37,1534,548,360861.99,3714060.58,4089
370,361080.87,3714135.37,1534,809,360861.99,3714060.58,4089
372,361157.62,3714302.89,4165,751,360861.99,3714060.58,4089
373,361305.89,3714515.94,4152,1011,361493.99,3714247.56,2960
374,361305.89,3714515.94,4152,907,361493.99,3714247.56,2960
375,361157.62,3714302.89,4165,985,360861.99,3714060.58,4089
376,361305.89,3714515.94,4152,864,361493.99,3714247.56,2960
377,361157.62,3714302.89,4165,912,360861.99,3714060.58,4089
378,361157.62,3714302.89,4165,988,360861.99,3714060.58,4089
379,361305.89,3714515.94,4152,161,361493.99,3714247.56,2960
381,361157.62,3714302.89,4165,174,360861.99,3714060.58,4089
382,361305.89,3714515.94,4152,746,361493.99,3714247.56,2960
383,361080.87,3714135.37,1534,431,360861.99,3714060.58,4089
385,361098.06,3714310.58,4164,810,360861.99,3714060.58,4089
387,361274.49,3714242.3,3154,1068,361493.99,3714247.56,2960
388,360957.93,3714373.82,4158,702,360861.99,3714060.58,4089
389,361098.06,3714310.58,4164,973,360861.99,3714060.58,4089
392,360957.93,3714373.82,4158,178,360861.99,3714060.58,4089
393,361098.06,3714310.58,4164,489,360861.99,3714060.58,4089
394,361274.49,3714242.3,3154,481,361493.99,3714247.56,2960
395,361098.06,3714310.58,4164,217,360861.99,3714060.58,4089
398,361098.06,3714310.58,4164,439,360861.99,3714060.58,4089
399,361274.49,3714242.3,3154,1086,361493.99,3714247.56,2960
400,361274.49,3714242.3,3154,776,361493.99,3714247.56,2960
402,361098.06,3714310.58,4164,369,360861.99,3714060.58,4089
404,361098.06,3714310.58,4164,166,360861.99,3714060.58,4089
406,361098.06,3714310.58,4164,796,360861.99,3714060.58,4089
407,361274.49,3714242.3,3154,1002,361493.99,3714247.56,2960
408,361274.49,3714242.3,3154,1417,361493.99,3714247.56,2960
410,361098.06,3714310.58,4164,771,360861.99,3714060.58,4089
411,360957.93,3714373.82,4158,153,360861.99,3714060.58,4089
412,361274.49,3714242.3,3154,213,361493.99,3714247.56,2960
413,360957.93,3714373.82,4158,620,360861.99,3714060.58,4089
414,361098.06,3714310.58,4164,884,360861.99,3714060.58,4089
415,361098.06,3714310.58,4164,949,360861.99,3714060.58,4089
416,361274.49,3714242.3,3154,972,361493.99,3714247.56,2960
417,361274.49,3714242.3,3154,246,361493.99,3714247.56,2960
418,365560.69,3714780.91,3542,1133,365731.42,3715040.09,2542
419,365560.69,3714780.91,3542,1047,365731.42,3715040.09,2542
420,365397.61,3715083.12,3923,682,365520.83,3715060.92,3365
421,365397.61,3715083.12,3923,1085,365520.83,3715060.92,3365
422,365507.43,3714772.45,3560,855,365731.42,3715040.09,2542
423,365507.43,3714772.45,3560,399,365731.42,3715040.09,2542
424,365176.83,3714820.64,815,122,365025.09,3714474.52,440
425,365463.61,3715065.46,3368,558,365520.83,3715060.92,3365
426,365400.12,3715055.91,3367,1102,365520.83,3715060.92,3365
427,365349.44,3714748.7,1345,941,365520.83,3715060.92,3365
428,365397.61,3715083.12,3923,627,365520.83,3715060.92,3365
429,365507.43,3714772.45,3560,1166,365731.42,3715040.09,2542
430,365256.89,3714901.19,3723,1311,365520.83,3715060.92,3365
431,365534.59,3714957.21,172,1167,365731.42,3715040.09,2542
432,365397.61,3715083.12,3923,611,365520.83,3715060.92,3365
433,365355.56,3714811.58,1346,1102,365520.83,3715060.92,3365
434,365224.14,3714961.97,3722,870,365520.83,3715060.92,3365
435,365560.69,3714780.91,3542,202,365731.42,3715040.09,2542
436,365327.38,3714806.66,3924,576,365520.83,3715060.92,3365
437,365362.87,3714877.1,175,528,365520.83,3715060.92,3365
438,365449.77,3715051.99,3549,837,365520.83,3715060.92,3365
439,365327.38,3714806.66,3924,956,365520.83,3715060.92,3365
440,365400.12,3715055.91,3367,148,365520.83,3715060.92,3365
443,365528.53,3715000.82,2507,1490,365731.42,3715040.09,2542
444,365449.77,3715051.99,3549,251,365520.83,3715060.92,3365
445,365509.27,3714747.2,2455,1203,365731.42,3715040.09,2542
446,365397.61,3715083.12,3923,687,365520.83,3715060.92,3365
447,365400.12,3715055.91,3367,814,365520.83,3715060.92,3365
449,365524.22,3715034.7,2528,861,365731.42,3715040.09,2542
450,365524.05,3714788.33,3543,497,365731.42,3715040.09,2542
451,365560.69,3714780.91,3542,976,365731.42,3715040.09,2542
453,365256.89,3714901.19,3723,547,365520.83,3715060.92,3365
454,365463.61,3715065.46,3368,787,365520.83,3715060.92,3365
455,365309.73,3714745.29,813,1052,365025.09,3714474.52,440
456,365449.77,3715051.99,3549,636,365520.83,3715060.92,3365
459,365509.27,3714747.2,2455,490,365520.83,3715060.92,3365
460,365208.39,3714872.96,2493,1340,365520.83,3715060.92,3365
461,365362.87,3714877.1,175,1231,365520.83,3715060.92,3365
462,365560.69,3714780.91,3542,910,365731.42,3715040.09,2542
463,365524.05,3714788.33,3543,216,365731.42,3715040.09,2542
466,365327.36,3714790.4,3925,597,365520.83,3715060.92,3365
467,365349.44,3714748.7,1345,467,365520.83,3715060.92,3365
468,365509.27,3714747.2,2455,1152,365731.42,3715040.09,2542
469,365362.87,3714877.1,175,912,365520.83,3715060.92,3365
470,365327.38,3714806.66,3924,454,365520.83,3715060.92,3365
471,365400.12,3715055.91,3367,1146,365520.83,3715060.92,3365
472,365400.12,3715055.91,3367,1204,365520.83,3715060.92,3365
473,365355.56,3714811.58,1346,471,365520.83,3715060.92,3365
474,365371.51,3715022.54,176,258,365520.83,3715060.92,3365
475,365214.53,3714901.73,3721,954,365520.83,3715060.92,3365
476,365459.3,3715104.31,3922,593,365520.83,3715060.92,3365
477,365463.61,3715065.46,3368,1367,365520.83,3715060.92,3365
478,365429.94,3714758.75,4189,1160,365731.42,3715040.09,2542
479,365463.61,3715065.46,3368,1196,365520.83,3715060.92,3365
480,365429.94,3714758.75,4189,655,365731.42,3715040.09,2542
481,365560.69,3714780.91,3542,848,365731.42,3715040.09,2542
482,365449.77,3715051.99,3549,1711,365520.83,3715060.92,3365
483,365208.39,3714872.96,2493,575,365520.83,3715060.92,3365
484,365214.53,3714901.73,3721,290,365520.83,3715060.92,3365
485,365327.36,3714790.4,3925,507,365520.83,3715060.92,3365
486,365463.61,3715065.46,3368,581,365520.83,3715060.92,3365
487,365400.12,3715055.91,3367,681,365520.83,3715060.92,3365
488,365355.56,3714811.58,1346,983,365520.83,3715060.92,3365
490,365362.87,3714877.1,175,382,365520.83,3715060.92,3365
491,365371.51,3715022.54,176,851,365520.83,3715060.92,3365
492,365355.56,3714811.58,1346,593,365520.83,3715060.92,3365
493,365400.12,3715055.91,3367,792,365520.83,3715060.92,3365
494,365397.61,3715083.12,3923,1213,365520.83,3715060.92,3365
495,365327.36,3714790.4,3925,490,365520.83,3715060.92,3365
496,365463.61,3715065.46,3368,492,365520.83,3715060.92,3365
497,365256.89,3714901.19,3723,500,365520.83,3715060.92,3365
498,365182.72,3714849.23,2492,950,365520.83,3715060.92,3365
499,365400.12,3715055.91,3367,950,365520.83,3715060.92,3365
500,365560.69,3714780.91,3542,640,365731.42,3715040.09,2542
501,365256.89,3714901.19,3723,478,365520.83,3715060.92,3365
502,365528.53,3715000.82,2507,758,365731.42,3715040.09,2542
504,365400.12,3715055.91,3367,712,365520.83,3715060.92,3365
505,365362.87,3714877.1,175,590,365520.83,3715060.92,3365
507,365459.3,3715104.31,3922,1511,365520.83,3715060.92,3365
508,365362.87,3714877.1,175,965,365520.83,3715060.92,3365
509,365459.3,3715104.31,3922,463,365520.83,3715060.92,3365
510,365370.69,3715045.69,3366,1248,365520.83,3715060.92,3365
512,365349.44,3714748.7,1345,1092,365520.83,3715060.92,3365
513,365459.3,3715104.31,3922,784,365520.83,3715060.92,3365
515,365327.36,3714790.4,3925,788,365520.83,3715060.92,3365
516,365400.12,3715055.91,3367,542,365520.83,3715060.92,3365
518,365327.36,3714790.4,3925,289,365025.09,3714474.52,440
519,365355.56,3714811.58,1346,1132,365520.83,3715060.92,3365
520,365509.27,3714747.2,2455,435,365520.83,3715060.92,3365
521,365397.61,3715083.12,3923,1324,365520.83,3715060.92,3365
522,365208.39,3714872.96,2493,1061,365520.83,3715060.92,3365
523,365327.36,3714790.4,3925,572,365520.83,3715060.92,3365
525,365349.44,3714748.7,1345,1200,365520.83,3715060.92,3365
526,365362.87,3714877.1,175,1114,365520.83,3715060.92,3365
527,365327.36,3714790.4,3925,439,365520.83,3715060.92,3365
528,365256.89,3714901.19,3723,210,365520.83,3715060.92,3365
529,365560.69,3714780.91,3542,1241,365731.42,3715040.09,2542
530,365400.12,3715055.91,3367,548,365520.83,3715060.92,3365
531,365355.56,3714811.58,1346,985,365520.83,3715060.92,3365
533,365176.83,3714820.64,815,918,365025.09,3714474.52,440
534,365507.43,3714772.45,3560,1115,365731.42,3715040.09,2542
535,365395.47,3715098.26,2566,862,365520.83,3715060.92,3365
536,365507.43,3714772.45,3560,786,365731.42,3715040.09,2542
537,365560.69,3714780.91,3542,879,365731.42,3715040.09,2542
538,365395.47,3715098.26,2566,852,365520.83,3715060.92,3365
539,365355.56,3714811.58,1346,40,365520.83,3715060.92,3365
540,365370.69,3715045.69,3366,1025,365520.83,3715060.92,3365
541,365349.44,3714748.7,1345,1155,365520.83,3715060.92,3365
542,365429.94,3714758.75,4189,1273,365731.42,3715040.09,2542
543,365463.61,3715065.46,3368,961,365520.83,3715060.92,3365
