codeLink,weight,sim
1870,0,1800
1871,0,1800
1872,0,1800
1873,5,1800
1874,1,1800
1875,1,1800
1876,8,1800
1877,4,1800
1878,4,1800
1879,4,1800
1880,2,1800
1881,4,1800
1882,0,1800
1883,0,1800
1884,0,1800
1885,4,1800
1886,3,1800
1887,13,1800
1888,2,1800
1889,4,1800
1890,6,1800
1891,13,1800
1892,3,1800
1893,2,1800
1894,4,1800
1895,24,1800
1896,39,1800
1897,3,1800
1898,3,1800
1899,2,1800
1900,12,1800
1901,14,1800
1902,15,1800
1903,0,1800
1904,3,1800
1905,7,1800
1906,6,1800
1907,3,1800
1908,4,1800
1909,15,1800
1910,14,1800
1911,2,1800
1912,16,1800
1913,22,1800
1914,1,1800
1915,1,1800
1916,0,1800
1917,0,1800
1918,1,1800
1919,1,1800
1920,2,1800
1921,4,1800
1922,1,1800
1923,3,1800
1924,2,1800
1925,6,1800
1926,1,1800
1927,0,1800
1928,1,1800
1929,2,1800
1930,4,1800
1931,2,1800
1932,1,1800
1933,1,1800
1934,1,1800
1935,1,1800
1936,3,1800
1937,1,1800
1938,13,1800
1939,4,1800
1940,5,1800
1941,4,1800
1942,0,1800
1943,1,1800
1944,2,1800
1945,9,1800
1946,10,1800
1947,2,1800
1948,3,1800
1949,7,1800
1950,7,1800
1951,12,1800
1952,4,1800
1953,3,1800
1954,11,1800
1955,12,1800
1956,13,1800
1957,37,1800
1958,8,1800
1959,3,1800
1960,3,1800
1961,18,1800
1962,13,1800
1963,13,1800
1964,38,1800
1965,20,1800
1966,2,1800
1967,4,1800
1968,32,1800
1969,25,1800
1970,68,1800
1971,41,1800
1972,14,1800
1973,13,1800
1974,3,1800
1975,2,1800
1976,5,1800
1977,15,1800
1978,14,1800
1979,14,1800
1980,90,1800
1981,13,1800
1982,6,1800
1983,2,1800
1984,3,1800
1985,2,1800
1986,1,1800
1987,4,1800
1988,4,1800
1989,2,1800
1990,6,1800
1991,6,1800
1992,2,1800
1993,3,1800
1994,12,1800
1995,10,1800
1996,1,1800
1997,1,1800
1998,6,1800
1999,3,1800
2000,4,1800
2001,2,1800
2002,2,1800
2003,0,1800
2004,25,1800
2005,18,1800
2006,17,1800
2007,16,1800
2008,4,1800
2009,5,1800
2010,3,1800
2011,11,1800
2012,100,1800
2013,16,1800
2014,3,1800
2015,3,1800
2016,7,1800
2017,4,1800
2018,15,1800
2019,116,1800
2020,155,1800
2021,1,1800
2022,2,1800
2023,3,1800
2024,22,1800
2025,8,1800
2026,36,1800
2027,1,1800
2028,2,1800
2029,2,1800
2030,11,1800
2031,19,1800
2032,6,1800
2033,3,1800
2034,3,1800
2035,10,1800
2036,24,1800
2037,3,1800
2038,6,1800
2039,2,1800
2040,2,1800
2041,15,1800
2042,15,1800
2043,3,1800
2044,20,1800
2045,2,1800
2046,3,1800
2047,12,1800
2048,1,1800
2049,1,1800
2050,26,1800
2051,2,1800
2052,1,1800
2053,6,1800
2054,13,1800
2055,0,1800
2056,0,1800
2057,13,1800
2058,0,1800
2059,19,1800
2060,38,1800
2061,3,1800
2062,17,1800
2063,3,1800
2064,5,1800
2065,4,1800
2066,4,1800
2067,4,1800
2068,1,1800
2069,47,1800
2070,24,1800
2071,39,1800
2072,7,1800
2073,2,1800
2074,17,1800
2075,7,1800
2076,19,1800
2077,12,1800
2078,2,1800
2079,2,1800
2080,2,1800
2081,14,1800
2082,2,1800
2083,1,1800
2084,1,1800
2085,2,1800
2086,21,1800
2087,2,1800
2088,14,1800
2089,40,1800
2090,2,1800
2091,2,1800
2092,28,1800
2093,84,1800
2094,1,1800
2095,16,1800
2096,2,1800
2097,6,1800
2098,33,1800
2099,1,1800
2100,2,1800
2101,53,1800
2102,21,1800
2103,67,1800
2104,6,1800
2105,41,1800
2106,13,1800
2107,2,1800
2108,17,1800
2109,2,1800
2110,2,1800
2111,35,1800
2112,8,1800
2113,50,1800
2114,1,1800
2115,24,1800
2116,22,1800
2117,11,1800
2118,8,1800
2119,10,1800
2120,6,1800
2121,6,1800
2122,2,1800
2123,2,1800
2124,1,1800
2125,8,1800
2126,7,1800
2127,1,1800
2128,4,1800
2129,4,1800
2130,52,1800
2131,6,1800
2132,16,1800
2133,85,1800
2134,1,1800
2135,1,1800
2136,5,1800
2137,9,1800
2138,5,1800
2139,3,1800
2140,17,1800
2141,23,1800
2142,20,1800
2143,5,1800
2144,3,1800
2145,2,1800
2146,3,1800
2147,11,1800
2148,8,1800
2149,1,1800
2150,14,1800
2151,2,1800
2152,2,1800
2153,2,1800
2154,2,1800
2155,0,1800
2156,1,1800
2157,3,1800
2158,3,1800
2159,14,1800
2160,29,1800
2161,9,1800
2162,2,1800
2163,21,1800
2164,4,1800
2165,1,1800
2166,19,1800
2167,4,1800
2168,11,1800
2169,12,1800
2170,17,1800
2171,19,1800
2172,10,1800
2173,2,1800
2174,20,1800
2175,24,1800
2176,13,1800
2177,24,1800
2178,1,1800
2179,2,1800
2180,4,1800
2181,3,1800
2182,14,1800
2183,3,1800
2184,14,1800
2185,2,1800
2186,16,1800
2187,2,1800
2188,3,1800
2189,2,1800
2190,5,1800
2191,2,1800
2192,3,1800
2193,16,1800
2194,1,1800
2195,2,1800
2196,1,1800
2197,3,1800
2198,5,1800
2199,2,1800
2200,5,1800
2201,2,1800
2202,2,1800
2203,1,1800
2204,9,1800
2205,5,1800
2206,3,1800
2207,3,1800
2208,33,1800
2209,2,1800
2210,4,1800
2211,7,1800
2212,2,1800
2213,16,1800
2214,2,1800
2215,4,1800
2216,5,1800
2217,8,1800
2218,9,1800
2219,3,1800
2220,3,1800
2221,3,1800
2222,2,1800
2223,3,1800
2224,3,1800
2225,33,1800
2226,30,1800
2227,21,1800
2228,5,1800
2229,32,1800
2230,17,1800
2231,8,1800
2232,2,1800
2233,3,1800
2234,4,1800
2235,0,1800
2236,1,1800
2237,1,1800
2238,5,1800
2239,7,1800
2240,3,1800
2241,4,1800
2242,2,1800
2243,2,1800
2244,22,1800
2245,3,1800
2246,2,1800
2247,3,1800
2248,2,1800
2249,2,1800
2250,15,1800
2251,14,1800
2252,1,1800
2253,5,1800
2254,2,1800
2255,6,1800
2256,2,1800
2257,6,1800
2258,3,1800
2259,10,1800
2260,4,1800
2261,5,1800
2262,7,1800
2263,2,1800
2264,16,1800
2265,30,1800
2266,11,1800
2267,2,1800
2268,2,1800
2269,3,1800
2270,5,1800
2271,2,1800
2272,17,1800
2273,21,1800
2274,28,1800
2275,1,1800
2276,2,1800
2277,1,1800
2278,13,1800
2279,25,1800
2280,4,1800
2281,18,1800
2282,1,1800
2283,3,1800
2284,6,1800
2285,3,1800
2286,2,1800
2287,4,1800
2288,2,1800
2289,1,1800
2290,1,1800
2291,2,1800
2292,3,1800
2293,16,1800
2294,6,1800
2295,3,1800
2296,5,1800
2297,3,1800
2298,3,1800
2299,2,1800
2300,3,1800
2301,2,1800
2302,5,1800
2303,4,1800
2304,2,1800
2305,0,1800
2306,0,1800
2307,0,1800
2308,2,1800
2309,1,1800
2310,2,1800
2311,1,1800
2312,9,1800
2313,2,1800
2314,1,1800
2315,7,1800
2316,0,1800
2317,1,1800
2318,32,1800
2319,9,1800
2320,2,1800
2321,7,1800
2322,2,1800
2323,3,1800
2324,1,1800
2325,0,1800
2326,2,1800
2327,10,1800
2328,13,1800
2329,5,1800
2330,1,1800
2331,3,1800
2332,2,1800
2333,0,1800
2334,1,1800
2335,1,1800
2336,6,1800
2337,5,1800
2338,6,1800
2339,6,1800
2340,10,1800
2341,1,1800
2342,6,1800
2343,2,1800
2344,3,1800
2345,1,1800
2346,3,1800
2347,3,1800
2348,2,1800
2349,22,1800
2350,2,1800
2351,2,1800
2352,2,1800
2353,11,1800
2354,2,1800
2355,70,1800
2356,42,1800
2357,7,1800
2358,4,1800
2359,3,1800
2360,4,1800
2361,2,1800
2362,1,1800
2363,18,1800
2364,5,1800
2365,5,1800
2366,20,1800
2367,48,1800
2368,29,1800
2369,50,1800
2370,32,1800
2371,17,1800
2372,3,1800
2373,29,1800
2374,4,1800
2375,1,1800
2376,18,1800
2377,14,1800
2378,2,1800
2379,2,1800
2380,4,1800
2381,16,1800
2382,9,1800
2383,47,1800
2384,60,1800
2385,2,1800
2386,49,1800
2387,3,1800
2388,2,1800
2389,4,1800
2390,10,1800
2391,2,1800
2392,2,1800
2393,1,1800
2394,1,1800
2395,6,1800
2396,2,1800
2397,5,1800
2398,6,1800
2399,35,1800
2400,15,1800
2401,13,1800
2402,11,1800
2403,23,1800
2404,50,1800
2405,9,1800
2406,14,1800
2407,6,1800
2408,3,1800
2409,2,1800
2410,11,1800
2411,50,1800
2412,2,1800
2413,4,1800
2414,2,1800
2415,3,1800
2416,8,1800
2417,2,1800
2418,6,1800
2419,2,1800
2420,4,1800
2421,3,1800
2422,7,1800
2423,8,1800
2424,10,1800
2425,7,1800
2426,11,1800
2427,12,1800
2428,11,1800
2429,11,1800
2430,2,1800
2431,2,1800
2432,3,1800
2433,17,1800
2434,2,1800
2435,17,1800
2436,3,1800
2437,3,1800
2438,3,1800
2439,1,1800
2440,21,1800
2441,5,1800
2442,5,1800
2443,3,1800
2444,1,1800
2445,7,1800
2446,10,1800
2447,18,1800
2448,4,1800
2449,25,1800
2450,9,1800
2451,1,1800
2452,3,1800
2453,8,1800
2454,2,1800
2455,2,1800
2456,5,1800
2457,3,1800
2458,4,1800
2459,2,1800
2460,5,1800
2461,63,1800
2462,2,1800
2463,17,1800
2464,10,1800
2465,16,1800
2466,5,1800
2467,2,1800
2468,2,1800
2469,8,1800
2470,2,1800
2471,3,1800
2472,9,1800
2473,2,1800
2474,3,1800
2475,2,1800
2476,3,1800
2477,3,1800
2478,14,1800
2479,7,1800
2480,2,1800
2481,14,1800
2482,10,1800
2483,3,1800
2484,41,1800
2485,29,1800
2486,3,1800
2487,8,1800
2488,1,1800
2489,5,1800
2490,11,1800
2491,8,1800
2492,1,1800
2493,4,1800
2494,6,1800
2495,4,1800
2496,2,1800
2497,3,1800
2498,3,1800
2499,2,1800
2500,3,1800
2501,2,1800
2502,2,1800
2503,3,1800
2504,2,1800
2505,2,1800
2506,11,1800
2507,1,1800
2508,1,1800
2509,3,1800
2510,18,1800
2511,7,1800
2512,5,1800
2513,19,1800
2514,5,1800
2515,1,1800
2516,1,1800
2517,18,1800
2518,3,1800
2519,3,1800
2520,3,1800
2521,1,1800
2522,3,1800
2523,19,1800
2524,22,1800
2525,1,1800
2526,1,1800
2527,13,1800
2528,15,1800
2529,15,1800
2530,1,1800
2531,11,1800
2532,15,1800
2533,1,1800
2534,30,1800
2535,0,1800
2536,18,1800
2537,16,1800
2538,19,1800
2539,21,1800
2540,19,1800
2541,22,1800
2542,17,1800
2543,20,1800
2544,19,1800
2545,20,1800
2546,15,1800
2547,2,1800
2548,1,1800
2549,12,1800
2550,14,1800
2551,33,1800
2552,16,1800
2553,18,1800
2554,14,1800
2555,20,1800
2556,2,1800
2557,1,1800
2558,8,1800
2559,1,1800
2560,2,1800
2561,2,1800
2562,2,1800
2563,1,1800
2564,1,1800
2565,3,1800
2566,17,1800
2567,1,1800
2568,1,1800
2569,1,1800
2570,0,1800
2571,3,1800
2572,1,1800
2573,4,1800
2574,3,1800
2575,15,1800
2576,11,1800
2577,10,1800
2578,2,1800
2579,4,1800
2580,7,1800
2581,4,1800
2582,1,1800
2583,2,1800
2584,1,1800
2585,2,1800
2586,4,1800
2587,23,1800
2588,3,1800
2589,3,1800
2590,6,1800
2591,2,1800
2592,4,1800
2593,5,1800
2594,7,1800
2595,2,1800
2596,21,1800
2597,3,1800
2598,20,1800
2599,5,1800
2600,1,1800
2601,3,1800
2602,1,1800
2603,1,1800
2604,2,1800
2605,2,1800
2606,9,1800
2607,2,1800
2608,10,1800
2609,2,1800
2610,42,1800
2611,2,1800
2612,2,1800
2613,30,1800
2614,1,1800
2615,28,1800
2616,27,1800
2617,17,1800
2618,1,1800
2619,1,1800
2620,21,1800
2621,16,1800
2622,27,1800
2623,54,1800
2624,23,1800
2625,15,1800
2626,6,1800
2627,8,1800
2628,35,1800
2629,7,1800
2630,18,1800
2631,4,1800
2632,3,1800
2633,4,1800
2634,22,1800
2635,16,1800
2636,93,1800
2637,22,1800
2638,0,1800
2639,5,1800
2640,23,1800
2641,6,1800
2642,2,1800
2643,3,1800
2644,23,1800
2645,2,1800
2646,6,1800
2647,7,1800
2648,3,1800
2649,4,1800
2650,5,1800
2651,4,1800
2652,10,1800
2653,0,1800
2654,32,1800
2655,2,1800
2656,0,1800
2657,0,1800
2658,1,1800
2659,7,1800
2660,9,1800
2661,4,1800
2662,1,1800
2663,13,1800
2664,3,1800
2665,1,1800
2666,1,1800
2667,19,1800
2668,21,1800
2669,16,1800
2670,13,1800
2671,3,1800
2672,2,1800
2673,4,1800
2674,14,1800
2675,5,1800
2676,18,1800
2677,3,1800
2678,1,1800
2679,2,1800
2680,3,1800
2681,2,1800
2682,5,1800
2683,32,1800
2684,4,1800
2685,1,1800
2686,7,1800
2687,28,1800
2688,12,1800
2689,10,1800
2690,1,1800
2691,3,1800
2692,1,1800
2693,22,1800
2694,4,1800
2695,3,1800
2696,3,1800
2697,23,1800
2698,10,1800
2699,11,1800
2700,13,1800
2701,11,1800
2702,11,1800
2703,2,1800
2704,2,1800
2705,8,1800
2706,3,1800
2707,2,1800
2708,2,1800
2709,2,1800
2710,12,1800
2711,22,1800
2712,2,1800
2713,3,1800
2714,39,1800
2715,14,1800
2716,0,1800
2717,4,1800
2718,3,1800
2719,2,1800
2720,2,1800
2721,12,1800
2722,1,1800
2723,14,1800
2724,0,1800
2725,13,1800
2726,1,1800
2727,5,1800
2728,7,1800
2729,9,1800
2730,2,1800
2731,6,1800
2732,5,1800
2733,8,1800
2734,67,1800
2735,14,1800
2736,1,1800
2737,1,1800
2738,5,1800
2739,4,1800
2740,10,1800
2741,4,1800
2742,50,1800
2743,2,1800
2744,2,1800
2745,1,1800
2746,25,1800
2747,13,1800
2748,8,1800
2749,14,1800
2750,3,1800
2751,7,1800
2752,3,1800
2753,4,1800
2754,3,1800
2755,2,1800
2756,5,1800
2757,3,1800
2758,4,1800
2759,5,1800
2760,1,1800
2761,2,1800
2762,16,1800
2763,31,1800
2764,25,1800
2765,15,1800
2766,2,1800
2767,1,1800
2768,32,1800
2769,9,1800
2770,29,1800
2771,3,1800
2772,5,1800
2773,10,1800
2774,2,1800
2775,1,1800
2776,13,1800
2777,12,1800
2778,15,1800
2779,2,1800
2780,13,1800
2781,15,1800
2782,2,1800
2783,2,1800
2784,1,1800
2785,3,1800
2786,18,1800
2787,3,1800
2788,15,1800
2789,3,1800
2790,15,1800
2791,2,1800
2792,2,1800
2793,3,1800
2794,3,1800
2795,4,1800
2796,2,1800
2797,3,1800
2798,16,1800
2799,17,1800
2800,4,1800
2801,3,1800
2802,2,1800
2803,2,1800
2804,14,1800
2805,27,1800
2806,18,1800
2807,16,1800
2808,58,1800
2809,27,1800
2810,16,1800
2811,3,1800
2812,2,1800
2813,1,1800
2814,2,1800
2815,2,1800
2816,1,1800
2817,4,1800
2818,7,1800
2819,2,1800
2820,3,1800
2821,1,1800
2822,0,1800
2823,3,1800
2824,3,1800
2825,1,1800
2826,1,1800
2827,3,1800
2828,2,1800
2829,2,1800
2830,6,1800
2831,2,1800
2832,13,1800
2833,15,1800
2834,18,1800
2835,8,1800
2836,3,1800
2837,4,1800
2838,1,1800
2839,1,1800
2840,16,1800
2841,50,1800
2842,23,1800
2843,32,1800
2844,91,1800
2845,13,1800
2846,6,1800
2847,5,1800
2848,25,1800
2849,26,1800
2850,10,1800
2851,10,1800
2852,2,1800
2853,3,1800
2854,44,1800
2855,51,1800
2856,55,1800
2857,38,1800
2858,48,1800
2859,50,1800
2860,86,1800
2861,21,1800
2862,71,1800
2863,11,1800
2864,0,1800
2865,1,1800
2866,46,1800
2867,11,1800
2868,7,1800
2869,1,1800
2870,2,1800
2871,0,1800
2872,23,1800
2873,2,1800
2874,4,1800
2875,26,1800
2876,1,1800
2877,3,1800
2878,5,1800
2879,28,1800
2880,5,1800
2881,45,1800
2882,11,1800
2883,6,1800
2884,67,1800
2885,7,1800
2886,9,1800
2887,9,1800
2888,6,1800
2889,1,1800
2890,7,1800
2891,1,1800
2892,6,1800
2893,3,1800
2894,5,1800
2895,1,1800
2896,0,1800
2897,3,1800
2898,4,1800
2899,4,1800
2900,3,1800
2901,3,1800
2902,3,1800
2903,1,1800
2904,5,1800
2905,2,1800
2906,2,1800
2907,2,1800
2908,3,1800
2909,1,1800
2910,1,1800
2911,2,1800
2912,1,1800
2913,5,1800
2914,4,1800
2915,2,1800
2916,3,1800
2917,1,1800
2918,14,1800
2919,17,1800
2920,3,1800
2921,4,1800
2922,1,1800
2923,3,1800
2924,2,1800
2925,33,1800
2926,3,1800
2927,22,1800
2928,2,1800
2929,3,1800
2930,2,1800
2931,3,1800
2932,2,1800
2933,19,1800
2934,4,1800
2935,17,1800
2936,2,1800
2937,3,1800
2938,4,1800
2939,8,1800
2940,12,1800
2941,16,1800
2942,2,1800
2943,16,1800
2944,4,1800
2945,3,1800
2946,4,1800
2947,1,1800
2948,2,1800
2949,3,1800
2950,2,1800
2951,4,1800
2952,9,1800
2953,1,1800
2954,11,1800
2955,2,1800
2956,3,1800
2957,2,1800
2958,1,1800
2959,12,1800
2960,27,1800
2961,5,1800
2962,1,1800
2963,4,1800
2964,20,1800
2965,15,1800
2966,4,1800
2967,4,1800
2968,57,1800
2969,30,1800
2970,9,1800
2971,0,1800
2972,2,1800
2973,2,1800
2974,3,1800
2975,4,1800
2976,3,1800
2977,15,1800
2978,1,1800
2979,3,1800
2980,5,1800
2981,10,1800
2982,2,1800
2983,2,1800
2984,49,1800
2985,48,1800
2986,3,1800
2987,3,1800
2988,8,1800
2989,7,1800
2990,7,1800
2991,14,1800
2992,13,1800
2993,14,1800
2994,30,1800
2995,2,1800
2996,13,1800
2997,13,1800
2998,1,1800
2999,13,1800
3000,68,1800
3001,24,1800
3002,18,1800
3003,13,1800
3004,23,1800
3005,33,1800
3006,1,1800
3007,2,1800
3008,4,1800
3009,1,1800
3010,10,1800
3011,19,1800
3012,35,1800
3013,8,1800
3014,16,1800
3015,11,1800
3016,7,1800
3017,8,1800
3018,15,1800
3019,6,1800
3020,5,1800
3021,13,1800
3022,8,1800
3023,28,1800
3024,3,1800
3025,3,1800
3026,9,1800
3027,1,1800
3028,9,1800
3029,3,1800
3030,5,1800
3031,14,1800
3032,15,1800
3033,0,1800
3034,0,1800
3035,10,1800
3036,1,1800
3037,8,1800
3038,9,1800
3039,15,1800
3040,32,1800
3041,0,1800
3042,5,1800
3043,5,1800
3044,0,1800
3045,11,1800
3046,3,1800
3047,11,1800
3048,3,1800
3049,4,1800
3050,32,1800
3051,4,1800
3052,9,1800
3053,8,1800
3054,4,1800
3055,4,1800
3056,6,1800
3057,23,1800
3058,18,1800
3059,26,1800
3060,8,1800
3061,6,1800
3062,7,1800
3063,1,1800
3064,7,1800
3065,11,1800
3066,23,1800
3067,1,1800
3068,16,1800
3069,6,1800
3070,12,1800
3071,13,1800
3072,1,1800
3073,13,1800
3074,1,1800
3075,12,1800
3076,10,1800
3077,17,1800
3078,19,1800
3079,13,1800
3080,3,1800
3081,15,1800
3082,20,1800
3083,19,1800
3084,1,1800
3085,1,1800
3086,1,1800
3087,2,1800
3088,0,1800
3089,0,1800
3090,2,1800
3091,2,1800
3092,2,1800
3093,12,1800
3094,36,1800
3095,0,1800
3096,0,1800
3097,23,1800
3098,25,1800
3099,1,1800
3100,2,1800
3101,6,1800
3102,13,1800
3103,19,1800
3104,34,1800
3105,31,1800
3106,11,1800
3107,2,1800
3108,8,1800
3109,3,1800
3110,28,1800
3111,25,1800
3112,9,1800
3113,16,1800
3114,28,1800
3115,21,1800
3116,0,1800
3117,0,1800
3118,18,1800
3119,100,1800
3120,18,1800
3121,18,1800
3122,16,1800
3123,9,1800
3124,0,1800
3125,8,1800
3126,0,1800
3127,8,1800
3128,20,1800
3129,1,1800
3130,20,1800
3131,1,1800
3132,2,1800
3133,23,1800
3134,23,1800
3135,0,1800
3136,12,1800
3137,12,1800
3138,0,1800
3139,0,1800
3140,12,1800
3141,5,1800
3142,6,1800
3143,3,1800
3144,8,1800
3145,8,1800
3146,13,1800
3147,8,1800
3148,3,1800
3149,4,1800
3150,0,1800
3151,8,1800
3152,10,1800
3153,3,1800
3154,4,1800
3155,4,1800
3156,2,1800
3157,13,1800
3158,3,1800
3159,14,1800
3160,1,1800
3161,9,1800
3162,0,1800
3163,2,1800
3164,1,1800
3165,7,1800
3166,6,1800
3167,7,1800
3168,1,1800
3169,2,1800
3170,3,1800
3171,2,1800
3172,15,1800
3173,3,1800
3174,2,1800
3175,1,1800
3176,1,1800
3177,2,1800
3178,3,1800
3179,1,1800
3180,11,1800
3181,5,1800
3182,2,1800
3183,3,1800
3184,19,1800
3185,13,1800
3186,39,1800
3187,20,1800
3188,28,1800
3189,38,1800
3190,57,1800
3191,18,1800
3192,3,1800
3193,2,1800
3194,6,1800
3195,2,1800
3196,7,1800
3197,6,1800
3198,15,1800
3199,3,1800
3200,3,1800
3201,10,1800
3202,1,1800
3203,2,1800
3204,1,1800
3205,4,1800
3206,2,1800
3207,11,1800
3208,3,1800
3209,2,1800
3210,3,1800
3211,7,1800
3212,3,1800
3213,9,1800
3214,1,1800
3215,7,1800
3216,12,1800
3217,16,1800
3218,3,1800
3219,4,1800
3220,4,1800
3221,13,1800
3222,22,1800
3223,29,1800
3224,5,1800
3225,3,1800
3226,7,1800
3227,0,1800
3228,8,1800
3229,2,1800
3230,12,1800
3231,22,1800
3232,7,1800
3233,2,1800
3234,8,1800
3235,8,1800
3236,17,1800
3237,17,1800
3238,13,1800
3239,1,1800
3240,2,1800
3241,28,1800
3242,11,1800
3243,12,1800
3244,3,1800
3245,2,1800
3246,1,1800
3247,0,1800
3248,4,1800
3249,4,1800
3250,2,1800
3251,1,1800
3252,1,1800
3253,2,1800
3254,24,1800
3255,23,1800
3256,2,1800
3257,1,1800
3258,2,1800
3259,24,1800
3260,18,1800
3261,2,1800
3262,1,1800
3263,1,1800
3264,6,1800
3265,22,1800
3266,2,1800
3267,5,1800
3268,1,1800
3269,1,1800
3270,2,1800
3271,4,1800
3272,6,1800
3273,4,1800
3274,10,1800
3275,15,1800
3276,1,1800
3277,4,1800
3278,9,1800
3279,17,1800
3280,1,1800
3281,54,1800
3282,41,1800
3283,50,1800
3284,2,1800
3285,2,1800
3286,21,1800
3287,1,1800
3288,9,1800
3289,2,1800
3290,0,1800
3291,0,1800
3292,24,1800
3293,6,1800
3294,11,1800
3295,19,1800
3296,20,1800
3297,19,1800
3298,10,1800
3299,23,1800
3300,1,1800
3301,6,1800
3302,28,1800
3303,4,1800
3304,6,1800
3305,4,1800
3306,3,1800
3307,32,1800
3308,2,1800
3309,4,1800
3310,2,1800
3311,1,1800
3312,17,1800
3313,37,1800
3314,19,1800
3315,2,1800
3316,3,1800
3317,4,1800
3318,1,1800
3319,6,1800
3320,2,1800
3321,4,1800
3322,5,1800
3323,5,1800
3324,2,1800
3325,0,1800
3326,2,1800
3327,2,1800
3328,34,1800
3329,24,1800
3330,5,1800
3331,11,1800
3332,56,1800
3333,45,1800
3334,32,1800
3335,15,1800
3336,2,1800
3337,4,1800
3338,53,1800
3339,35,1800
3340,31,1800
3341,2,1800
3342,1,1800
3343,1,1800
3344,18,1800
3345,17,1800
3346,18,1800
3347,4,1800
3348,4,1800
3349,3,1800
3350,2,1800
3351,5,1800
3352,5,1800
3353,3,1800
3354,2,1800
3355,1,1800
3356,3,1800
3357,3,1800
3358,1,1800
3359,8,1800
3360,42,1800
3361,4,1800
3362,7,1800
3363,2,1800
3364,1,1800
3365,2,1800
3366,7,1800
3367,2,1800
3368,21,1800
3369,24,1800
3370,9,1800
3371,16,1800
3372,14,1800
3373,13,1800
3374,4,1800
3375,7,1800
3376,7,1800
3377,8,1800
3378,16,1800
3379,1,1800
3380,1,1800
3381,17,1800
3382,19,1800
3383,14,1800
3384,1,1800
3385,3,1800
3386,3,1800
3387,1,1800
3388,3,1800
3389,1,1800
3390,2,1800
3391,2,1800
3392,4,1800
3393,6,1800
3394,1,1800
3395,4,1800
3396,11,1800
3397,2,1800
3398,10,1800
3399,4,1800
3400,2,1800
3401,5,1800
3402,28,1800
3403,9,1800
3404,10,1800
3405,19,1800
3406,37,1800
3407,13,1800
3408,12,1800
3409,14,1800
3410,2,1800
3411,5,1800
3412,11,1800
3413,14,1800
3414,31,1800
3415,2,1800
3416,8,1800
3417,1,1800
3418,7,1800
3419,6,1800
3420,0,1800
3421,4,1800
3422,5,1800
3423,0,1800
3424,12,1800
3425,3,1800
3426,6,1800
3427,3,1800
3428,3,1800
3429,6,1800
3430,2,1800
3431,1,1800
3432,1,1800
3433,1,1800
3434,2,1800
3435,2,1800
3436,2,1800
3437,14,1800
3438,9,1800
3439,1,1800
3440,6,1800
3441,6,1800
3442,2,1800
3443,1,1800
3444,14,1800
3445,6,1800
3446,3,1800
3447,2,1800
3448,4,1800
3449,2,1800
3450,2,1800
3451,5,1800
3452,3,1800
3453,5,1800
3454,6,1800
3455,2,1800
3456,1,1800
3457,1,1800
3458,2,1800
3459,1,1800
3460,1,1800
3461,3,1800
3462,4,1800
3463,4,1800
3464,1,1800
3465,4,1800
3466,0,1800
3467,15,1800
3468,5,1800
3469,1,1800
3470,5,1800
3471,14,1800
3472,14,1800
3473,13,1800
3474,15,1800
3475,14,1800
3476,6,1800
3477,6,1800
3478,5,1800
3479,5,1800
3480,11,1800
3481,13,1800
3482,6,1800
3483,2,1800
3484,2,1800
3485,2,1800
3486,5,1800
3487,2,1800
3488,4,1800
3489,16,1800
3490,15,1800
3491,1,1800
3492,1,1800
3493,3,1800
3494,1,1800
3495,2,1800
3496,2,1800
3497,13,1800
3498,4,1800
3499,1,1800
3500,2,1800
3501,1,1800
3502,1,1800
3503,1,1800
3504,0,1800
3505,10,1800
3506,10,1800
3507,6,1800
3508,8,1800
3509,3,1800
3510,6,1800
3511,5,1800
3512,7,1800
3513,2,1800
3514,3,1800
3515,3,1800
3516,1,1800
3517,2,1800
3518,5,1800
3519,11,1800
3520,2,1800
3521,4,1800
3522,4,1800
3523,1,1800
3524,2,1800
3525,3,1800
3526,2,1800
3527,14,1800
3528,1,1800
3529,16,1800
3530,3,1800
3531,2,1800
3532,2,1800
3533,4,1800
3534,4,1800
3535,6,1800
3536,6,1800
3537,4,1800
3538,2,1800
3539,7,1800
3540,6,1800
3541,3,1800
3542,12,1800
3543,13,1800
3544,22,1800
3545,9,1800
3546,3,1800
3547,2,1800
3548,5,1800
3549,2,1800
3550,13,1800
3551,3,1800
3552,4,1800
3553,4,1800
3554,2,1800
3555,1,1800
3556,19,1800
3557,19,1800
3558,5,1800
3559,2,1800
3560,1,1800
3561,0,1800
3562,2,1800
3563,7,1800
3564,1,1800
3565,3,1800
3566,13,1800
3567,10,1800
3568,10,1800
3569,14,1800
3570,1,1800
3571,2,1800
3572,7,1800
3573,4,1800
3574,2,1800
3575,1,1800
3576,5,1800
3577,2,1800
3578,2,1800
3579,0,1800
3580,2,1800
3581,9,1800
3582,8,1800
3583,9,1800
3584,9,1800
3585,6,1800
3586,17,1800
3587,19,1800
3588,9,1800
3589,7,1800
3590,1,1800
3591,8,1800
3592,2,1800
3593,17,1800
3594,3,1800
3595,1,1800
3596,1,1800
3597,8,1800
3598,14,1800
3599,3,1800
3600,1,1800
3601,1,1800
3602,2,1800
3603,3,1800
3604,16,1800
3605,5,1800
3606,2,1800
3607,1,1800
3608,2,1800
3609,1,1800
3610,19,1800
3611,1,1800
3612,2,1800
3613,22,1800
3614,21,1800
3615,4,1800
3616,1,1800
3617,10,1800
