0,0,0,0,0,0,0,0,0,0,0,-58.252374,-53.189094,-43.646166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16717,25577,18527,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,-80.508561,-107.209807,-279.207753,-200.370987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13984,9870,8444,8631,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,-40.844462,-59.364820,-49.432956,-45.427442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30945,18016,19918,19725,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,-45.722281,-93.824843,-124.658853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18085,11968,12304,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,-39.664292,-58.205481,-45.688641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25775,16846,19504,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,-37.843135,-109.336286,-67.935805,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25758,17460,18682,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,100000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12779,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,-99.323763,-105.985477,-39.599561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17987,17571,29903,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,-42.691224,-207.867360,-245.900686,-196.638591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14952,8986,8990,8807,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,-63.716145,-125.082756,-57.212939,-45.069693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24856,17447,24861,19111,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,-239.508757,-134.662388,-89.192559,-114.619860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4068,4119,4061,6948,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,-85.328774,-117.890563,-78.285513,-32.415818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22428,17471,19162,27204,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,-106.116949,-68.104240,-33.468231,-256.305181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5759,6113,9312,5700,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,-62.799564,-44.713554,-56.431080,-79.684533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15397,16390,22743,14206,0,0,0,0,0,0
