497588.694739,4230172.320614,497538.054000,4230088.056000,-0.612,-1.018,75,33,27,842,0
498804.351867,4230323.951761,498795.192000,4230330.988000,-0.944,0.725,268,166,180,777,0
498763.565107,4230269.710434,498766.736000,4230275.514000,0.570,1.043,281,175,191,424,0
498355.703319,4229891.878948,498383.709000,4229946.485000,0.546,1.065,256,156,160,350,0
497929.591691,4230529.359164,498063.277000,4230490.130000,1.139,-0.334,26,12,10,37,0
498289.849139,4230023.745562,498279.820000,4230028.725000,-1.066,0.529,297,212,200,582,0
498482.129699,4229947.561840,498492.080000,4229942.803000,1.074,-0.513,207,239,123,720,0
498628.622854,4230187.120970,498625.529000,4230188.658000,-1.063,0.528,258,190,157,223,0
498230.624000,4230428.178000,498249.267000,4230420.740000,1.105,-0.441,146,84,72,58,0
498332.229828,4230357.075121,498373.980000,4230318.080000,0.862,-0.805,124,82,58,151,0
498582.921577,4229994.022064,498614.551000,4229980.617000,1.091,-0.462,188,130,115,309,0
498465.652299,4229798.432415,498423.077000,4229819.766000,-1.056,0.529,292,195,204,215,0
498656.898662,4230233.765188,498641.994000,4230240.472000,-1.000,0.450,204,122,240,440,0
498562.517350,4229906.365556,498564.205000,4229909.503000,0.561,1.044,240,145,196,187,0
498651.125893,4230266.296972,498651.802000,4230268.209000,0.398,1.127,203,193,122,278,0
498543.071690,4229870.342727,498546.779000,4229877.107000,0.572,1.044,209,196,124,352,0
498526.977365,4229838.576134,498513.941000,4229812.425000,-0.529,-1.061,208,171,124,95,0
498781.440959,4230342.365653,498741.541000,4230375.379000,-0.917,0.758,270,206,166,213,0
498134.046166,4229955.072566,498109.127000,4230041.745000,-0.328,1.142,293,197,210,342,0
498666.154531,4230047.806803,498675.841000,4230062.049000,0.669,0.983,259,205,158,210,0
498695.309185,4230216.481189,498709.828000,4230209.948000,1.084,-0.488,204,240,122,479,0
498755.592587,4230255.118629,498766.736000,4230275.514000,0.570,1.044,281,175,191,247,0
498440.953384,4230759.960881,498644.241000,4230589.873000,0.913,-0.764,305,222,227,448,0
498505.233358,4230027.501163,498441.768000,4230054.656000,-1.099,0.470,278,201,172,482,0
498422.368641,4230268.825458,498483.303000,4230287.656000,1.137,0.351,135,220,63,498,0
498389.176827,4229834.493427,498337.734000,4229856.842000,-1.098,0.477,261,160,195,750,0
498518.211885,4230277.547010,498483.303000,4230287.656000,-1.143,0.331,260,220,159,364,0
498383.152857,4230307.766038,498373.980000,4230318.080000,-0.791,0.889,148,82,75,539,0
498357.546955,4230090.818536,498354.239000,4230092.510000,-1.060,0.542,273,169,179,473,0
498620.521081,4230175.630397,498625.529000,4230188.658000,0.429,1.117,271,190,167,229,0
498653.119394,4230174.951065,498699.927000,4230151.697000,1.059,-0.526,258,157,190,158,0
498148.930320,4229737.036568,498086.126000,4229762.585000,-1.100,0.447,264,164,209,640,0
498050.645937,4229692.207604,498045.576000,4229682.151000,-0.539,-1.070,245,148,164,525,0
498540.783938,4229866.168545,498546.779000,4229877.107000,0.572,1.044,209,196,124,821,0
498467.617943,4229797.447473,498498.616000,4229781.915000,1.071,-0.537,292,204,195,649,0
498559.514725,4229911.291034,498564.205000,4229909.503000,1.121,-0.427,242,145,233,832,0
498606.201673,4230110.814041,498591.641000,4230119.316000,-1.027,0.600,69,62,25,605,0
498471.293198,4230042.023094,498528.159000,4230017.692000,1.087,-0.465,278,172,201,251,0
498764.840637,4230356.100810,498795.192000,4230330.988000,0.841,-0.696,270,166,206,266,0
498247.310564,4229752.944401,498225.039000,4229706.076000,-0.511,-1.076,299,209,214,423,0
498502.229764,4230282.175147,498483.303000,4230287.656000,-1.141,0.330,260,220,159,289,0
